row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01034	LIMEN-SIGNAL-9C98F3F90138C85D	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	UK FCA, Regulatory Sandbox	source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:120; line 118 hreflang href	FCA cached HTML exposes the official Regulatory Sandbox page URL in a local hreflang/canonical surface.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted FCA URL for bounded source-surface citation only.
SRPH-01035	LIMEN-SIGNAL-9E91569848532A3A	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	UK FCA, Regulatory Sandbox	source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1238 plus same file canonical at lines 6 and 118	Row context is within the cached FCA Regulatory Sandbox page; local canonical/hreflang metadata names the public URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted FCA URL for bounded source-surface citation only.
SRPH-01036	LIMEN-SIGNAL-9F9742A4A3559AD1	url_extracted	https://fintech.bankofbotswana.bw/	Bank of Botswana Fintech Portal, Home / Regulatory Sandbox	PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv:47 and SOURCE_REFRESH_ROLLUP.csv:533	Local source-refresh metadata explicitly lists the Bank of Botswana Regulatory Sandbox portal URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	If deeper hardening is needed, cite the portal and optionally the application/resources URLs from adjacent local rows.
SRPH-01037	LIMEN-SIGNAL-A2E05CC3BE0C50FB	url_extracted	https://www.bot.go.tz/DFDI/Sandbox	Bank of Tanzania, FinTech Regulatory Sandbox	PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv:262 and SOURCE_REFRESH_ROLLUP.csv:748	Local source-refresh metadata explicitly lists the Bank of Tanzania sandbox page URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted Bank of Tanzania URL for bounded source-surface citation only.
SRPH-01038	LIMEN-SIGNAL-AA6AA8DA4F306C0F	url_extracted	https://www.rbf.gov.fj/fintech-regulatory-sandbox-guideline/	Reserve Bank of Fiji, FinTech Regulatory Sandbox Guideline	PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv:117 and SOURCE_REFRESH_ROLLUP.csv:1241	Local source-refresh metadata explicitly lists the RBF sandbox guideline URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted RBF guideline URL; adjacent launch notice is available locally if a second source is required.
SRPH-01039	LIMEN-SIGNAL-AB0D8270612FD265	url_extracted	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	Supreme Court of the Republic of Palau, Policy on the Use of Artificial Intelligence in the Courts	PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv:201 and SOURCE_REFRESH_ROLLUP.csv:1619	Local source-refresh metadata explicitly lists the Palau Courts AI-use policy PDF URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted judiciary PDF URL for bounded source-surface citation only.
SRPH-01040	LIMEN-SIGNAL-AEAAA91598D512A2	url_extracted	https://www.rbv.gov.vu/images/Payment%20Systems/Legislation%20and%20Guidelines/National%20Regulatory%20Sandbox%20Guideline.pdf	Reserve Bank of Vanuatu, National Regulatory Sandbox Guideline	PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv:264 and SOURCE_REFRESH_ROLLUP.csv:1974	Local source-refresh metadata explicitly lists the RBV National Regulatory Sandbox Guideline PDF URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted RBV guideline PDF URL for bounded source-surface citation only.
SRPH-01041	LIMEN-SIGNAL-AFFE8FA3FE54A6B5	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/stablecoins-cohort	UK FCA, Regulatory Sandbox: stablecoins cohort	source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1588 plus canonical host in same file lines 6 and 118	Cached FCA page explicitly contains the stablecoins-cohort href and the same local HTML names the FCA regulatory-sandbox canonical host/path.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted FCA stablecoins cohort URL for bounded source-surface citation only.
SRPH-01042	LIMEN-SIGNAL-B4BDE505C23E6EF1	url_extracted	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	Australian Securities and Investments Commission, Enhanced regulatory sandbox (ERS)	PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv:100 and SOURCE_REFRESH_ROLLUP.csv:1224	Local source-refresh metadata explicitly lists the ASIC ERS URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted ASIC URL for bounded source-surface citation only.
SRPH-01043	LIMEN-SIGNAL-B657E9F5D7CA4C58	url_extracted	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	National Bank of Rwanda, Regulatory Sandbox	PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv:277 and SOURCE_REFRESH_ROLLUP.csv:447	Local source-refresh metadata explicitly lists the BNR regulatory sandbox page URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted BNR page URL; local metadata also lists Regulation No 41/2022 as a companion PDF.
SRPH-01044	LIMEN-SIGNAL-B748924A6DE6DF41	url_extracted	https://supervalores.gob.pa/panama-lanza-hub-de-innovacion-financiera-para-impulsar-inclusion-y-desarrollo-sostenible/	Superintendencia del Mercado de Valores de Panamá, Financial Innovation Hub news	PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv:140 and SOURCE_REFRESH_ROLLUP.csv:2542	Local source-refresh metadata explicitly lists the SMV Financial Innovation Hub URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted SMV URL only as an innovation-hub source surface; do not upgrade to sandbox evidence.
SRPH-01045	LIMEN-SIGNAL-B7C19AB4CB277428	url_extracted	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	Supreme Court of the Republic of Palau, Policy on the Use of Artificial Intelligence in the Courts	PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv:201 and SOURCE_REFRESH_ROLLUP.csv:1619	Local source-refresh metadata explicitly lists the Palau Courts AI-use policy PDF URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted judiciary PDF URL for bounded source-surface citation only.
SRPH-01046	LIMEN-SIGNAL-B7D7C0D843A4348F	url_extracted	https://indotel.gob.do/sandbox-regulatorio/	INDOTEL, Sandbox Regulatorio	PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv:163 and SOURCE_REFRESH_ROLLUP.csv:2209	Local source-refresh metadata explicitly lists the INDOTEL Sandbox Regulatorio URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted INDOTEL URL for bounded sectoral source-surface citation only.
SRPH-01047	LIMEN-SIGNAL-B883042C7A1ED972	url_extracted	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS FinTech Regulatory Sandbox	hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z:3114	Local seed metadata explicitly lists the MAS FinTech Regulatory Sandbox URL.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted MAS URL for bounded source-surface citation only.
SRPH-01048	LIMEN-SIGNAL-BBAF2424A2C6B2B5	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	UK FCA, Regulatory Sandbox	source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:6	Cached FCA HTML contains a canonical link and og:url for the Regulatory Sandbox page.	source-surface existence only; no truth, legality, safety, compliance, prevalence, or ranking claims	Use extracted FCA URL for bounded source-surface citation only.
SRPH-01049	LIMEN-SIGNAL-BD7547FB635F1A22	url_extracted	https://www.rbv.gov.vu/images/Payment%20Systems/Legislation%20and%20Guidelines/National%20Regulatory%20Sandbox%20Guideline.pdf	Reserve Bank of Vanuatu - National Regulatory Sandbox Guideline	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1974	Local source-refresh rollup explicitly records the RBV guideline PDF URL.	must resolve direct public source before promotion	Use extracted official guideline URL as bounded source-surface anchor.
SRPH-01050	LIMEN-SIGNAL-C0B4A5534C226F4E	url_extracted	https://www.bnr.rw/financial-stability/fintech/regulatory-sandbox/	National Bank of Rwanda - Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:447	Local source-refresh rollup explicitly records the BNR sandbox page URL.	Surface existence and source posture only from local metadata; no broader inference.	Use extracted BNR page URL; keep sectoral-sandbox boundary.
SRPH-01051	LIMEN-SIGNAL-C1475AF9FD395C26	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	Financial Conduct Authority Regulatory Sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:7-10	Cached FCA HTML contains canonical and og:url for the sandbox page.	source-surface existence only; no deployment, legality, prevalence, or safety inference	Use canonical URL for bounded source-surface review.
SRPH-01052	LIMEN-SIGNAL-C4741FC256D3B135	url_extracted	https://fsaseychelles.sc/regulated-entities/regulatory-sandbox	Financial Services Authority Seychelles - Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:472	Local source-refresh rollup explicitly records the FSA regulatory sandbox URL.	source-surface existence only; do not infer truth, legality, safety, compliance, prevalence, or ranking	Use extracted FSA page URL; do not promote AI-specific claims.
SRPH-01053	LIMEN-SIGNAL-C5FE01B12A8C93A6	url_extracted	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS FinTech Regulatory Sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z:1802-1804	Seed metadata has explicit url field for the MAS sandbox.	must resolve direct public source before promotion	Use seed URL as bounded source-surface anchor.
SRPH-01054	LIMEN-SIGNAL-C63FDD6BAB5873DF	url_extracted	https://www.cbb.gov.bh/fintech/	Central Bank of Bahrain - FinTech & Innovation	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:4468	Local source-refresh rollup explicitly records the CBB FinTech sandbox page URL.	surface existence only; no legality or deployment inference	Use CBB page URL; keep fintech-sandbox boundary.
SRPH-01055	LIMEN-SIGNAL-C7251753713BED2F	url_extracted	https://fsaseychelles.sc/regulated-entities/regulatory-sandbox	Financial Services Authority Seychelles - Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:472	Same local FSA source-refresh row resolves this Seychelles sandbox surface.	surface existence only; not an AI-specific sandbox claim	Use extracted FSA page URL; do not promote AI-specific claims.
SRPH-01056	LIMEN-SIGNAL-C935BFD2186FCF01	url_extracted	https://www.secp.gov.pk/regulatory-sandbox/	SECP Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:3295	Local source-refresh rollup explicitly records the SECP sandbox page URL.	source-surface existence only	Use SECP URL as bounded source-surface anchor.
SRPH-01057	LIMEN-SIGNAL-C947D9E8254F2160	url_extracted	https://cbi.iq/news/view/2871	Central Bank of Iraq - Tasks of the Information Technology and Payments Department	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:2870	Local source-refresh rollup explicitly records the CBI page URL for the sandbox mention.	source-surface existence only	Use CBI URL; keep sectoral fintech/payments boundary.
SRPH-01058	LIMEN-SIGNAL-CAE81AE7C2FC1F26	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	Financial Conduct Authority Regulatory Sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:7-10	Cached FCA HTML contains canonical and og:url for the sandbox page.	surface existence only; no legality, safety, prevalence, or compliance inference	Use canonical URL for bounded source-surface review.
SRPH-01059	LIMEN-SIGNAL-CB07CAA51CA79E5B	url_extracted	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS FinTech Regulatory Sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:3114-3116	Seed metadata has explicit url field for the MAS sandbox.	surface existence only; no legality, safety, prevalence, or compliance inference	Use seed URL as bounded source-surface anchor.
SRPH-01060	LIMEN-SIGNAL-D4E6EC2CF540F853	url_extracted	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	Supreme Court of Palau - Policy on the Use of Artificial Intelligence in the Courts	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1619	Local source-refresh rollup explicitly records the Palau court AI policy PDF URL.	Surface existence/posture only from local metadata.	Use court-policy PDF as bounded source-surface anchor.
SRPH-01061	LIMEN-SIGNAL-F4CD34C4B7F09A0A	url_extracted	https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-22-Driving-Efficient-Acquisition-of-Artificial-Intelligence-in-Government.pdf	OMB M-25-22 Driving Efficient Acquisition of Artificial Intelligence in Government	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:3750	Local source-refresh rollup explicitly records the OMB M-25-22 PDF URL.	source-surface existence review only	Use M-25-22 URL only for federal procurement source-surface review.
SRPH-01062	LIMEN-SIGNAL-FBBFF181468ED092	url_extracted	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Digdir - Anskaffelse av generativ KI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:4013	Local source-refresh rollup explicitly records the Digdir GenAI guidance URL.	source-surface existence only	Use Digdir guidance URL; keep non-binding and non-SJ-specific boundary.
SRPH-01063	LIMEN-SIGNAL-FA7CC307D543BD6A	url_extracted	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	eur-lex.europa.eu	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html:14618	local HTML exposes canonical/og URL	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01064	LIMEN-SIGNAL-14A1EFD2BFB16782	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/04-quality-management-system-guideline.txt:607	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no vulnerability/safety inference	parent_source_extraction_or_hold
SRPH-01065	LIMEN-SIGNAL-1A246CBBF81C7ED5	url_extracted	https://www.industry.gov.au/publications/voluntary-ai-safety-standard/10-guardrails	www.industry.gov.au	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-au-voluntary-ai-safety-standard__1__www.industry.gov.au__direct_public_fetch__0610609eeb7b320e.html:4073	local HTML exposes canonical/og URL	Supports only source-surface existence and narrow descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	source_surface_review_only_no_case_promotion
SRPH-01066	LIMEN-SIGNAL-028512E1FE895E5E	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1261	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01067	LIMEN-SIGNAL-038245FBC8A6ABA0	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:932	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01068	LIMEN-SIGNAL-03EBE57C2ACCE629	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/apply	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1589	local HTML exposes canonical URL plus relative href	source-surface existence/relevance only	source_surface_review_only_no_case_promotion
SRPH-01069	LIMEN-SIGNAL-043DDD82CBE80847	url_extracted	https://www.ca.go.ke/regulatory-sandbox	www.ca.go.ke	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z:4650	explicit http(s) URL recovered from local row/context	source-surface existence/relevance only	source_surface_review_only_no_case_promotion
SRPH-01070	LIMEN-SIGNAL-04F831AB4EBC08AA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:395	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/relevance only	parent_source_extraction_or_hold
SRPH-01071	LIMEN-SIGNAL-070FC713A578823D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1408	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01072	LIMEN-SIGNAL-092F8ABB80410FC9	url_extracted	https://www.fca.org.uk/publication/fca/fca-regulatory-sandbox-guide.pdf	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1644	local HTML exposes canonical URL plus relative href	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	source_surface_review_only_no_case_promotion
SRPH-01073	LIMEN-SIGNAL-0CF16AC3FE5E0D42	url_extracted	https://www.fca.org.uk/sites/default/files/images/fca-logo-social-media.jpg	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:51	explicit http(s) URL recovered from local row/context	must resolve direct public source before promotion	source_surface_review_only_no_case_promotion
SRPH-01074	LIMEN-SIGNAL-0F9A217E9CC3D2EA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:589	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of named source surface only	parent_source_extraction_or_hold
SRPH-01075	LIMEN-SIGNAL-0FAF623F1FB115CE	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:98	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of named source surface only	parent_source_extraction_or_hold
SRPH-01076	LIMEN-SIGNAL-10020CFAF41DBA24	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:869	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of named source surface only	parent_source_extraction_or_hold
SRPH-01077	LIMEN-SIGNAL-10617E50BD889A42	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1958	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01078	LIMEN-SIGNAL-11E9A1E9B64AD049	url_extracted	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	ai-act-service-desk.ec.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json:473	explicit http(s) URL recovered from local row/context	existence of a named direct source surface only	source_surface_review_only_no_case_promotion
SRPH-01079	LIMEN-SIGNAL-123A3E9CFD4FCFB7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:223	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of a named direct source surface only	parent_source_extraction_or_hold
SRPH-01082	LIMEN-SIGNAL-151D886702D2EA51	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_CANDIDATE_MATRIX_DELTA.csv:54	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no sandbox-effectiveness inference	parent_source_extraction_or_hold
SRPH-01083	LIMEN-SIGNAL-1556DF12EADD3884	url_extracted	https://www.dpa.gov.lk/	www.dpa.gov.lk	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:21706	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01084	LIMEN-SIGNAL-1C313233FD3B8771	url_extracted	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	ai-act-service-desk.ec.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/semantic-links/estonia-regulatory-sandboxes-2026-05-29.json:37	explicit http(s) URL recovered from local row/context	existence of the named briefing only	source_surface_review_only_no_case_promotion
SRPH-01085	LIMEN-SIGNAL-1D6F0F1F2D40A627	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_COUNTRY_SCORE_DELTA.csv:134	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of the named official sandbox page only; no AI-specificity claim	parent_source_extraction_or_hold
SRPH-01086	LIMEN-SIGNAL-1EB3533979BD6592	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:283	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
