source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
/srv/tyche/pallas/pallas-ai-agent-observatory/reports/pallas_second_pass_sprint_5_source_refresh.csv:265-277	closed_noncase_source_surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv:265-277	Yemen MTIT/CBY/YSMO/MOIT local source-refresh rows			source_refresh_negative_context	yemen_governance_source_refresh;negative_evidence	2026-05-31	Yemen	Yemen source-refresh rows document negative/weak governance-source checks, not a concrete AI edge-case event or finding.	May support negative source-hardening boundaries only.	Do not infer absence of law beyond checked public-source surfaces, AI deployment, compliance status, safety finding, or national capability.	Inspected lines 265-277: rows are official-source checks and negative boundaries for registers, PKI, procurement, open data, and AI lifecycle evidence.	Need a concrete public AI event/finding or official record if a case is later proposed.	Not eligible without case-level source evidence.	Close as noncase source surface.
/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv:9	closed_duplicate_existing_core	/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv:9	FCC/Lingo Telecom authoritative core row		Existing LIMEN-000008 FCC/Lingo Telecom deepfake robocall enforcement row	document_grade_regulator_or_court_text	deepfake_robocall;telecom_authentication;election_interference;authority_lifecycle		United States	Authoritative register line 9 already tracks LIMEN-000008: FCC pursues and settles Lingo Telecom deepfake robocall enforcement over New Hampshire primary spoofing.	Treat only as an existing authoritative-core pointer; do not create or promote a new case here.	Do not infer incident truth beyond FCC allegations/consent-decree posture, guilt, broader election impact, carrier-wide prevalence, or safety/compliance conclusions.	Inspected register line 9; it is explicitly shared_authoritative_core with hold_or_reuse guidance, so this extraction batch should not duplicate it.	Use existing LIMEN-000008 source chain if later hardening is needed; reopen only for later court-facing or carrier follow-through records.	No ObscureAI addition from this duplicate pointer.	Close as duplicate existing core; hold/reuse LIMEN-000008.
doi:10.1515/9783112245958-006	closed_noncase_source_surface	doi:10.1515/9783112245958-006	AI Ethics and Governance - scholarly index result			scholarly_index_context	scholarly_index;ai_ethics_governance		unknown	DOI/index record for AI Ethics and Governance is a scholarly/index surface, not a concrete AI edge-case event or finding.	May support bibliography/context only.	Do not infer reviewed case facts, deployment, compliance, safety finding, or prevalence from DOI metadata.	Input metadata identifies a scholarly index result with no case-level event/action/vulnerability/finding.	Need original source text with a concrete bounded case claim and public locator.	Not eligible from DOI/index metadata alone.	Close as noncase source surface.
https://11x.ai	closed_noncase_source_surface	https://www.11x.ai/	11x.ai	11x.ai					United States / vendor	Vendor product homepage for digital workers is a product/source-family surface and does not itself report a concrete AI edge-case event, finding, action, vulnerability, or official case record.	Source-surface disposition only; no reviewed-core case claim.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, guilt, ranking, or AI harm from this surface.	Vendor product homepage for digital workers is a product/source-family surface and does not itself report a concrete AI edge-case event, finding, action, vulnerability, or official case record.	Find a public original source for a specific event/action/vulnerability/finding/official record and quote the bounded passage.	Only reconsider after reviewed-core hardening with concrete evidence and bounded claim ceiling.	Close as noncase source surface; no promotion.
https://1823.gov.hk/en/about-us	closed_noncase_source_surface	https://www.1823.gov.hk/en/about-us	1823.gov.hk	1823.gov.hk					Hong Kong	Government contact-centre about page is a service-description surface and does not itself report a concrete automated-decision edge-case event, finding, action, vulnerability, or official case record.	Source-surface disposition only; no reviewed-core case claim.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, guilt, ranking, or AI harm from this surface.	Government contact-centre about page is a service-description surface and does not itself report a concrete automated-decision edge-case event, finding, action, vulnerability, or official case record.	Find a public original source for a specific event/action/vulnerability/finding/official record and quote the bounded passage.	Only reconsider after reviewed-core hardening with concrete evidence and bounded claim ceiling.	Close as noncase source surface; no promotion.
https://ab.gov.ag/digitaltransformation/pdf/ud_dra_stakholder_workshop_survey/antigua_and_barbuda_digital_readiness_analysis.pdf	closed_noncase_source_surface	https://ab.gov.ag/digitaltransformation/pdf/ud_dra_stakholder_workshop_survey/antigua_and_barbuda_digital_readiness_analysis.pdf	Antigua and Barbuda Digital Readiness Analysis	ab.gov.ag		none	source-surface noncase; digital-readiness report		Antigua and Barbuda	Public PDF is a digital-readiness analysis cited for sandbox/DCash context, not a concrete AI edge-case record.	Digital-readiness/source-family context only; no AI event, official AI finding, deployment proof, or compliance/safety claim.	Do not infer an AI sandbox operation, AI incident, DCash AI involvement, legal finding, or prevalence from this PDF citation.	Exact URL is a public PDF, but input metadata frames it as a rollup/context mapping rather than a bounded AI case.	Find a concrete event/action/finding/official record and direct source passage before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim ceiling is later accepted.	Close for extraction; retain only as source-surface accounting.
https://accelerate.ee/experimentation-framework	closed_noncase_source_surface	https://accelerate.ee/experimentation-framework/	accelerate.ee	accelerate.ee	Noncase source surface: accelerate.ee sandbox page	official_source_surface_noncase	regulatory_sandbox_context;automated_decision_context		Estonia	Official surface describes a sandbox or innovation-framework source family, not a specific AI edge-case event/finding.	Context/source-surface only; no reviewed-core case claim from this record alone.	Do not infer sandbox participation or outcome beyond the source text.	Input metadata and the exact locator identify guidance, policy, law, strategy, sandbox, product, or generic official surface; no concrete event/action/vulnerability/finding suitable for hardening is exposed here.	Find a concrete public source passage with named event/action/finding, actor/entity, date or docket, and narrow claim ceiling.	Only after a reviewed-core case exists with evidence-supported obscure/edge-case value.	Close in extraction batch as noncase source surface; do not promote.
https://accelerate.ee/wp-content/themes/accelerate-estonia-wp-theme/dist/static/illustration-w-text-blue_illustration_mob.svg	closed_noncase_source_surface	https://accelerate.ee/wp-content/themes/accelerate-estonia-wp-theme/dist/static/illustration-w-text-blue_illustration_mob.svg	accelerate.ee	accelerate.ee		none	source-surface noncase; static asset		Estonia	URL points to a static SVG illustration asset on accelerate.ee, not a reviewable AI edge-case source.	Static web asset only; no event, finding, entity claim, deployment, legal, safety, or compliance claim.	Do not infer a regulatory sandbox case or AI activity from an illustration asset URL.	Exact URL is a theme SVG asset and returned access-blocked to automated fetch; the path itself is not a case source.	Find a concrete event/action/finding/official record and direct source passage before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim ceiling is later accepted.	Close for extraction; retain only as source-surface accounting.
https://accelerate.ee/wp-content/themes/accelerate-estonia-wp-theme/dist/static/text-w-illustration_darkblue_mob.svg	closed_noncase_source_surface	https://accelerate.ee/wp-content/themes/accelerate-estonia-wp-theme/dist/static/text-w-illustration_darkblue_mob.svg	accelerate.ee	accelerate.ee		none	source-surface noncase; static asset		Estonia	URL points to a static SVG illustration asset on accelerate.ee, not a reviewable AI edge-case source.	Static web asset only; no event, finding, entity claim, deployment, legal, safety, or compliance claim.	Do not infer a regulatory sandbox case or AI activity from an illustration asset URL.	Exact URL is a theme SVG asset and returned access-blocked to automated fetch; the path itself is not a case source.	Find a concrete event/action/finding/official record and direct source passage before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim ceiling is later accepted.	Close for extraction; retain only as source-surface accounting.
https://acikkaynak.goc.gov.tr/bilge8	closed_noncase_source_surface	https://acikkaynak.goc.gov.tr/bilge8	Presidency of Migration Management	acikkaynak.goc.gov.tr					Turkey	Bilge8 public-sector AI assistant page describes an application; it does not itself report a concrete edge-case event, finding, action, vulnerability, or official case record.	Source-surface disposition only; no reviewed-core case claim.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, guilt, ranking, or AI harm from this surface.	Bilge8 public-sector AI assistant page describes an application; it does not itself report a concrete edge-case event, finding, action, vulnerability, or official case record.	Find a public original source for a specific event/action/vulnerability/finding/official record and quote the bounded passage.	Only reconsider after reviewed-core hardening with concrete evidence and bounded claim ceiling.	Close as noncase source surface; no promotion.
https://adilet.zan.kz/rus/docs/V2600038422	closed_noncase_source_surface	https://adilet.zan.kz/rus/docs/V2600038422	Rules for sectoral lists of trusted high-risk AI systems	adilet.zan.kz				2026	Kazakhstan	Adilet legal text sets rules for forming/publishing sectoral lists of trusted high-risk AI systems; it is legal/register infrastructure, not a concrete edge-case event/finding record.	Source-surface disposition only; no reviewed-core case claim.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, guilt, ranking, or AI harm from this surface.	Adilet legal text sets rules for forming/publishing sectoral lists of trusted high-risk AI systems; it is legal/register infrastructure, not a concrete edge-case event/finding record.	Find a public original source for a specific event/action/vulnerability/finding/official record and quote the bounded passage.	Only reconsider after reviewed-core hardening with concrete evidence and bounded claim ceiling.	Close as noncase source surface; no promotion.
https://aesia.digital.gob.es/en/es	closed_noncase_source_surface	https://aesia.digital.gob.es/en/es	aesia.digital.gob.es	aesia.digital.gob.es					Spain	AESIA agency homepage describes oversight functions and sandbox/lab context; it does not itself report a concrete AI edge-case event, finding, action, vulnerability, or official case record.	Source-surface disposition only; no reviewed-core case claim.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, guilt, ranking, or AI harm from this surface.	AESIA agency homepage describes oversight functions and sandbox/lab context; it does not itself report a concrete AI edge-case event, finding, action, vulnerability, or official case record.	Find a public original source for a specific event/action/vulnerability/finding/official record and quote the bounded passage.	Only reconsider after reviewed-core hardening with concrete evidence and bounded claim ceiling.	Close as noncase source surface; no promotion.
https://aesia.digital.gob.es/en/guides	closed_noncase_source_surface	https://aesia.digital.gob.es/en/guides	aesia.digital.gob.es	aesia.digital.gob.es	N/A - noncase source surface	N/A	regulatory_sandbox_guidance	not specified	Spain	No bounded case claim extracted: AESIA guidance index is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	AESIA guides index was reachable and lists compliance guides; it is an index/guidance surface, not a concrete event, finding, or official action against a system.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/en/present/resources/practical-guides-for-ai-act-compliance	closed_noncase_source_surface	https://aesia.digital.gob.es/en/present/resources/practical-guides-for-ai-act-compliance	aesia.digital.gob.es	aesia.digital.gob.es	N/A - noncase source surface	N/A	ai_act_compliance_guidance	not specified	Spain	No bounded case claim extracted: AESIA practical guides resource is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	AESIA practical guides page was reachable; it is compliance guidance produced from the sandbox context, not a case-level edge event.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/es/guias	closed_noncase_source_surface	https://aesia.digital.gob.es/es/guias	AESIA guides from Spanish AI regulatory sandbox pilot	aesia.digital.gob.es	N/A - noncase source surface	N/A	regulatory_sandbox_guidance	not specified	Spain	No bounded case claim extracted: AESIA Spanish guides index is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	Spanish AESIA guides page was reachable; it is a guidance/index surface and does not record a concrete AI failure, finding, or enforcement event.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/storage/media/01-introduction-to-the-artificial-regulation.pdf	closed_noncase_source_surface	https://aesia.digital.gob.es/storage/media/01-introduction-to-the-artificial-regulation.pdf	AESIA Introduction to the Artificial Intelligence Regulation PDF	aesia.digital.gob.es	N/A - noncase source surface	N/A	ai_act_guidance	not specified	Spain	No bounded case claim extracted: AESIA introduction guide PDF is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	Official AESIA introductory PDF is law/regulation guidance; no bounded case-level event or finding is exposed by this source cluster.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/storage/media/03-conformity-assessment-guideline.pdf	closed_noncase_source_surface	https://aesia.digital.gob.es/storage/media/03-conformity-assessment-guideline.pdf	AESIA 03 Conformity Assessment Guideline	aesia.digital.gob.es	N/A - noncase source surface	N/A	conformity_assessment_guidance	not specified	Spain	No bounded case claim extracted: AESIA conformity assessment guide PDF is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	Official AESIA conformity-assessment PDF is process guidance; it does not itself document a concrete AI edge-case incident or finding.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	closed_noncase_source_surface	https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	07 Data and Data Governance Guideline / AESIA	aesia.digital.gob.es	N/A - noncase source surface	N/A	data_governance_guidance	not specified	Spain	No bounded case claim extracted: AESIA data governance guide PDF is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	Official AESIA data-governance PDF discusses automated-decision/data duties generally; it does not identify a concrete case record.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/storage/media/10-robustness-guideline.pdf	closed_noncase_source_surface	https://aesia.digital.gob.es/storage/media/10-robustness-guideline.pdf	AESIA 10 Robustness guideline	aesia.digital.gob.es	N/A - noncase source surface	N/A	robustness_security_guidance	not specified	Spain	No bounded case claim extracted: AESIA robustness guide PDF is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	Official AESIA robustness PDF discusses risks such as poisoning at guidance level; it is not a concrete vulnerability event or finding.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://aesia.digital.gob.es/storage/media/11-cybersecurity-guideline.pdf	closed_noncase_source_surface	https://aesia.digital.gob.es/storage/media/11-cybersecurity-guideline.pdf	AESIA cybersecurity guideline	aesia.digital.gob.es	N/A - noncase source surface	N/A	cybersecurity_guidance	not specified	Spain	No bounded case claim extracted: AESIA cybersecurity guide PDF is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	Official AESIA cybersecurity PDF is generic guidance; it does not contain a bounded case event suitable for hardening.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://afa.ad/ca/entitats-supervisades/actius-digitals/innovacio-fintech-2	closed_noncase_source_surface	https://www.afa.ad/ca/entitats-supervisades/actius-digitals/innovacio-fintech-2	Innovació & FinTech	afa.ad		none	source-surface noncase; fintech innovation page		Andorra	AFA Innovació & FinTech page is a regulator innovation/fintech source surface, not a concrete AI edge-case record.	Institutional innovation page only; no AI incident, official AI finding, deployment, compliance, legal, safety, or prevalence claim.	Do not infer an AI regulatory sandbox case or any participant outcome from the general AFA page.	Exact URL resolves to the AFA Innovació & FinTech page; input metadata gives it as a matrix/source-surface lead, not a bounded case.	Find a concrete event/action/finding/official record and direct source passage before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim ceiling is later accepted.	Close for extraction; retain only as source-surface accounting.
https://agid.gov.it/it/ambiti-intervento/intelligenza-artificiale	closed_noncase_source_surface	https://www.agid.gov.it/it/ambiti-intervento/intelligenza-artificiale	Intelligenza artificiale	agid.gov.it	N/A - noncase source surface	N/A	public_sector_ai_guidance	not specified	Italy	No bounded case claim extracted: AgID AI topic page is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	AgID AI topic page was reachable; it is a general governance/source-family page and local metadata says it was a negative algorithm-register check.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
https://agid.gov.it/it/notizie/intelligenza-artificiale-in-consultazione-le-linee-guida-pa	closed_noncase_source_surface	https://www.agid.gov.it/it/notizie/intelligenza-artificiale-in-consultazione-le-linee-guida-pa	Intelligenza Artificiale: in consultazione le prime Linee Guida per la PA	agid.gov.it	N/A - noncase source surface	N/A	public_consultation_notice	not specified	Italy	No bounded case claim extracted: AgID PA AI guidelines consultation notice is a source surface, not a concrete AI edge-case record.	May cite only as source-surface/accounting or governance context; not as an incident or finding.	Do not infer legality, safety, compliance, deployment proof, prevalence, guilt, harm, or authority finding from this row.	AgID notice announces consultation on PA AI guidelines; it is an official policy process record, not a concrete edge-case event/finding.	Identify a specific public authority action, incident report, vulnerability disclosure, audit finding, or named system record with a bounded case claim.	Supply reviewed-core-quality evidence of a concrete edge-case; current surface is not ObscureAI material.	Keep closed for case extraction; mine only if a later exact source locator names a concrete event/finding.
