queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00421	LIMEN-SIGNAL-303229CBE500268E	source_url_extracted	https://www.boz.zm/financial-stability/regulatory-sandbox	Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:789	Country index names BoZ regulatory sandbox; rollup I03 gives the official sandbox URL.	URL recovery only; no AI-specific sandbox claim	open direct source review packet
BPSE-00422	LIMEN-SIGNAL-3060E5FAFAE58CA6	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:700-707	Country profile/score placeholder gives generic examples but no concrete URL.	processing-state only; no direct-source claim	keep as country profile gap
BPSE-00423	LIMEN-SIGNAL-308CE164E85CEC88	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:41	Research-queue row is a generic San Marino target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00424	LIMEN-SIGNAL-30A98809D6591B05	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:77	Research-queue row is a generic Tanzania target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00425	LIMEN-SIGNAL-30E2AD6F830ECE5D	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:28	Research-queue row is a generic Tajikistan target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00426	LIMEN-SIGNAL-30ED64D968904A0C	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:46	Research-queue row is a generic Belize target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00427	LIMEN-SIGNAL-315FEF37917ACEC2	parent_source_wrapper		EUR-Lex AI Act; EU AI Office / Commission implementation guidance	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.csv:3	Verification task names multiple source families and no concrete URL.	wrapper only; no direct-source claim	human choose the exact legal/guidance source URL
BPSE-00428	LIMEN-SIGNAL-31805943EF64368F	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:22	Research-queue row is a generic Saint Pierre and Miquelon target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00429	LIMEN-SIGNAL-3270B07BA86487AF	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:15	Research-queue row is a generic Mexico target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00430	LIMEN-SIGNAL-329A1C9C491F0F51	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:72	Research-queue row is a generic Saint Helena target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
BPSE-00431	LIMEN-SIGNAL-329BA3EE900606AA	parent_source_wrapper		Government of Niue site root and Gazette Notices; Niue National Digital Strategy 2024-2030	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:143 and PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1552-1553	Niue summary lists several sources and I05 has multiple possible parent surfaces.	wrapper only; no direct-source claim	human choose one parent surface if needed
BPSE-00432	LIMEN-SIGNAL-32AA848ADFE1B377	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:15	Research-queue row is a generic Mexico target bundle with no named source URL.	processing-state only; no direct-source claim	keep as country gap unless a named local source pack is added
