queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02950	LIMEN-SIGNAL-B1AB2DC81F4E7C59	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	36452	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02951	LIMEN-SIGNAL-B1CC6598C44D4BCB	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23950	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02952	LIMEN-SIGNAL-B265DA4A76251245	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	37517	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02953	LIMEN-SIGNAL-B44412A374E9E23D	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	28218	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02954	LIMEN-SIGNAL-B68C6ADF2D4D1E74	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	37821	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02955	LIMEN-SIGNAL-B7DC26FD1E3B0D09	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	28676	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02956	LIMEN-SIGNAL-B9724E0D09E3B01F	country_profile_wrapper	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	20531	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02957	LIMEN-SIGNAL-BAAFCBC8E39F1B6C	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	31424	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02958	LIMEN-SIGNAL-BBF34F8A73D0A017	research_queue_wrapper	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	248	Observability queue row lists search leads and low-observability context but does not expose a named reviewable source surface.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract a named direct source before any source review
BPSE-02959	LIMEN-SIGNAL-BDBDA9619C19C8A1	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	37669	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
BPSE-02960	LIMEN-SIGNAL-C13ABC2FC6260C24	country_profile_wrapper	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23032	Country-profile metadata points toward adjacent public-sector surfaces but does not expose a named reviewable direct source in the local row.	Source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim.	extract the named source surface from the country profile before review
