row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00197	LIMEN-SIGNAL-66674134A73C43CD	cross_project_duplicate	en	https://egov-ai.e.gov.ph/developers/chat-ai	Chat AI / eGovAI API	Same eGovAI developer-doc source family as TH-00191 with overlapping API/workflow surface.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00191 upstream source-review record
TH-00199	LIMEN-SIGNAL-67C1B13A17AA42ED	translation_source_reviewed	en	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Atlas source ledger records named MAS URL as English/maintenance negative source-health result.	translation-safe source review only; no legal or policy conclusion from machine translation	keep as source-health negative comparator; do not promote as substantive sandbox evidence
TH-00205	LIMEN-SIGNAL-6CF8EC484098D653	cross_project_duplicate	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Duplicate of TH-00135 same Portuguese ANPD JSONL source row.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00135 source-review record
TH-00211	LIMEN-SIGNAL-70F79662D94099D5	translation_source_reviewed	ru	http://publication.pravo.gov.ru/Document/View/0001202004240030	Federal Law No. 123-FZ on the Moscow AI experimental legal regime	GAIA digest names Russian official-law source URL, reader target, language, and human-review-needed boundary.	translation-safe source review only; no legal or policy conclusion from machine translation	review original Russian legal source before quotation; keep as issue-spotting only
TH-00213	LIMEN-SIGNAL-71FD31120D7A5481	cross_project_duplicate	en	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Duplicate Atlas ledger negative source-health result already reviewed at TH-00199.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00199 source-review record
TH-00217	LIMEN-SIGNAL-74055C5CFE0C3E1A	cross_project_duplicate	en	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Duplicate Atlas source-ledger entry for ICO page already reviewed at TH-00147.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00147 source-review record
TH-00225	LIMEN-SIGNAL-794B16E45B28CB10	cross_project_duplicate	ru	http://publication.pravo.gov.ru/Document/View/0001202004240030	Federal Law No. 123-FZ on the Moscow AI experimental legal regime	Duplicate GAIA/publication digest line for Russian Moscow experimental-regime source reviewed at TH-00211.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00211 source-review record
TH-00227	LIMEN-SIGNAL-79904C7782C5C9D5	reject_noise	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-009/sentence-risk-persistence.json:44	Atlas boost sentence-risk persistence artifact	Boost artifact stores internal manuscript text, not an external original-language source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation queue
TH-00228	LIMEN-SIGNAL-7AB676C93BCF3347	cross_project_duplicate	en	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Staged package source-ledger duplicate of ICO source reviewed at TH-00147.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00147 source-review record
TH-00236	LIMEN-SIGNAL-7DCFB65BEF05D102	cross_project_duplicate	en	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Staged package source-ledger duplicate of ICO source reviewed at TH-00147.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00147 source-review record
TH-00238	LIMEN-SIGNAL-7E3430181DCA7FFF	candidate_for_url_extraction	fr	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/language-policy.json:301	Global Agent Atlas language-policy trigger - France/CNIL/Etalab	French trigger has useful source-family clues but no concrete source URL in this row.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named French registry/CNIL/Etalab URLs before source review
TH-00241	LIMEN-SIGNAL-7E7F947846F73C23	candidate_for_url_extraction	ar	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:596	Atlas expansion seed - Arabic regulatory sandbox material	Seed describes desired Arabic-language material but does not name a reviewed source URL.	translation-safe source review only; no legal or policy conclusion from machine translation	run bounded URL extraction for Arabic/Gulf sandbox sources
TH-00242	LIMEN-SIGNAL-7ECC148944E4D927	cross_project_duplicate	en	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Submission package duplicate of MAS negative source-health result reviewed at TH-00199.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00199 source-review record
TH-00243	LIMEN-SIGNAL-7FF385970E7E8A1C	cross_project_duplicate	en	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Source-ledger duplicate of ICO source reviewed at TH-00147.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00147 source-review record
TH-00248	LIMEN-SIGNAL-841F0A4C83381F39	candidate_for_url_extraction	fi	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/sources/language-policy.json:313	Global Agent Atlas language-policy trigger - AuroraAI/Nordic governance	Release language-policy trigger duplicates source clues but still lacks concrete source URL.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named AuroraAI/public-service automation URLs before source review
TH-00249	LIMEN-SIGNAL-85C6A3F6DBD8EE1D	reject_noise	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/papergrade-preprints/atlas-papergrade-preprint-20260606T053241Z/sources/srv_tyche_atlas_tyche-thesis-atlas-factory_draft_preprint.md:8	Tyche Thesis Atlas draft/preprint prose	Internal papergrade draft description, not a local source needing translation review.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation queue
