signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-3BD0714802BA9EC7	merge_existing_surface	registry_record_duplicate	duplicate Canada AI Register record from already-modeled CA-AI-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-3BD908E0A3503884	merge_existing_surface	registry_record_duplicate	manuscript table duplicates modeled NL-ALG-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/manuscript.html
LIMEN-SIGNAL-3BE1CD5E2BC13C5E	negative_evidence_candidate	adjacent_official_portal	official open-data about page only supports bounded negative context	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-3BE31F3FC98FC525	negative_evidence_candidate	matrix_gap_summary	country matrix row records bounded gap/absence summary	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-3BF5604CEFBCE30E	source_reviewed_candidate	official_procurement_page	named ministry procurement page is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-3BFEF9005758FC41	reject_noise	manuscript_digest	thesis digest/abstract is derived manuscript noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-3C0307EC976A0E25	reject_noise	manuscript_prose	preprint prose is not a direct source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint-anon.md
LIMEN-SIGNAL-3C0C04547025C398	source_reviewed_candidate	official_guideline	named Digital Agency guideline is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv
LIMEN-SIGNAL-3C16910F63DA4F84	needs_named_source_extraction	evidence_digest_wrapper	digest lists artifacts/URLs but not the target surface as a review row	must name a direct source surface before source review; no substantive claim	extract named source from local metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-3C1BCF845CA7F075	source_reviewed_candidate	official_law_portal	government laws portal is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-3C25C058A2B00EE8	source_reviewed_candidate	official_guideline	named government AI-use guidelines are a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_SOURCE_REFRESH.csv
LIMEN-SIGNAL-3C3FCE604FC6B0EE	reject_noise	manuscript_digest	thesis digest/abstract is derived manuscript noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-20260605T192332Z/claim-support-digest.json
LIMEN-SIGNAL-3C4F80192F3C82E8	negative_evidence_candidate	review_queue_negative	row records bounded no-register finding from checked official sources	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-3C556EF3CC586B70	reject_noise	binary_web_snapshot	HTML/bin fragment is scrape noise, not a reviewable source row	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ibm.com-0c76bbd1500036b8.bin
LIMEN-SIGNAL-3C60B8647A26FA91	negative_evidence_candidate	gap_delta_negative	row records bounded no-AI-procurement-policy finding	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-3C639702D54C338D	merge_existing_surface	registry_surface_duplicate	duplicate source-level NL-ALG-REG registry surface already modeled	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.csv
LIMEN-SIGNAL-3C758AD51F735DCA	needs_named_source_extraction	evidence_digest_wrapper	digest lists artifacts/URLs but not the target surface as a review row	must name a direct source surface before source review; no substantive claim	extract named source from local metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-3CBD6FBA5F2255BF	source_reviewed_candidate	official_statute	named Bahamas legislation PDF is a concrete regulator/statute surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv
LIMEN-SIGNAL-3CBEC7A3D2586A20	needs_named_source_extraction	hypothesis_summary	hypothesis summary points toward sources but names none directly	must name a direct source surface before source review; no substantive claim	extract named source from local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-hypothesis-claim-support-queue-latest.json
LIMEN-SIGNAL-3CC703D0AF373D84	negative_evidence_candidate	official_negative_search	official government search row records bounded negative result	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv
LIMEN-SIGNAL-3CCE7F38EACBE49B	merge_existing_surface	registry_record_duplicate	duplicate Dutch register record from already-modeled NL-ALG-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-3CDED63D402BAC87	reject_noise	manuscript_digest	thesis digest/abstract is derived manuscript noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-20260605T192147Z/claim-support-digest.json
LIMEN-SIGNAL-3D13DBDF03BBE7C2	reject_noise	monitor_history_row	monitor history JSON is derived tracking noise, not direct source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl
LIMEN-SIGNAL-3D17744540FD7820	negative_evidence_candidate	matrix_gap_summary	gap-flags summary is bounded absence/evidence-limit metadata	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-3D1A2F04526163EA	reject_noise	script_snippet	internal synthesis script is not a direct source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/synthesize-sprint4-tail-from-atlases.py
LIMEN-SIGNAL-3D302E3ADA26E6A8	reject_noise	scholarly_index_row	scholarly DOI/index row is not a direct public source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-3D361A32B147814C	negative_evidence_candidate	gap_delta_negative	candidate-matrix delta records bounded negative search result	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-3D3C3319EB3237AB	reject_noise	internal_ledger	internal saturation ledger is not a source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/source-family-saturation-ledger-20260612.tsv
LIMEN-SIGNAL-3D437169D99E3772	merge_existing_surface	derived_duplicate	named DS-920 source already appears as direct surface elsewhere in batch	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-3D466ED15800AB5E	negative_evidence_candidate	weak_source_warning	local warning row records bounded evidence-limit guidance	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-3D486526E91A9094	merge_existing_surface	registry_record_duplicate	duplicate Canada AI Register record from already-modeled CA-AI-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-3D53866EFB2437EB	negative_evidence_candidate	adjacent_official_portal	official statistics page only supports bounded negative context	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-3D5A6D7EA996C526	negative_evidence_candidate	review_queue_negative	row records bounded no-AI-procurement-governance finding	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-3D5D7D738834886F	negative_evidence_candidate	confidence_change_negative	confidence-change row records bounded no-register finding	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-3D603D109A0D2607	reject_noise	pilot_packet	aggregated pilot packet is derived review packaging, not source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-006/pilot-review-packets-v0.1.csv
LIMEN-SIGNAL-3D653A8101F1BE93	negative_evidence_candidate	adjacent_official_portal	open-data portal is adjacent transparency context, not register surface	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-3D7187B0E04F5415	negative_evidence_candidate	matrix_gap_summary	observability matrix row records bounded gap summary	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-3D8357F5FA181503	reject_noise	paper_boundary_note	draft boundary prose is manuscript noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-candidate-only-boundaries-update.md
LIMEN-SIGNAL-3D8D0B42BF23A4DA	merge_existing_surface	registry_surface_duplicate	field observation quotes already-modeled NL-ALG-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-105/register-field-observation.json
LIMEN-SIGNAL-3D9933DC0B26AA65	merge_existing_surface	registry_record_duplicate	UK ATRS record belongs to already-modeled UK-ATRS surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/data/registry-gap-map-v0.2.csv
LIMEN-SIGNAL-3DB8670455B72B54	reject_noise	atlas_label_row	atlas app label is schema/config noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-3DC71C8DBE729A3C	source_reviewed_candidate	official_statute	named legal-regime law is a concrete statutory surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-3DD602AA6655F254	merge_existing_surface	registry_surface_duplicate	facts row duplicates already-modeled Dutch register surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-3DD68035069AF300	translation_review_needed	official_strategy_non_english	named Brazilian government strategy is a plausible direct surface but Portuguese	translation-sensitive surface existence only; no substantive conclusion from machine translation	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-3DE3A550596A3811	translation_review_needed	foreign_language_digest	named court AI project is translation-sensitive and needs language-aware review	translation-sensitive surface existence only; no substantive conclusion from machine translation	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json
LIMEN-SIGNAL-3DF4F38BCFAEDC14	source_reviewed_candidate	official_guidance_publication	named UK government playbook is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv
LIMEN-SIGNAL-3E055589F517F4E3	merge_existing_surface	registry_record_duplicate	duplicate Canada AI Register record from already-modeled CA-AI-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-3E3F6B40BAB09D6C	merge_existing_surface	registry_record_duplicate	duplicate Dutch register record from already-modeled NL-ALG-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-3E59A9887FE666C4	reject_noise	manuscript_digest	thesis digest/abstract is derived manuscript noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193210Z/claim-support-digest.json
LIMEN-SIGNAL-3E5C90F4B5633A03	needs_named_source_extraction	translation_wrapper	multilingual official-source wrapper gives domain/error but no source title	must name a direct source surface before source review; no substantive claim	extract named source from local metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-latest.jsonl
LIMEN-SIGNAL-3E6AED36A4A795F4	merge_existing_surface	registry_record_duplicate	duplicate Canada AI Register record from already-modeled CA-AI-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-3E6EF25CB4D3E571	source_reviewed_candidate	official_policy_pdf	named NITI Aayog policy document is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv
LIMEN-SIGNAL-3E8520F8571AE326	needs_named_source_extraction	country_summary_wrapper	country routing summary suggests surfaces but names none directly	must name a direct source surface before source review; no substantive claim	extract named source from local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-009/country-gap-routing-delta-v0.3.json
LIMEN-SIGNAL-3E8E3C3A987DC4E2	negative_evidence_candidate	gap_delta_negative	row records bounded negative sandbox search	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-3EA0172CCBAACB0D	translation_review_needed	official_surface_non_english	named Bahrain parliamentary chatbot use case is translation-sensitive	translation-sensitive surface existence only; no substantive conclusion from machine translation	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-018/rare-language-exemplar-packet-contract-v0.1.csv
LIMEN-SIGNAL-3EBDC1156747EE30	needs_named_source_extraction	country_summary_wrapper	cohort summary suggests sources but names no reviewable surface	must name a direct source surface before source review; no substantive claim	extract named source from local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/standards-pki-digital-id-exception-cohort.json
LIMEN-SIGNAL-3EC74BE6424B939E	negative_evidence_candidate	adjacent_official_portal	official e-services portal is only adjacent AI-procurement context	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-3EC8152346D7C833	merge_existing_surface	registry_record_duplicate	duplicate Dutch register record from already-modeled NL-ALG-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-3EDF9E0C1A6DAD67	reject_noise	scholarly_index_row	scholarly handbook/index row is not a direct source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl
LIMEN-SIGNAL-3EE3985E1225002C	negative_evidence_candidate	weak_source_warning	row records procurement-evidence limit, not direct source	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-3EE75D6D64AD5011	negative_evidence_candidate	hardening_summary	hardening summary records bounded negative/source-gap results	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-3EF919F5BA75AC12	reject_noise	venue_note	conference/venue note is not a direct source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/reports/lanes/venues-lectures-cfps-latest.md
LIMEN-SIGNAL-3F05BD4ECB22D0E4	negative_evidence_candidate	gap_delta_negative	row records bounded no-register finding from official checks	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-3F0904E0AD1EA642	reject_noise	schema_field_definition	internal evidence-package field definition, not a source surface	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-fields-v0.2.csv
LIMEN-SIGNAL-3F1682F51D6767CE	negative_evidence_candidate	translated_summary_negative	summary row records bounded negative evidence explanation	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md
LIMEN-SIGNAL-3F495777EA93C62D	negative_evidence_candidate	official_negative_search	official government search row records bounded negative result	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-3F4E281B6FC7630B	translation_review_needed	foreign_language_digest	named Chinese deep-synthesis provisions are translation-sensitive	translation-sensitive surface existence only; no substantive conclusion from machine translation	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/foreign-language-digest.json
LIMEN-SIGNAL-3F5345CDDC4281C8	source_reviewed_candidate	official_project_page	named AKSHI project page is a concrete official surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-3F62446E34844DED	negative_evidence_candidate	infra_gap_summary	contrast row records bounded no-AI-procurement-governance gap	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-3F6518FADB88E219	merge_existing_surface	registry_record_duplicate	duplicate Dutch register record from already-modeled NL-ALG-REG surface	dedupe to existing modeled surface only; no new substantive claim	merge into existing surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-3F72E4C842820537	negative_evidence_candidate	adjacent_official_policy	official Australia AI page is adjacent context, not a sandbox surface	absence/evidence-limit only; not proof of nonexistence, legality, or compliance state	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv
LIMEN-SIGNAL-3F73E31BC094F39E	reject_noise	manuscript_digest	thesis digest/abstract is derived manuscript noise	derived/local artifact only; not a direct-source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-3F7DFFCE207F86AA	source_reviewed_candidate	official_legal_text	local EUR-Lex fetch is a concrete official legal surface	source-surface existence only; no truth, legality, prevalence, ranking, or compliance claim	bounded source packet review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html
