queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00683	LIMEN-SIGNAL-6C833377160C6283	country_gap_no_parent_source		Timor-Leste hardening summary row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:65	Hardening summary is a score/gap management row; local context has no extractable parent URL for the requested indicator.	processing-state only; no source review promotion or substantive claim	use underlying source pack if a named source is needed
BPSE-00684	LIMEN-SIGNAL-6C91750D96A3047C	country_gap_no_parent_source		Ghana	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:57	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00685	LIMEN-SIGNAL-6CA6F239778DB7BD	country_gap_no_parent_source		Bouvet Island	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:89	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00686	LIMEN-SIGNAL-6CA97A11AC523D7E	parent_source_wrapper		AI-enabled typhoon impact forecasting for anticipatory action	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3184	Manifest target-evidence row names an agent and source classes but not a single parent source URL; local ledgers contain multiple possible parents.	processing-state only; no source review promotion or substantive claim	human-select the intended parent source from local Gaia records/facts
BPSE-00687	LIMEN-SIGNAL-6CE0133060BCB7A9	country_gap_no_parent_source		Australia	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:7	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00688	LIMEN-SIGNAL-6D1214448931624E	parent_source_wrapper		RapidSOS HARMONY AI Assistant	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3201	Manifest target-evidence row names an agent and source classes but not a single parent source URL; local ledgers contain multiple possible parents.	processing-state only; no source review promotion or substantive claim	human-select the intended parent source from local Gaia records/facts
BPSE-00689	LIMEN-SIGNAL-6D7866538F24B6E2	country_gap_no_parent_source		Benin	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:47	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00690	LIMEN-SIGNAL-6DB820CB04A10349	country_gap_no_parent_source		Gabon	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:55	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00691	LIMEN-SIGNAL-6DF5AD3E6A0BD8E2	country_gap_no_parent_source		Bahamas	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:88	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00692	LIMEN-SIGNAL-6EAE3A374D70CD71	country_gap_no_parent_source		Spain	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:4	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00693	LIMEN-SIGNAL-6EB72422AA6166DF	country_gap_no_parent_source		Pitcairn Islands	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:71	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00694	LIMEN-SIGNAL-6EB8893948A82F33	country_gap_no_parent_source		Jersey	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:10	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00695	LIMEN-SIGNAL-6F1554C27FEB36C7	country_gap_no_parent_source		Marshall Islands	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:64	Local row is a country/profile gap placeholder and contains no explicit parent source URL.	processing-state only; no source review promotion or substantive claim	leave in parent-source extraction queue until a named local source is supplied
BPSE-00696	LIMEN-SIGNAL-7021BC5238587655	parent_source_wrapper		BOSCO case-study bundle	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/es-bosco/case-study.md.bundle/case-study.md:15	Case-study chronology points to several BOS sources (BOS-001, BOS-008, BOS-003, BOS-014, BOS-016); no single parent URL is isolated.	processing-state only; no source review promotion or substantive claim	select the intended BOS source from timeline/source bundle before requeue
