row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00189	LIMEN-SIGNAL-6133C90E483B9D05	candidate_for_url_extraction	en	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Named official English source exists, but local fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the MOITT page before review.
TH-00190	LIMEN-SIGNAL-61D052BA77B75E4E	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Named official English PDF exists, but local fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the MOITT PDF before review.
TH-00195	LIMEN-SIGNAL-65291C2A1198F12F	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Snapshot duplicate has named official PDF, but no local source body due fetch failure.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate with current MOITT PDF lead, then extract one canonical copy.
TH-00201	LIMEN-SIGNAL-69C88D2419444973	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Data-lane duplicate has named official PDF, but no local source body due fetch failure.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate with current MOITT PDF lead, then extract one canonical copy.
TH-00203	LIMEN-SIGNAL-6A8658B825A9E3A0	cross_project_duplicate	ar	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-028/language-delta.json:10	GAIA multilingual Arabic language-delta task	GAIA boost task artifact, not a source record; route/deduplicate upstream.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA Arabic shard before any LIMEN promotion.
TH-00206	LIMEN-SIGNAL-6DAEEB3D8D8862E0	candidate_for_url_extraction	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Named official programme URL exists, but local fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the AI Week page before review.
TH-00207	LIMEN-SIGNAL-6E7AD2EC8D3D0D9E	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Data-lane duplicate of named Greek source; local fetch returned 403 and no text.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate gov.gr mAIgov leads, then extract one canonical copy.
TH-00210	LIMEN-SIGNAL-70E06CAD0610539B	cross_project_duplicate	en/vi/es/ar	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-117/mini-table.json:9	GAIA public-sector transparency-gap mini-table	Derived GAIA manuscript/table artifact, not a primary translation source.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Route upstream or deduplicate against GAIA boost-117 source documents.
TH-00212	LIMEN-SIGNAL-71827233DCC238BD	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	GAIA submission digest duplicate of the Spanish PretorIA/T-323 source.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00214	LIMEN-SIGNAL-72A75A21F7E59A93	candidate_for_url_extraction	tr	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Data-lane duplicate has named Turkish source URL, but local fetch timed out.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate TÜBİTAK leads, then extract one canonical copy.
TH-00218	LIMEN-SIGNAL-743034957BDD13E4	candidate_for_url_extraction	en	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy	Snapshot duplicate has named official English URL, but fetch timed out and no text is local.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate Ghana leads, then extract one canonical copy.
TH-00237	LIMEN-SIGNAL-7E1A99168F223555	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Snapshot duplicate of named Greek source; fetch returned 403 and no local text.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate gov.gr mAIgov leads, then extract one canonical copy.
TH-00240	LIMEN-SIGNAL-7E74B89FAC4AEEBE	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Latest-lane duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
TH-00246	LIMEN-SIGNAL-83A4D9EEDB1F6DD1	candidate_for_url_extraction	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Data-lane duplicate has named official programme URL, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate AI Week leads, then extract one canonical copy.
TH-00251	LIMEN-SIGNAL-86D1018A32EDD85B	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	GAIA submission digest duplicate of the Spanish PretorIA/T-323 source.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00256	LIMEN-SIGNAL-885BB8DA2233790C	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	Derived GAIA public-sector matrix card for the same Spanish T-323 source; route upstream.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00271	LIMEN-SIGNAL-924BEB455D0C7BF5	candidate_for_url_extraction	en	https://hukoomi.gov.qa/en/news/mcit-launches-the-national-digital-authentication-and-trust-services-strategy-2024-2026	Qatar National Digital Authentication and Trust Services Strategy 2024-2026	Named official English strategy URL exists, but local fetch returned 403 and no text.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the Hukoomi page before review.
TH-00279	LIMEN-SIGNAL-95A0DEBE79DE96DA	needs_original_language_source	ko/en	https://doi.org/10.29305/tj.2023.2.194.134	Korean signed-evidence DOI lead	Report row is an English-source DOI lead for Korean evidence work; original Korean source is not present.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Find Korean original-language source or keep as background only.
TH-00282	LIMEN-SIGNAL-973D6F8DAE23F180	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	History duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
TH-00285	LIMEN-SIGNAL-9805C8008A6338EA	needs_original_language_source	ko/en	https://doi.org/10.3745/kipstc.2006.13c.7.837	Korean digital-identity/PKI DOI lead	Report row is an English-source DOI lead for Korean evidence work; original Korean source is not present.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Find Korean original-language source or keep as background only.
TH-00286	LIMEN-SIGNAL-9838146402E21D51	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Latest-record duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
TH-00289	LIMEN-SIGNAL-9970CDEB8ABBA6C5	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Data-lane duplicate has named official PDF, but fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate MOITT PDF leads, then extract one canonical copy.
