queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-03427	LIMEN-SIGNAL-BFA23D9806D1E10F	parent_source_wrapper		PALLAS source-refresh rows for Armenia I05	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:2770-2771	Local metadata lists multiple I05 parent/source-context URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03428	LIMEN-SIGNAL-BFCC39D3A7654C34	parent_source_wrapper		PALLAS source-refresh rows for Cameroon I05	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:269-270	Local metadata lists multiple I05 parent/source-context URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03429	LIMEN-SIGNAL-BFEE0E694A9C3986	country_gap_no_parent_source		South Africa research queue query bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:212	Generated country/query prompt row; no concrete parent URL in local source context.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Close as no parent source unless a named local source is later added.
BPSE-03430	LIMEN-SIGNAL-C0482EC9F422797F	country_gap_no_parent_source		El Salvador research queue query bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:223	Generated country/query prompt row; no concrete parent URL in local source context.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Close as no parent source unless a named local source is later added.
BPSE-03431	LIMEN-SIGNAL-C0ED3CFA5F505676	country_gap_no_parent_source		Ukraine research queue query bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:185	Generated country/query prompt row; no concrete parent URL in local source context.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Close as no parent source unless a named local source is later added.
BPSE-03432	LIMEN-SIGNAL-C19AF43364EE6715	country_gap_no_parent_source		Jamaica research queue query bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:210	Generated country/query prompt row; no concrete parent URL in local source context.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Close as no parent source unless a named local source is later added.
BPSE-03433	LIMEN-SIGNAL-C210FB00058063D4	country_gap_no_parent_source		South Africa research queue query bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:212	Generated country/query prompt row; no concrete parent URL in local source context.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Close as no parent source unless a named local source is later added.
BPSE-03434	LIMEN-SIGNAL-C23DE012E84C455B	parent_source_wrapper		PALLAS source-refresh rows for DR Congo I03	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:211-212	Local metadata lists multiple sandbox-check parent URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03435	LIMEN-SIGNAL-C271F2C1285A9C68	parent_source_wrapper		PALLAS source-refresh rows for Yemen I05	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1389-1390	Local metadata lists multiple I05 parent/source-context URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03436	LIMEN-SIGNAL-C2722C49402267CB	parent_source_wrapper		PALLAS source-refresh rows for Togo I03	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1111-1112	Local metadata lists multiple sandbox-check parent URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03437	LIMEN-SIGNAL-C2B78925C1B7F51B	parent_source_wrapper		PALLAS source-refresh rows for British Virgin Islands I05	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:3042-3043	Local metadata lists multiple I05 site-search parent URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03438	LIMEN-SIGNAL-C2D8AF568F2EB900	parent_source_wrapper		PALLAS source-refresh rows for Liberia I05	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:830-831	Local metadata lists multiple I05 parent/source-context URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
BPSE-03439	LIMEN-SIGNAL-C3D1E9300C6BA7C7	source_url_extracted	https://www.artec.mg/	ARTEC site search and legal pages checked	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:366	Single explicit local source-refresh URL recovered for Madagascar I03 sandbox check.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Open direct source review on extracted parent URL; no substantive claim.
BPSE-03440	LIMEN-SIGNAL-C47E32C853BBDE50	parent_source_wrapper		PALLAS source-refresh rows for Mauritius I05	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:389-390	Local metadata lists multiple I05 parent/source-context URLs; human choice needed.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Human reviewer choose one parent URL from cited local metadata before source review.
