signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-64B4A999266E3B8F	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv
LIMEN-SIGNAL-64BA1DB40EE17872	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-64BAFAE93344D549	negative_evidence_candidate	negative_evidence_surface	Local weak-source warning records an absence or evidence-limit result, not a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-64C5D7B6D10A5534	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-64CD7821F65F4F7F	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-64DB026280DC9A43	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-64DF5B893D0B28C0	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-source-family-denominator-all-20260607.csv
LIMEN-SIGNAL-64EB5433C5BA99E0	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-650A9FFD56437289	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-6527CA713338FAA8	translation_review_needed	translation_sensitive_surface	Named source surface is locally evidenced but materially foreign-language or translation-sensitive.	translation-sensitive source-surface review only	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv
LIMEN-SIGNAL-65291C2A1198F12F	translation_review_needed	translation_sensitive_surface	Plausible direct source surface, but local evidence is materially non-English or translation-sensitive.	translation-sensitive source-surface review only	route to translation-aware source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/persian-urdu-language-history.jsonl
LIMEN-SIGNAL-6531AE6BA42A01EC	reject_noise	derived_or_internal_noise	Local artifact is manuscript/prose/script/derived material (claim-support-digest.json), not a direct-source surface.	derived/internal artifact only	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-655CF309756C01A3	source_reviewed_candidate	direct_source_surface	Local metadata points to an official EUR-Lex / EU source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html
LIMEN-SIGNAL-656FDB7CD06E45DB	merge_existing_surface	existing_modeled_surface	Canonical Dutch Algorithm Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-65718B4B99A38940	negative_evidence_candidate	negative_evidence_surface	sd/,2026-05-30,official_digital_ministry,negative check / gap evidence,L,Government and open-data portals were treated as transparency anchors; no public algorithm register was found.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_6_SOURCE_PACK.csv
LIMEN-SIGNAL-65731B24E64AFC22	merge_existing_surface	existing_modeled_surface	Canonical Dutch Algorithm Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-evidence-matrix-v0.1.preview.csv
LIMEN-SIGNAL-658DDBA5C7009B6A	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-65967F6AA34508D0	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-65B7FFC97F130B23	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-65C60B60C92BC7E1	source_reviewed_candidate	direct_source_surface	Local metadata exposes a named reviewable source surface in gaia-agent-atlas-governance-radars-v0.1.csv.	source-surface existence only	open bounded source review packet	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-governance-radars-v0.1.csv
LIMEN-SIGNAL-65DE957DABAF4794	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv
LIMEN-SIGNAL-65E099685AE1E0E5	negative_evidence_candidate	negative_evidence_surface	No AI-specific procurement controls were found.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-65E0C433C76CD8C3	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv
LIMEN-SIGNAL-65E17E285AE0D4D6	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-65E4BE2E009DEF05	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-660722025F57C240	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv
LIMEN-SIGNAL-6620B1E07F047F79	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_6_SOURCE_PACK.csv
LIMEN-SIGNAL-662A5E42D9F611A2	reject_noise	derived_or_internal_noise	Local artifact is manuscript/prose/script/derived material (manuscript.html), not a direct-source surface.	derived/internal artifact only	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/manuscript.html
LIMEN-SIGNAL-662A8A58757F6E1A	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv
LIMEN-SIGNAL-662B60D5D765BCEF	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-6642796F21AFB423	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv
LIMEN-SIGNAL-6665E41168CFB851	reject_noise	derived_or_internal_noise	Local artifact is manuscript/prose/script/derived material (books-theory-latest.jsonl), not a direct-source surface.	derived/internal artifact only	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-66674134A73C43CD	translation_review_needed	translation_sensitive_surface	Plausible direct source surface, but local evidence is materially non-English or translation-sensitive.	translation-sensitive source-surface review only	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-332-active-lanes-159-foreign-language-and-supply-chain-hardening/facts.jsonl
LIMEN-SIGNAL-6669B86C12B9F0D7	merge_existing_surface	existing_modeled_surface	Canonical Dutch Algorithm Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-667CA7CF3F0CD84D	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv
LIMEN-SIGNAL-667EA55B76D2D56D	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-6681D32492B3F961	merge_existing_surface	existing_modeled_surface	Canonical Canada AI Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-66877656B35B34D4	negative_evidence_candidate	negative_evidence_surface	9,LC,Saint Lucia,I05,,0,L,0,L,,true,,Government portal searches for algorithm register/automated decision terminology did not identify a public algorithm register or equivalent transparency register.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-66A7FBCDD5B117BF	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv
LIMEN-SIGNAL-66B91D6067B2DA25	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-66C17098B657C1CC	needs_named_source_extraction	source_pack_or_wrapper	Atlas fact/history export refers to an underlying source but does not expose a stable named surface here.	metadata points toward source; not yet named	extract named source from local metadata	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle221
LIMEN-SIGNAL-66C9670318751259	translation_review_needed	translation_sensitive_surface	Named source surface is locally evidenced but materially foreign-language or translation-sensitive.	translation-sensitive source-surface review only	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv
LIMEN-SIGNAL-66CEB97AD6A795B8	reject_noise	derived_or_internal_noise	Local artifact is manuscript/prose/script/derived material (books-theory-latest.jsonl), not a direct-source surface.	derived/internal artifact only	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-66DDA2246EDC7024	merge_existing_surface	existing_modeled_surface	Canonical Dutch Algorithm Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-66ECA6CA9BBEB713	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official/institutional source surface suitable for bounded source review.	source-surface existence only	open bounded source review packet	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/data/exports/global-agent-atlas-laws-v0.1.csv
LIMEN-SIGNAL-66F6310E7FE167DA	merge_existing_surface	existing_modeled_surface	Canonical Dutch Algorithm Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-66FA3A924F963C60	merge_existing_surface	existing_modeled_surface	Canonical Dutch Algorithm Register surface already modeled locally; this row is a duplicate registry artifact.	dedupe only; no new source claim	dedupe to existing modeled surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-671D8FD5A705E5EF	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-672AF158D9C4FB7E	negative_evidence_candidate	negative_evidence_surface	bd searches for algorithm and artificial intelligence returned no-results indications; no public algorithm register found.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-67410A7026F04DCF	negative_evidence_candidate	negative_evidence_surface	pl-source-hardening,PL,Poland,I05,1,M,1,M,none,No public Poland-wide government algorithm/AI-system register was verified.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-674453566C50C857	negative_evidence_candidate	negative_evidence_surface	PN,Pitcairn Islands,I05,Laws/policies algorithm-register negative check,Government of the Pitcairn Islands,https://www.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv
LIMEN-SIGNAL-6747A729BB370DEE	negative_evidence_candidate	negative_evidence_surface	"3,UG,,I05,,0,L,0,M,,true,,""No public algorithm register was found across checked MoICT, NITA, government portal, and search-result sources; NITA ICT approval material is a near-miss procurement transparency source, not an algorithm register."	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-6786CF50A475E6B2	needs_named_source_extraction	source_pack_or_wrapper	Atlas fact/history export refers to an underlying source but does not expose a stable named surface here.	metadata points toward source; not yet named	extract named source from local metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl
LIMEN-SIGNAL-67918FD1F7109F7E	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-67942F1F64A95FAE	negative_evidence_candidate	negative_evidence_surface	gouv API queries for Mayotte algorithm/AI datasets returned zero; no public Mayotte algorithm register found.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-67A6341A2C845E55	negative_evidence_candidate	negative_evidence_surface	Local weak-source warning records an absence or evidence-limit result, not a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-67AA58CAC3A2D412	negative_evidence_candidate	negative_evidence_surface	Local row records search-negative, gap, or evidence-limit output rather than a promotable direct surface.	absence/search-limit evidence only	retain as negative-evidence surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-67B5C92AEFCD2DC4	translation_review_needed	translation_sensitive_surface	Named source surface is locally evidenced but materially foreign-language or translation-sensitive.	translation-sensitive source-surface review only	route to translation-aware source review	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/manuscript.md
