queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00011	LIMEN-SIGNAL-0C4503599E85BA6C	source_url_extracted	https://www.digital.go.jp/resources/standard_guidelines#ds920	Government generative AI procurement and utilization guideline DS-920 / Digital Agency Government of Japan	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv:89 and prompts/waves/pallas-hardening-sprint-14/jp-source-hardening.md:61,69	Score-delta row names DS-920; source-pack row preserves the Digital Agency URL.	source posture only; procurement-governance evidence, no legal/compliance finding	Open bounded direct source review.
BPSE-00012	LIMEN-SIGNAL-0C6EFF22A9E4C859	source_url_extracted	https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	07 Data and Data Governance Guideline / AESIA	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/07-data-and-data-governance-guideline.txt:2488-2491 and guides-links.json:8	Local AESIA text has the automated-decision context; local guides metadata preserves the original PDF URL.	source posture only; guideline context, no legal/compliance finding	Open bounded direct source review.
BPSE-00013	LIMEN-SIGNAL-0D39C0445F4B038E	source_url_extracted	https://bvirtualogp.pr.gov/ogp/Bvirtual/leyesreferencia/PDF/2-ingles/0075-2019.pdf	Act No. 75-2019 creating Puerto Rico Innovation and Technology Service / Puerto Rico OMB Virtual Legal Library	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_COUNTRY_SCORE_DELTA.csv:89 and prompts/waves/pallas-hardening-sprint-9/pr-source-hardening.md:52	Score-delta row explicitly references Act 75-2019; source-pack preserves the statute PDF URL.	source posture only; procurement-transparency-adjacent evidence, no legal/compliance finding	Open bounded direct source review and check Act 73/75 mapping.
BPSE-00014	LIMEN-SIGNAL-0E35C7D3FDE10C6B	parent_source_wrapper		Tanzania country review load / source-pack	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:30 and prompts/waves/pallas-hardening-sprint-3/tz-source-hardening.md:57-59	Review-load row summarizes several Tanzania I03 sources and source-pack gives only multiple regulator homepages.	processing-state only; no source claim	Human select exact Tanzania sandbox parent source.
BPSE-00015	LIMEN-SIGNAL-0EA6650D6ED1035C	parent_source_wrapper		Pitcairn source-pack summary	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:146 and prompts/waves/pallas-hardening-sprint-6/pn-source-hardening.md:51-67	Summary names laws/procurement surfaces but the source-pack is broad and requires parent-source selection.	processing-state only; no source claim	Human select exact Pitcairn parent source.
BPSE-00016	LIMEN-SIGNAL-0EB9CBE10F6920D0	parent_source_wrapper		Singapore AI Verify / lifecycle source bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:151 and prompts/waves/pallas-hardening-sprint-14/sg-source-hardening.md:76-78	Score-delta row bundles AI Verify Toolkit, Model AI Governance Framework, GenAI framework, and NAIS 2.0; one parent source must be chosen.	processing-state only; no source claim	Human select exact Singapore parent source.
BPSE-00017	LIMEN-SIGNAL-0F4875FFEBA42E0B	parent_source_wrapper		Caribbean Netherlands procurement source bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_CANDIDATE_MATRIX_DELTA.csv:159 and prompts/waves/pallas-hardening-sprint-7/bq-source-hardening.md:65-66	Score-delta row references IAMA and PIANOo; source-pack has multiple candidate parent sources.	processing-state only; no source claim	Human select IAMA or PIANOo parent source.
BPSE-00018	LIMEN-SIGNAL-126A48667C09C11B	source_url_extracted	https://www.belizejudiciary.org/wp-content/uploads/2025/11/Practice-Direction-No.-18-of-2025-Ethical-Use-of-Generative-Artificial-Intelligence-in-Court-Proceedings.pdf	Practice Direction No. 18 of 2025: Ethical Use of Generative Artificial Intelligence in Court Proceedings	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:734 and prompts/waves/pallas-hardening-sprint-8/bz-source-hardening.md:51	Review queue points to sectoral court AI practice direction; source-pack preserves its PDF URL.	source posture only; sectoral court guidance, no legal/compliance finding	Open bounded direct source review.
BPSE-00019	LIMEN-SIGNAL-14451E88CC627137	parent_source_wrapper		Ireland Public Service AI resources / Responsible AI / OGP bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1463 and prompts/waves/pallas-hardening-sprint-11/ie-source-hardening.md:64-65	Delta row names multiple Ireland resource/guidance/procurement surfaces; source-pack has multiple URLs.	processing-state only; no source claim	Human select exact Ireland parent source.
BPSE-00020	LIMEN-SIGNAL-14EDDA6A815A0171	parent_source_wrapper		Albania AI-powered e-procurement REOI and ToR bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_CANDIDATE_MATRIX_DELTA.csv:19	Delta row names REOI and ToR but local source-pack inspected here does not expose a single canonical URL.	processing-state only; no source claim	Human select exact AKSHI REOI or ToR URL.
BPSE-00021	LIMEN-SIGNAL-1502A31EF23F7804	source_url_extracted	https://aportecivico.gobiernoelectronico.gob.ec/legislation/processes/78/draft_versions/99	Ecuador draft AI strategy / MINTEL Aporte Cívico	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_HARDENING_SUMMARY.csv:10-12 and prompts/waves/pallas-hardening-sprint-8/ec-source-hardening.md:51,53-54,68,75	Summary names proposed public AI systems register in draft AI strategy; source-pack preserves the draft strategy URL.	source posture only; draft/proposed register evidence, no operational/legal finding	Open bounded direct source review with draft-status caveat.
BPSE-00022	LIMEN-SIGNAL-17CADB12CFC8BE8F	parent_source_wrapper		Ireland Public Service AI resources / Responsible AI / OGP bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_CANDIDATE_MATRIX_DELTA.csv:39 and prompts/waves/pallas-hardening-sprint-11/ie-source-hardening.md:64-65	Sprint delta row names multiple Ireland resource/guidance/procurement surfaces; source-pack has multiple URLs.	processing-state only; no source claim	Human select exact Ireland parent source.
BPSE-00023	LIMEN-SIGNAL-196DAAE1BE3A5F21	country_gap_no_parent_source		Nepal observability matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:121-124	Aggregate country matrix row names an algorithm-register gap; no concrete parent URL for the requested source.	processing-state only; no source claim	Resolve from Nepal source pack before promotion.
BPSE-00024	LIMEN-SIGNAL-19C6C72147492591	source_url_extracted	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/foreign-language-digest.json:8367-8398	Foreign-language digest preserves original court URL for the PretorIA row.	source posture only; translation human-review needed, no legal/compliance finding	Open bounded direct source review with Spanish/human-review gate.
