queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00565	LIMEN-SIGNAL-555EB41FB731BB93	country_gap_no_parent_source		PALLAS_OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:51	Research-queue country placeholder lists Cayman Islands search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found
BPSE-00566	LIMEN-SIGNAL-55D2ABE657F5FD52	source_url_extracted	https://adilet.zan.kz/rus/docs/V2600038422	Rules for sectoral lists of trusted high-risk AI systems	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv:126	Source-refresh row for kz-source-hardening I05 explicitly gives Adilet URL.	source posture only; not proof of a general algorithm register	open direct source review packet with AI-register caveat
BPSE-00567	LIMEN-SIGNAL-5674E62E95519137	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:24	Research-queue country placeholder lists Honduras search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found
BPSE-00568	LIMEN-SIGNAL-5685E9525961AB5D	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:26	Research-queue country placeholder lists Reunion search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found
BPSE-00569	LIMEN-SIGNAL-573FD2B9FF3C9D11	parent_source_wrapper		Estonia/Finland indicator comparison table	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/tables/estonia_finland_indicator_comparison.csv:4	Indicator comparison row points to source-refresh rows/warnings rather than one sandbox source URL.	wrapper/table only	resolve exact Estonia or Finland sandbox parent source before review
BPSE-00570	LIMEN-SIGNAL-57982DB6C9C6AAAB	source_url_extracted	https://www.namfisa.com.na/regulatory-sandbox/	Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv:145	Source-refresh row for na-source-hardening I03 explicitly gives NAMFISA regulatory sandbox URL.	source posture only; non-bank sector sandbox, not AI sandbox	open direct source review packet with sector-sandbox caveat
BPSE-00571	LIMEN-SIGNAL-57C5F791AE7FA9B5	source_url_extracted	https://cbs.gov.ws/news/cbs-approves-regulatory-sandbox-testing-of-pacwallex-and-ticktap-card-in-samoa	CBS approves regulatory sandbox testing of PacWallex and TickTap Card	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv:302	Source-refresh row for ws-source-hardening I03 explicitly gives Central Bank of Samoa URL.	source posture only; digital-payment sector sandbox, not AI sandbox	open direct source review packet with sector-sandbox caveat
BPSE-00572	LIMEN-SIGNAL-57D1B21BE28E83C9	country_gap_no_parent_source		PALLAS_READINESS_WORLD_COUNTRY_MATRIX country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:5	Australia matrix row is a country profile/gap row and says no federal algorithm register found; no parent URL.	processing-state gap/profile marker only	resolve from source pack before review
BPSE-00573	LIMEN-SIGNAL-5846DD98B7E0E8AB	parent_source_wrapper		Maritime and Coastguard Agency Themis Search Planning Tool source-pack entry	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3243-3255	GAIA source-pack entry names target evidence types but contains no concrete parent URL.	wrapper/source-pack target only	human must locate/select procurement, deployment, register, audit, or policy source
BPSE-00574	LIMEN-SIGNAL-592DA29F0791ED60	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:82	Research-queue country placeholder lists Vanuatu search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found
BPSE-00575	LIMEN-SIGNAL-592E498BE5E7F97A	parent_source_wrapper		Senado Digital facial recognition source-pack entry	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:2722-2735	GAIA lane-manifest entry names target evidence types but contains no concrete parent URL.	wrapper/source-pack target only	human must locate/select procurement, deployment, register, audit, or policy source
BPSE-00576	LIMEN-SIGNAL-59357B167CBD0628	country_gap_no_parent_source		OBSERVABILITY_RESEARCH_QUEUE country gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:81	Research-queue country placeholder lists Uganda search/source classes only; no parent URL.	processing-state gap marker only	no action until a named local source URL is found
