row_id	signal_id	translation_hold_class	review_priority	shards	queries	language_hint	source_path_family	source_url	source_path	source_line	title_or_snippet	claim_ceiling	next_action	forbidden_overread
TH-00299	LIMEN-SIGNAL-A0BF64CA450C662C	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.md	21	| readiness-negative-route-v0.1-bh-register | Bahrain (BH) | PG-005 | multilingual_public_register_route | ar; en; fr | yes | 9 | seed source; original-language parliamentary or government source; public service/program page; procurement/open-data or disclosur	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00301	LIMEN-SIGNAL-A14D79F92E68D5C6	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	dutch	other_tyche_project	https://algoritmes.overheid.nl/en/algoritme/15583895	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv	62	ALL-NL-ALG-REG-0061,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-15583895,Module to screen for language bias,https://algoritmes.overheid.nl/en/algoritme/15583895,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm R	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00304	LIMEN-SIGNAL-A18AE3BA30595634	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	french	srv/tyche/pallas	https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	390	FR,France,I03,AI Act,European Commission,https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai,2026-05-30,EU official policy page,EU regulatory sandbox context,H,EU-level implementation page for sandbox access and AI Act timeline.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00315	LIMEN-SIGNAL-A6CE9F84005343A2	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	AI procurement	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md	624	4. AI procurement governance: ANAP/SEAP infrastructure is operational, but AI-specific procurement guidance was not found outside strategy planning language.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00316	LIMEN-SIGNAL-A72A8CBB594D9C95	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_HARDENING_SUMMARY.csv	6	ET,Ethiopia,Africa expansion A,1.2,20,true,16,10,3,I01 0→1; I03 1→0; I06 1→2,2,I04 L→M; I05 L→M,7,I01; I03; I06,I01: Ethiopian Artificial Intelligence Institute about page; AI Governance / UNESCO readiness policy dialogue | I02: Ethiopian Artificial Intelligen	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00321	LIMEN-SIGNAL-A9328989A6C0F2EA	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	573	batch-01-cn-gf,transparency/evidence,gap evidence / human review,gap interpretation review,IL,Israel,public visibility,Public AI/algorithm register not identified,Government of Israel,various,current,negative finding,lead,medium,Further Hebrew-language search	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00324	LIMEN-SIGNAL-AC005735B19FC013	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas	https://knowledge4policy.ec.europa.eu/sites/default/files/cypr	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	173	CY,Cyprus,I05,National Artificial Intelligence Strategy: transparency and traceability language,Department of Electronic Communications / Republic of Cyprus via European Commission Knowledge4Policy,https://knowledge4policy.ec.europa.eu/sites/default/files/cypr	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00327	LIMEN-SIGNAL-ADC693812F753914	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas	https://mocti.gov.sl/sierra-leone-data-strategy-february-2023/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv	261	SL,Sierra Leone,I09,Sierra Leone Data Strategy - February 2023,Ministry of Communication Technology and Innovation,https://mocti.gov.sl/sierra-leone-data-strategy-february-2023/,2026-05-31,official_government_data_strategy,supporting_evidence,M,Official MoCTI	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00331	LIMEN-SIGNAL-AF2502FC49240D81	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas	https://data.gov.lt/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	198	LT,Lithuania,I05,Lietuvos atviru duomenu portalas,Lithuanian Open Data Portal / State Digital Solutions Agency,https://data.gov.lt/,2026-05-31,official open data portal,transparency/open-data infrastructure,M,Strong open-data portal but not a public algorithm	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00332	LIMEN-SIGNAL-AF715E67CCBC4452	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv	64	"5,YE,Yemen,Asia expansion,10,1,5,9,0.700,15,Medium: warning present,""I10 evidence lifecycle remains zero, but negative evidence is better explained: MTIT privacy/cyber pages contain generic audit/monitoring/encryption language, not AI lifecycle governance.; No"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00333	LIMEN-SIGNAL-AFE92F6ED26F8514	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	chinese	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.csv	11	CN,China,language_or_translation_burden_visible,bridge_multilingual_priority,24,1,I03,I03,,2.0,2.333,2,H,1,L,3,H,no unified AI Act found; AI-regulator functions distributed; AI-specific regulatory sandbox weak; public-sector AI procurement governance fragmente	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00340	LIMEN-SIGNAL-B4E3DC6CF4F9A1BF	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	srv/tyche/pallas	https://bsl.gov.sl/BSL_Sandbox_Program.html	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv	244	"SL,Sierra Leone,I03,BSL Sandbox Program,Bank of Sierra Leone,https://bsl.gov.sl/BSL_Sandbox_Program.html,2026-05-31,official_financial_regulator_sandbox,primary_evidence,M,""Official Bank of Sierra Leone page says BSL introduced a Regulatory Sandbox Pilot progr"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00341	LIMEN-SIGNAL-B529F23C22421D41	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	dutch	other_tyche_project	https://algoritmes.overheid.nl/en/algoritme/15583895	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv	62	ALL-NL-ALG-REG-0061,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-15583895,Module to screen for language bias,https://algoritmes.overheid.nl/en/algoritme/15583895,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm R	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00349	LIMEN-SIGNAL-B82CDFB888CF3AEF	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas	https://mint.gov.et/	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv	144	ET,Ethiopia,I05,Ministry of Innovation and Technology,Ministry of Innovation and Technology,https://mint.gov.et/,2026-05-30,official_digital_ministry,negative check / gap evidence,L,Government and open-data portals were treated as transparency anchors; no publ	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00352	LIMEN-SIGNAL-B96119D5FF241246	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	korean	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md	28	| PG-014 | NAVER Cloud CLOVA CareCall | KR — South Korea | government | C fragmented governance route | HIGH_IMPACT_VERTICAL; PUBLIC_REGISTER_WEAK; AUDIT_PROVENANCE_WEAK; EU_AI_ACT_ROUTE_REVIEW; TRANSLATION_REVIEW; GAIA_HUMAN_REVIEW_BOUNDARY | en; ko | For Sou	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00357	LIMEN-SIGNAL-BBFEC19ADE1351F5	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	dutch	other_tyche_project	https://algoritmes.overheid.nl/en/algoritme/82319377	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	12	DEP-NL-ALG-REG-011,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-82319377,Smart Language,https://algoritmes.overheid.nl/en/algoritme/82319377,official active register row,deployed_or_production,yes,official register for algorithms us	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00364	LIMEN-SIGNAL-BF8B9AF60B9DA210	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md	29	| PG-015 | AISHAH AI Chatbot for Malaysia Jabatan Digital Negara | MY — Malaysia | government | D thin public route | HIGH_IMPACT_VERTICAL; PUBLIC_REGISTER_WEAK; AUDIT_PROVENANCE_WEAK; EU_AI_ACT_ROUTE_REVIEW; TRANSLATION_REVIEW; GAIA_HUMAN_REVIEW_BOUNDARY | ms	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00369	LIMEN-SIGNAL-C36049721006112A	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_COUNTRY_SCORE_DELTA.csv	26	"LS,I05,0,L,0,M,""Targeted checks of gov.ls and the AI policy found algorithmic-bias/audit language but no public algorithm register, AI system inventory, or comparable transparency register. Negative evidence should remain cautious."",true,ls-source-hardening"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00378	LIMEN-SIGNAL-C844886B1F990C26	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	dutch	other_tyche_project	https://algoritmes.overheid.nl/en/algoritme/88456515	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv	13	ACC-NL-012,P0,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,active_register,NL-ALG-88456515,Sounding language,https://algoritmes.overheid.nl/en/algoritme/88456515,200,official HTML listing page plus detail page,yes,resolved_existing_active_	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00383	LIMEN-SIGNAL-CB5F97C3E6972C7C	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	AI procurement	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json	4412	"summary: ""First-pass public evidence shows operational digital-government, electronic-signature, transparency/open-data, standards-body and procurement infrastructure, plus cybersecurity strategy language. AI-specific legal implementation, a named AI regulat"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00387	LIMEN-SIGNAL-CD163DEC802E2E2B	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	AI procurement	language_not_resolved	srv/tyche/pallas	https://production.egp.gov.et/egp/home	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv	176	"ET,Ethiopia,I08,Ethiopian eGP portal,Federal Public Procurement and Property Authority,https://production.egp.gov.et/egp/home,2026-05-31,official_eprocurement_portal,positive_anchor,M,""PPA homepage links to production eGP portal and supplier registration/list"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00390	LIMEN-SIGNAL-CE6B2ED9B1004EE0	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.json	146	"bounded_search_scope: ""seed source; original-language parliamentary or government source; public service/program page; procurement/open-data or disclosure route if explicitly public; public AI/algorithm register or inventory route if any; translation note"","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
