row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00508	LIMEN-SIGNAL-EAFE8D2B5BEEFC5B	cross_project_duplicate	language_not_resolved	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	www.mas.gov.sg	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00512	LIMEN-SIGNAL-ECC43238B2253F4D	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-curated.json:344	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00517	LIMEN-SIGNAL-EE8DBE81011686E4	cross_project_duplicate	language_not_resolved	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	www.mas.gov.sg	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00518	LIMEN-SIGNAL-EED490F8A0DB6D54	cross_project_duplicate	spanish	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:4070	global_agent_atlas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00519	LIMEN-SIGNAL-EEF9E4AC494DE686	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json:6011	cross_project_atlas_or_gaia	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00521	LIMEN-SIGNAL-F022ACDE1D3161CF	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl:317	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00522	LIMEN-SIGNAL-F053C0E474CDCF5F	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050415Z/manuscript.tex:33	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00524	LIMEN-SIGNAL-F0D2FBB0D0AAA373	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00531	LIMEN-SIGNAL-F35984E8BEA732FE	cross_project_duplicate	estonian	https://accelerate.ee/experimentation-framework/	accelerate.ee	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00543	LIMEN-SIGNAL-F9C57FFBB17B498F	cross_project_duplicate	spanish	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:4055	global_agent_atlas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00544	LIMEN-SIGNAL-FA5D434D61F60648	cross_project_duplicate	language_not_resolved	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	www.mas.gov.sg	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00545	LIMEN-SIGNAL-FA8973F4E78C44B2	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/manuscript.tex:33	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00550	LIMEN-SIGNAL-FC3CBF35C7E3D28D	cross_project_duplicate	language_not_resolved	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	www.mas.gov.sg	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00506	LIMEN-SIGNAL-E805E61556B8BA18	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.json:126	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00509	LIMEN-SIGNAL-EC3AFFCF8A0875F1	cross_project_duplicate	finnish	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-010/article-a-table-row-matrix-v0.2.csv:4	other_tyche_project	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00511	LIMEN-SIGNAL-ECADA098B88CEFD6	cross_project_duplicate	french	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:138	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00513	LIMEN-SIGNAL-ED11C1602867135D	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/42584878	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00525	LIMEN-SIGNAL-F0F20478902FA31C	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json:5933	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00526	LIMEN-SIGNAL-F0F42723B803A702	cross_project_duplicate	language_not_resolved	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	eur-lex.europa.eu	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00537	LIMEN-SIGNAL-F688FA7541287543	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:17162	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00542	LIMEN-SIGNAL-F9A73B15D40CDC48	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:330	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00549	LIMEN-SIGNAL-FC153B17BEC9A1EC	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.csv:6	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00551	LIMEN-SIGNAL-FD25DAAE0ABF3941	cross_project_duplicate	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/tables/indicator_patterns.csv:9	srv/tyche/pallas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00510	LIMEN-SIGNAL-EC53E1442B2AF2EB	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algorit	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00523	LIMEN-SIGNAL-F098A635C9AE0499	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algorit	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00527	LIMEN-SIGNAL-F0F734A13CDF9499	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00528	LIMEN-SIGNAL-F1FE0396E37BB1D2	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00530	LIMEN-SIGNAL-F30B633687C88EC8	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00533	LIMEN-SIGNAL-F4A620C1FF2A28B8	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algorit	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00534	LIMEN-SIGNAL-F4E375C0CFF845E0	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00535	LIMEN-SIGNAL-F54963FD52199458	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00538	LIMEN-SIGNAL-F68CA981C4A5EAC6	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00539	LIMEN-SIGNAL-F84768A9D9C9A85F	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00541	LIMEN-SIGNAL-F9615CD6202235EC	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00546	LIMEN-SIGNAL-FA956471C1DFAA87	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00547	LIMEN-SIGNAL-FABEE86CFDA9A9AB	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/3	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00548	LIMEN-SIGNAL-FB11BFFBF12607D7	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00552	LIMEN-SIGNAL-FDB317286B045365	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
