row_id	signal_id	translation_hold_class	review_priority	shards	queries	language_hint	source_path_family	source_url	source_path	source_line	title_or_snippet	claim_ceiling	next_action	forbidden_overread
TH-00335	LIMEN-SIGNAL-B08817576E501497	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	korean	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	736	"why: ""Find Korean-language digital identity, electronic-signature, and PKI governance sources for signed AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00344	LIMEN-SIGNAL-B5CBB50110DE4F27	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	arabic	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-064/language-delta.json	10	"task: ""Target Arabic/Gulf government services, smart-city, healthcare, and public-sector AI evidence with careful legal cautions. Expansion shard 064; avoid duplicating earlier gaia boost 004 work, prefer unresolved gaps and leave a negative result if the sh"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00348	LIMEN-SIGNAL-B78A276B2E6F298A	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	korean	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json	736	"why: ""Find Korean-language digital identity, electronic-signature, and PKI governance sources for signed AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00350	LIMEN-SIGNAL-B865297BE4FB6B7F	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/south-asian-language-history.jsonl	2	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""aiweek.pakistan.gov.pk"", ""error"": ""URLError(OS"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00358	LIMEN-SIGNAL-BC294441C4458369	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/south-asian-language-history.jsonl	36	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""moitt.gov.pk"", ""error"": ""URLError(OSErro"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00359	LIMEN-SIGNAL-BC329CC9097EF444	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	estonian	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json	772	"why: ""Find Estonian-language digital identity, electronic-signature, PKI, and governance sources relevant to signed AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00363	LIMEN-SIGNAL-BF84927617AB85C0	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-latest.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""moitt.gov.pk"", ""error"": ""URLError(OSError(101, 'Network is unreachable'))"", ""htt"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00375	LIMEN-SIGNAL-C641E08703F3E60D	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/south-asian-language-history.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""moitt.gov.pk"", ""error"": ""URLError(OSError(101,"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00379	LIMEN-SIGNAL-C95E21166A3068D0	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	estonian	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/estonian-baltic-language-latest.md	145	- Why it matters: Find Estonian-language digital identity, electronic-signature, PKI, and governance sources relevant to signed AI evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00391	LIMEN-SIGNAL-CEAFD817CA72A3A6	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/turkish-hebrew-language-latest.jsonl	2	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""tubitak.gov.tr"", ""error"": ""URLError(TimeoutErr"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00399	LIMEN-SIGNAL-D23A6F45572E3934	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	japanese;korean	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/japanese-korean-language-latest.md	202	- Why it matters: Find Korean-language digital identity, electronic-signature, and PKI governance sources for signed AI evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00403	LIMEN-SIGNAL-D365F8EF5D3F81DC	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-records.jsonl	36	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""moitt.gov.pk"", ""error"": ""URLError(OSError(101, 'Network is unreachable'))"""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00409	LIMEN-SIGNAL-D596CBE5C2FB7451	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	french	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/sources/language-policy.json	301	"trigger: ""France public algorithm registers, CNIL, Etalab, EU/francophone governance and public-sector AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00411	LIMEN-SIGNAL-D5DD33C14591E47A	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/turkish-hebrew-language-records.jsonl	2	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""tubitak.gov.tr"", ""error"": ""URLError(TimeoutError('timed out'))"", ""http_ok"": fals"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00422	LIMEN-SIGNAL-D9E9BECFEDDF7651	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	arabic	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/runtime/lanes/arabic-language-failed-latest.jsonl	8	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""www.modee.gov.jo"", ""error"": ""URLError(TimeoutError('timed out'))"", ""http_o"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00433	LIMEN-SIGNAL-DC2A7B34FF4ACB83	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	estonian	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	772	"why: ""Find Estonian-language digital identity, electronic-signature, PKI, and governance sources relevant to signed AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00434	LIMEN-SIGNAL-DCA942DB3B93ED18	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	court AI	language_not_resolved	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json	8468	A constitutional court judgment is itself a public evidence surface for an internal court AI project.,	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00439	LIMEN-SIGNAL-DFE6762F3059FAD9	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-118/governance-anchor-review-queue.json	219	"prior_safe_sentence: ""Uzbekistan remains useful as a low-resource country-gap case because the local corpus already contains Uzbek-language public AI evidence even though the governance row is still unreviewed."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00440	LIMEN-SIGNAL-E0C3EF6B97E2F67D	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	arabic	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-052/language-delta.json	10	"task: ""Target Arabic/Gulf government services, smart-city, healthcare, and public-sector AI evidence with careful legal cautions."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00443	LIMEN-SIGNAL-E1DE4F6BED9F8C3A	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	french	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/language-policy.json	301	"trigger: ""France public algorithm registers, CNIL, Etalab, EU/francophone governance and public-sector AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00445	LIMEN-SIGNAL-E1FA4039B7CEDCB1	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/turkish-hebrew-language-history.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""www.gov.il"", ""error"": ""<HTTPError 403: 'Forbid"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00446	LIMEN-SIGNAL-E2549661AD88FEAD	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/turkish-hebrew-language-history.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""www.gov.il"", ""error"": ""<HTTPError 403: 'Forbid"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
