signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-035ED73D6DC20744	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/shadow-audit-v0.1/paper/draft.md.bundle/sources/obligations.json
LIMEN-SIGNAL-036511AE00C28307	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-036C761AF2395630	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-036E502BDF5934C4	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-037481BA614CCF7A	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/pnas-nekropolis-candidate-finding-2026-05-27.md
LIMEN-SIGNAL-038B1F9351583DC8	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-038EF0E6DCC99C2C	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-03B01634F25FB49B	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-03BF9591A594CBAB	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-latest.jsonl
LIMEN-SIGNAL-03D15F0816D6D499	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-03DEEF2B21AE5212	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-03DF6C8FE05D2492	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-03E58A3073DF63AD	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-03E73C178DAF57DA	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/draft.md
LIMEN-SIGNAL-03E86D80A5C2FADF	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-03EAF859ECA9CCA3	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-03EBE57C2ACCE629	source_reviewed_candidate	named_direct_source_surface	local HTML exposes a concrete regulatory-sandbox application surface	source-surface existence/relevance only	open bounded source review packet	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html
LIMEN-SIGNAL-03EF72B84B50085D	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-03F7C7ED7C50781D	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-03FD1A6097E0F442	translation_review_needed	multilingual_official_source	local metadata points to an official source, but the evidence is materially multilingual/translation-sensitive	source existence only pending translation-aware review	route to translation-aware named-source extraction	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl
LIMEN-SIGNAL-0409F65550FC7E0F	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-040BAF889B595DED	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-040CB73B628EEA95	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-040DCAFABC8A5305	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-041735F6F00BFD41	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193210Z/claim-support-digest.json
LIMEN-SIGNAL-041A8023C0536B43	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-042211EE70910869	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-056/nejm-archive-propagation-audit.tsv
LIMEN-SIGNAL-042D5C6D0879963C	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-042FB2AC5EBE01CF	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-0431CD4028B3E58A	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-candidate-only-boundaries-update.md
LIMEN-SIGNAL-0433FB5D0AAE6151	merge_existing_surface	already_modeled_surface	duplicate of an already-modeled Levelpath vendor surface in local atlas data	dedupe only; vendor-surface existence already captured locally	merge with existing local surface record	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/facts.jsonl
LIMEN-SIGNAL-043DDD82CBE80847	source_reviewed_candidate	named_direct_source_surface	local seed names Kenya's regulatory sandbox as a concrete official surface	source-surface existence/relevance only	open bounded source review packet	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-04439AA56E178B16	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-04562A29307E5CE3	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-04596D593ABA2B57	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-curated.json
LIMEN-SIGNAL-045F66785A211B8E	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-0461400F1782C1BA	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/nordic-language-latest.jsonl
LIMEN-SIGNAL-046423F0DC8DB5B2	merge_existing_surface	already_modeled_surface	duplicate of an already-modeled Levelpath vendor surface in local atlas data	dedupe only; vendor-surface existence already captured locally	merge with existing local surface record	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle227
LIMEN-SIGNAL-046729AF3637F747	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-0467F0FFB73027D2	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-0469F876F505A4BE	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md
LIMEN-SIGNAL-046A898B83D9819D	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/projects/public-ai-registry/data/registry-deployed-all-record-source-summary-20260607.csv
LIMEN-SIGNAL-047BA6E7F03D2258	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv
LIMEN-SIGNAL-047C01632150C2C7	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md
LIMEN-SIGNAL-047C6CDFE29E0CC0	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/cycle-222-active-lanes-28-global-south-social-protection-biometric-agentic-hardening.manifest.json
LIMEN-SIGNAL-047CCC2A2128225B	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/reviewer-safe-country-role-board.json
LIMEN-SIGNAL-048010D28D48486A	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-0481EFAC2CAD6FA5	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-048338B8C89A055A	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-evidence-matrix-v0.1.csv
LIMEN-SIGNAL-048AA1537BB03855	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv
LIMEN-SIGNAL-048CB1BD2B2551F4	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint-anon.md
LIMEN-SIGNAL-04922F0D1A12A98D	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_ESTONIA_FINLAND_PREPRINT_SAMPLE.tex
LIMEN-SIGNAL-0492BE818A865948	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-0493D9D37015F5E3	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.csv
LIMEN-SIGNAL-0499877278E836D1	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/projects/public-ai-registry/data/record-level-depth-audit-v0.11.csv
LIMEN-SIGNAL-049BA3A3F74AC446	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-049C87B05CF9B08C	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-049FA1DCAC7ABF87	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-009/agent-record-delta.json
LIMEN-SIGNAL-04A0F5A6F6407B04	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-120/manuscript-routing.json
LIMEN-SIGNAL-04A5F6937B8AD4CA	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl
LIMEN-SIGNAL-04BCD4189FB57792	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-latest.jsonl
LIMEN-SIGNAL-04C0070EC3DDB441	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-04C1FE5B774E59F4	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl
LIMEN-SIGNAL-04C3D121191494A0	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-04CD248D87835141	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/STATUS.md
LIMEN-SIGNAL-04CE4191E1A328D0	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/tools/review_all_candidates.py
LIMEN-SIGNAL-04D12288347B5A55	translation_review_needed	multilingual_official_source	local metadata points to an official source, but the evidence is materially multilingual/translation-sensitive	source existence only pending translation-aware review	route to translation-aware named-source extraction	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl
LIMEN-SIGNAL-04D14E517DB83DB4	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-04D28D9FA49923AA	source_reviewed_candidate	named_direct_source_surface	local seed names the Danish DPA AI hub as a concrete official surface	source-surface existence/relevance only	open bounded source review packet	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-04D5128E07DD33B1	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/projects/public-ai-registry/claims.md
LIMEN-SIGNAL-04D554786222B580	source_reviewed_candidate	named_direct_source_surface	names a concrete ETSI standard source surface	source-surface existence/relevance only	open bounded source review packet	/srv/tyche/gaia/tyche-research-vault/papers/eatf-agent-card-attestation-lab/wave3-worldcards/reference-atlas.seed.jsonl
LIMEN-SIGNAL-04DE4E043C301817	source_reviewed_candidate	named_direct_source_surface	names concrete procurement notice identifiers and public buyers	source-surface existence/relevance only	open bounded source review packet	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/authority-buyer-control-audit-v0.3.csv
LIMEN-SIGNAL-04E3EF9F8D7C33C6	needs_named_source_extraction	proxy_or_wrapper_row	wrapper/index row points toward source material but does not yet expose a named reviewable surface	may support source discovery only	extract a named underlying source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-04E58F03859CFADC	translation_review_needed	multilingual_official_source	local metadata points to an official source, but the evidence is materially multilingual/translation-sensitive	source existence only pending translation-aware review	route to translation-aware named-source extraction	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl
LIMEN-SIGNAL-04EAB6C45F29A276	merge_existing_surface	already_modeled_surface	points to an already-modeled registry/register surface in local atlas data	dedupe only; do not promote as a new surface	merge with existing local surface record	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint.md
LIMEN-SIGNAL-04EF5DA96D00A803	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-04F617BB4F86E19D	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-04F7160E701C085E	reject_noise	derived_internal_artifact	internal manuscript/config/log/script artifact, not a direct source surface	none from this row	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-04F831AB4EBC08AA	source_reviewed_candidate	named_direct_source_surface	names ASIC Enhanced Regulatory Sandbox as a concrete official source surface	source-surface existence/relevance only	open bounded source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-04F8AD91768FD3C6	negative_evidence_candidate	negative_or_gap_signal	row records bounded absence, gap, or search-negative evidence rather than a direct source surface	absence/gap only; non-exhaustive	retain only as negative-evidence support	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
