signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-85687941AACE4D3E	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8583DCB41A1A1065	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-85BDA8269C68939F	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-85CAFE50BD9C8CB9	reject_noise	source_surface_triage	Internal gap-sprint/config artifact, not a reviewable direct source surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-85D1F1364D2AB54E	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-863B6C18BBDD9FA0	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-864CE48DBD783BB2	reject_noise	source_surface_triage	Markdown section heading only; no source evidence or named surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-86AF1CE4A1F5B171	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-86E3E6AC996E086C	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-86F5922B3BC0614D	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-87C118202B801713	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-87D9DE5EE2A81BCD	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8811A37C3D58FA4D	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-884F4D743FA4B14C	reject_noise	source_surface_triage	Atlas UI label/derived field, not a named source surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-885622BB60C4A48D	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-88C0C81AAAC31DA7	negative_evidence_candidate	source_surface_triage	Weak-source/gap warning records absence or evidence limits rather than a direct source surface.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-88CDE7ADEC1B00E5	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-89261C2DFDCEB2D4	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-89D95E45513198DF	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-89E36D4EA3F5C9D0	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-89E3F3A3A80FE988	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-89F5118B64AD1888	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8A5F746DB104B4A3	translation_review_needed	source_surface_triage	Named plausible direct source surface is French/French-territory material and translation-sensitive.	source-surface existence only; translation needed	send to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-8A96307DDD94F292	negative_evidence_candidate	source_surface_triage	Weak-source/gap warning records absence or evidence limits rather than a direct source surface.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-8AC97422C559C6C4	reject_noise	source_surface_triage	Internal gap-sprint/config artifact, not a reviewable direct source surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json
LIMEN-SIGNAL-8AD30F2A656A979F	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8B27F631352BEEA0	source_reviewed_candidate	source_surface_triage	Second-pass note names a concrete official/regulator source surface for bounded review.	source-surface existence only	open bounded direct-source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-8B6DFB36A1B2F73E	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-8B8A4331CA574C6F	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-8BBE5BC4BF400A9F	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-8BF0A8E07FDDDBF6	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8CE1F793D8DC08A2	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8D069DF8087B40A3	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8D2F3E30D8C30B6E	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-8D6F6FD52607CE06	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8D8F50289599FEAF	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-8D94274E726A428C	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8DAFF31396CB086A	needs_named_source_extraction	source_surface_triage	Aggregate country/index row does not expose a named reviewable source surface.	local aggregate metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-8DC39D141CD76865	negative_evidence_candidate	source_surface_triage	Weak-source/gap warning records absence or evidence limits rather than a direct source surface.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-8DD0920833DC449E	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8E082DB2C8FD2054	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8E10DF67700FAD05	negative_evidence_candidate	source_surface_triage	Weak-source/gap warning records absence or evidence limits rather than a direct source surface.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-8E3D71F1F0455467	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8E95DFE195C6374B	merge_existing_surface	source_surface_triage	Existing local registry accession from Scottish AI Register; deduplicate against modeled registry surface.	local registry surface only; no incident or prevalence claim	merge with existing registry/dashboard surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-8EC5685724D3D437	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-8ED625335CBD2BA1	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8EE7B17B9AF5BD7C	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-8F66718F3563D59A	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8F9ED0AC9B1EB20F	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8F9F39BF1E6A18CB	reject_noise	source_surface_triage	Atlas UI label/derived field, not a named source surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-8FB2E326CDD1B691	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-8FE62E815B7C15EB	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-8FFB145E123111D2	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-90428AA611A4BDEF	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-904A4B5843EE2113	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-90B9D053BEE3A7A2	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-91052ADBE7ACBFD5	reject_noise	source_surface_triage	Atlas UI label/derived field, not a named source surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-9129A64428803913	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-9139D93DC436B199	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-91496FD6C0CAEE6B	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-915B5402CEF9B903	needs_named_source_extraction	source_surface_triage	Second-pass row points toward evidence but lacks a named reviewable source surface in this row.	local second-pass metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-9161B85738200264	negative_evidence_candidate	source_surface_triage	Second-pass local note records bounded absence, weak-source warning, or evidence-limit finding.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-916E2A5356056FEB	reject_noise	source_surface_triage	Atlas UI label/derived field, not a named source surface.	no source-surface claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-9176CA3DCFC54751	negative_evidence_candidate	source_surface_triage	Weak-source/gap warning records absence or evidence limits rather than a direct source surface.	bounded local negative-evidence note only	retain as negative-evidence candidate if needed	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-9189733C4DE1F2B5	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-91964141523DCED3	needs_named_source_extraction	source_surface_triage	Atlas profile summary points toward source gaps but does not expose a named reviewable source surface in this row.	local atlas-summary metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-91E5E33115DD8E0D	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-9208F222FAF6A6CA	needs_named_source_extraction	source_surface_triage	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-9215229824988FF6	negative_evidence_candidate	source_surface_triage	Aggregate country/matrix row records source gaps, warnings, or absence/evidence limits.	bounded aggregate negative-evidence metadata only	retain as negative-evidence candidate or resolve named source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
