row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01153	LIMEN-SIGNAL-8B55182F06C5CA10	url_extracted	https://www.datatilsynet.no/en/regulations-and-tools/sandbox-for-artificial-intelligence/framework-for-the-regulatory-sandbox/	Datatilsynet	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/42/424318a6d2d45b6907910d6e.html:317	local HTML exposes canonical URL plus relative href	Surface exists as an official sandbox/framework page only; no operation, uptake, or compliance claims.	source_surface_review_only_no_case_promotion
SRPH-01154	LIMEN-SIGNAL-8C6CFE49637D080D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:241	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/reviewability only	parent_source_extraction_or_hold
SRPH-01155	LIMEN-SIGNAL-9160621676597EBF	url_extracted	https://y7a5w.videomarketingplatform.co/v.ihtml/player.html?photo_id=87308133&amp;autoPlay=0&amp;autoMute=0&amp;token=350476fed457a34a9c47d6eb1e957d6d	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1150	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01156	LIMEN-SIGNAL-9586B72753AA9A9A	url_extracted	https://www.datatilsynet.no/en/regulations-and-tools/sandbox-for-artificial-intelligence/	www.datatilsynet.no	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:3096	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01157	LIMEN-SIGNAL-98466680C2D869DE	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/eligibility-criteria	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1227	local HTML exposes canonical URL plus relative href	May claim bounded existence of this official source surface only.	source_surface_review_only_no_case_promotion
SRPH-01158	LIMEN-SIGNAL-99A07AC1D76E1A16	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	www.fca.org.uk	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z:2454	explicit http(s) URL recovered from local row/context	existence of named source surface only	source_surface_review_only_no_case_promotion
SRPH-01159	LIMEN-SIGNAL-9AC6AB5F3F04776F	url_extracted	https://www.drupal.org	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:66	explicit http(s) URL recovered from local row/context	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	source_surface_review_only_no_case_promotion
SRPH-01160	LIMEN-SIGNAL-9C98F3F90138C85D	url_extracted	https://www.fca.org.uk/	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:120	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth, legality, safety, compliance, or prevalence claims	source_surface_review_only_no_case_promotion
SRPH-01161	LIMEN-SIGNAL-9DB30FAECDB8D88A	url_extracted	https://www.bou.or.ug/uploads/Sandbox_Framework_June_2021_c2ba7196f6.pdf	www.bou.or.ug	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:28863	explicit http(s) URL recovered from local row/context	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	source_surface_review_only_no_case_promotion
SRPH-01162	LIMEN-SIGNAL-9E91569848532A3A	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/eligibility-criteria	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1238	local HTML exposes canonical URL plus relative href	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01163	LIMEN-SIGNAL-9F9742A4A3559AD1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:68	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01164	LIMEN-SIGNAL-A22B57AE18D88AE7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1808	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01165	LIMEN-SIGNAL-A2E05CC3BE0C50FB	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:217	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface-level existence/posture only	parent_source_extraction_or_hold
SRPH-01166	LIMEN-SIGNAL-A36EBB887D3709E7	url_extracted	https://www.fiji.gov.fj/Search?searchtext=artificial%20intelligence%20act	www.fiji.gov.fj	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:34690	explicit http(s) URL recovered from local row/context	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	source_surface_review_only_no_case_promotion
SRPH-01167	LIMEN-SIGNAL-AA6AA8DA4F306C0F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:160	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01168	LIMEN-SIGNAL-AB0D8270612FD265	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:736	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no policy inference	parent_source_extraction_or_hold
SRPH-01169	LIMEN-SIGNAL-AEAAA91598D512A2	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv:124	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only	parent_source_extraction_or_hold
SRPH-01170	LIMEN-SIGNAL-AFB2D8406B596D5E	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2168	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01171	LIMEN-SIGNAL-AFFE8FA3FE54A6B5	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox/stablecoins-cohort	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1588	local HTML exposes canonical URL plus relative href	Existence of named source surface only	source_surface_review_only_no_case_promotion
SRPH-01172	LIMEN-SIGNAL-B4308AABF1AFB0BE	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1525	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01173	LIMEN-SIGNAL-B4BDE505C23E6EF1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv:54	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only from local metadata/files	parent_source_extraction_or_hold
SRPH-01174	LIMEN-SIGNAL-B657E9F5D7CA4C58	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:133	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only	parent_source_extraction_or_hold
SRPH-01175	LIMEN-SIGNAL-B668520F3DD919E2	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1304	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01176	LIMEN-SIGNAL-B6C19AE3D7DABB73	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1092	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01177	LIMEN-SIGNAL-B748924A6DE6DF41	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:245	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence and title only	parent_source_extraction_or_hold
SRPH-01178	LIMEN-SIGNAL-B7D7C0D843A4348F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:678	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence and title only	parent_source_extraction_or_hold
SRPH-01179	LIMEN-SIGNAL-B8AD7A7E66C723DC	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1328	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01239	LIMEN-SIGNAL-07E5DD794EF81E6F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/data/pilot/article-a-table-1-source-readiness-v0.2.csv:3	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/posture only	parent_source_extraction_or_hold
SRPH-01240	LIMEN-SIGNAL-0BA7959EECA3B925	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2290	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01241	LIMEN-SIGNAL-0F7E87670E78AA4B	url_extracted	https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng	eur-lex.europa.eu	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:29047	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01242	LIMEN-SIGNAL-29B36682FAEAC2F2	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1591	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01243	LIMEN-SIGNAL-2CA269296FDE4597	url_extracted	https://www.indiacode.nic.in/indiacode/handle/123456789/22037?view_type=browse	www.indiacode.nic.in	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z:4436	explicit http(s) URL recovered from local row/context	source-surface existence only	source_surface_review_only_no_case_promotion
SRPH-01244	LIMEN-SIGNAL-33FDC4399AB524B7	url_extracted	https://eur-lex.europa.eu/eli/reg/2016/679/oj/eng	eur-lex.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/b7/b70dd85399aee62844e380d6.html:10347	local HTML exposes canonical/og URL	source-surface existence only; no legality or compliance inference	source_surface_review_only_no_case_promotion
SRPH-01245	LIMEN-SIGNAL-68E50BE96E50A491	source_path_is_snapshot_only			/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-012/kz-long-tail-queue-card-v0.1.json:102	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source posture only	parent_source_extraction_or_hold
SRPH-01246	LIMEN-SIGNAL-69A8157EC75623CB	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1690	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01247	LIMEN-SIGNAL-B6D8BDBFC3C466C4	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:853	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01248	LIMEN-SIGNAL-B7D5123169256B48	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1428	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01249	LIMEN-SIGNAL-BA0359589CBE748D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:37	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that this named source surface exists locally for bounded source-surface review.	parent_source_extraction_or_hold
SRPH-01250	LIMEN-SIGNAL-C6D78A2FB864A5BA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2388	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01251	LIMEN-SIGNAL-C9D152CAF4DACFB0	url_extracted	https://ai.hel.fi/en/	ai.hel.fi	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z:3249	explicit http(s) URL recovered from local row/context	surface existence only; no legality, safety, prevalence, or compliance inference	source_surface_review_only_no_case_promotion
SRPH-01252	LIMEN-SIGNAL-CB674E89EB693AE8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1232	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01253	LIMEN-SIGNAL-D42B8D187D13CBE1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:1020	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01254	LIMEN-SIGNAL-D5F102BE2ACCB374	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1562	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01255	LIMEN-SIGNAL-D9A97C627EF0E81C	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv:121	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Source-surface existence/posture only.	parent_source_extraction_or_hold
SRPH-01256	LIMEN-SIGNAL-DFB4FD88978D2203	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1262	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01257	LIMEN-SIGNAL-E2EDA28956E9532E	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1623	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01258	LIMEN-SIGNAL-E33723CDC68BC7C4	url_extracted	https://www.secp.gov.pk/regulatory-sandbox/	www.secp.gov.pk	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:23063	explicit http(s) URL recovered from local row/context	source-surface existence/posture only; no AI-specificity, legality, deployment, prevalence, or compliance claim	source_surface_review_only_no_case_promotion
SRPH-01259	LIMEN-SIGNAL-E6716CDF842E586C	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2258	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01260	LIMEN-SIGNAL-EA2C55B913D3B0E8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1800	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01261	LIMEN-SIGNAL-ED09223D09B5146A	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1740	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	parent_source_extraction_or_hold
SRPH-01319	LIMEN-SIGNAL-26EF867382AC288F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1566	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01320	LIMEN-SIGNAL-5F9AE2279FE5EABA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:908	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Source-surface existence only; no incident, prevalence, legality, compliance, safety, deployment, or ranking claim.	parent_source_extraction_or_hold
SRPH-01321	LIMEN-SIGNAL-62C249795BF8A36B	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:979	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Source-surface existence only; no incident, prevalence, legality, compliance, safety, deployment, or ranking claim.	parent_source_extraction_or_hold
SRPH-01322	LIMEN-SIGNAL-6BA43C3A01CDE88F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1441	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01323	LIMEN-SIGNAL-A2F8175BB820843C	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2270	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01324	LIMEN-SIGNAL-B57257F061B0238E	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2180	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	parent_source_extraction_or_hold
SRPH-01325	LIMEN-SIGNAL-C6E91F94CF27EBF9	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1273	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	parent_source_extraction_or_hold
SRPH-01326	LIMEN-SIGNAL-C715F61029552DBA	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:32	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no maturity or effectiveness inference	parent_source_extraction_or_hold
SRPH-01327	LIMEN-SIGNAL-CAE72D537A52D086	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/source-role-vocabulary-v0.2.csv:8	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no legality, safety, prevalence, or compliance inference	parent_source_extraction_or_hold
SRPH-01328	LIMEN-SIGNAL-CBBED70384559077	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/07-data-and-data-governance-guideline.txt:3035	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Names a bounded direct source surface only; no substantive claim.	parent_source_extraction_or_hold
SRPH-01329	LIMEN-SIGNAL-CE3F53A8D659BA5F	source_path_is_snapshot_only			/srv/tyche/gaia/tyche-research-vault/policies/ai-coauthorship-disclosure-v0.1.md:30	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01330	LIMEN-SIGNAL-FCD3A173B06188C7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:310	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01499	LIMEN-SIGNAL-0D226065942FB775	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:59	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01500	LIMEN-SIGNAL-2AC747FE59F8B96F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-direct-row-packet-v0.1.csv:3	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/posture only	parent_source_extraction_or_hold
SRPH-01501	LIMEN-SIGNAL-2C950F0E426742C2	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:33	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
