row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01076	LIMEN-SIGNAL-10020CFAF41DBA24	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:869	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of named source surface only	parent_source_extraction_or_hold
SRPH-01077	LIMEN-SIGNAL-10617E50BD889A42	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1958	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01078	LIMEN-SIGNAL-11E9A1E9B64AD049	url_extracted	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	ai-act-service-desk.ec.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json:473	explicit http(s) URL recovered from local row/context	existence of a named direct source surface only	source_surface_review_only_no_case_promotion
SRPH-01079	LIMEN-SIGNAL-123A3E9CFD4FCFB7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:223	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of a named direct source surface only	parent_source_extraction_or_hold
SRPH-01080	LIMEN-SIGNAL-13B0FD1734328010	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1511	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01081	LIMEN-SIGNAL-1515E6664C230996	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv:134	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no sandbox-effectiveness inference	parent_source_extraction_or_hold
SRPH-01082	LIMEN-SIGNAL-151D886702D2EA51	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_CANDIDATE_MATRIX_DELTA.csv:54	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no sandbox-effectiveness inference	parent_source_extraction_or_hold
SRPH-01083	LIMEN-SIGNAL-1556DF12EADD3884	url_extracted	https://www.dpa.gov.lk/	www.dpa.gov.lk	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:21706	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01084	LIMEN-SIGNAL-1C313233FD3B8771	url_extracted	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	ai-act-service-desk.ec.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/semantic-links/estonia-regulatory-sandboxes-2026-05-29.json:37	explicit http(s) URL recovered from local row/context	existence of the named briefing only	source_surface_review_only_no_case_promotion
SRPH-01085	LIMEN-SIGNAL-1D6F0F1F2D40A627	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_COUNTRY_SCORE_DELTA.csv:134	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence of the named official sandbox page only; no AI-specificity claim	parent_source_extraction_or_hold
SRPH-01086	LIMEN-SIGNAL-1EB3533979BD6592	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:283	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01087	LIMEN-SIGNAL-1EC8B40BD488FB8D	url_extracted	https://privacy.gov.ph/wp-content/uploads/2025/02/Advisory-2024.12.19-Guidelines-on-Artificial-Intelligence-w-SGD.pdf	privacy.gov.ph	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:22928	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01088	LIMEN-SIGNAL-1FDA47A2B92CA14D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1283	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	parent_source_extraction_or_hold
SRPH-01089	LIMEN-SIGNAL-21EA23A42E2B4324	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:378	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source surface exists locally as named; no substantive legality/compliance/safety/prevalence claim	parent_source_extraction_or_hold
SRPH-01090	LIMEN-SIGNAL-2468F9E810CB0598	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/01-introduction-to-the-artificial-regulation.txt:8	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence only; no truth, legality, compliance, prevalence, or ranking inference.	parent_source_extraction_or_hold
SRPH-01091	LIMEN-SIGNAL-248AB1D4C4B106D4	url_extracted	https://www.odpc.go.ke/odpc-joins-delegates-as-kenya-hosts-inaugural-ai-and-software-summit/	www.odpc.go.ke	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:26762	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01092	LIMEN-SIGNAL-248CC34BFB9A5F95	url_extracted	https://www.gov.br/anpd/pt-br/assuntos/noticias/publicado-edital-para-participacao-em-sandbox-regulatorio-em-inteligencia-artificial	www.gov.br	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z:4217	explicit http(s) URL recovered from local row/context	source-surface existence/posture only	source_surface_review_only_no_case_promotion
SRPH-01093	LIMEN-SIGNAL-25169FE73482EF18	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:288	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only	parent_source_extraction_or_hold
SRPH-01094	LIMEN-SIGNAL-25412A68D532E089	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:1408	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only	parent_source_extraction_or_hold
SRPH-01095	LIMEN-SIGNAL-254C692B8F64A607	url_extracted	https://www.pdpc.go.tz/en/	www.pdpc.go.tz	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:28742	explicit http(s) URL recovered from local row/context	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	source_surface_review_only_no_case_promotion
SRPH-01096	LIMEN-SIGNAL-25D1C5CE6D388592	url_extracted	https://www.fca.org.uk/firms/innovation/regulatory-sandbox	www.fca.org.uk	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:3114	explicit http(s) URL recovered from local row/context	source-surface existence/posture only	source_surface_review_only_no_case_promotion
SRPH-01097	LIMEN-SIGNAL-2946E98382511B36	url_extracted	https://www.industry.gov.au/publications/voluntary-ai-safety-standard/10-guardrails	www.industry.gov.au	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-au-voluntary-ai-safety-standard__1__www.industry.gov.au__direct_public_fetch__0610609eeb7b320e.html:4097	local HTML exposes canonical/og URL	source-surface existence review only	source_surface_review_only_no_case_promotion
SRPH-01098	LIMEN-SIGNAL-2CAA28283987D4E1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:292	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01099	LIMEN-SIGNAL-2CFF24B8EC9B9F0F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:785	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01126	LIMEN-SIGNAL-6264FD249FFF5DC8	url_extracted	https://y7a5w.videomarketingplatform.co/v.ihtml/player.html?photo_id=87308133&amp;autoPlay=0&amp;autoMute=0&amp;token=350476fed457a34a9c47d6eb1e957d6d	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:1140	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth/compliance/prevalence inference	source_surface_review_only_no_case_promotion
SRPH-01127	LIMEN-SIGNAL-666E5E8A22425B8B	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:768	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no truth, prevalence, legality, or compliance inference	parent_source_extraction_or_hold
SRPH-01128	LIMEN-SIGNAL-672D04BC5750D4FE	url_extracted	https://ai.hel.fi/en/	ai.hel.fi	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z:2589	explicit http(s) URL recovered from local row/context	source-surface existence only; no truth, prevalence, legality, or compliance inference	source_surface_review_only_no_case_promotion
SRPH-01129	LIMEN-SIGNAL-6A2A8CA097BBA60D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2250	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01130	LIMEN-SIGNAL-6A6FC003B05055B7	url_extracted	https://accelerate.ee/wp-content/uploads/2024/10/254753-taltech-production-engineering-demo-centre.jpg	Accelerate Estonia	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/06/066b271978d9b786e8b56fab.html:188	explicit http(s) URL recovered from local row/context	bounded existence/relevance of source surface only	source_surface_review_only_no_case_promotion
SRPH-01131	LIMEN-SIGNAL-6AE455ACFABA3BFE	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:998	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01132	LIMEN-SIGNAL-6B184B7B093954D8	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv:210	local row is a wrapper/cache lead; no explicit original public URL recovered locally	Surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking inference.	parent_source_extraction_or_hold
SRPH-01133	LIMEN-SIGNAL-6D012B74BD33EA8F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:320	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only	parent_source_extraction_or_hold
SRPH-01134	LIMEN-SIGNAL-6D7A733EF796D293	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv:144	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only	parent_source_extraction_or_hold
SRPH-01135	LIMEN-SIGNAL-6DDEFE8B856FE7A1	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:2020	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence/posture only; no operational, legal, or prevalence claim	parent_source_extraction_or_hold
SRPH-01136	LIMEN-SIGNAL-76B680076456284C	url_extracted	https://accelerate.ee/wp-content/themes/accelerate-estonia-wp-theme/dist/static/illustration-w-text-blue_illustration.svg	Accelerate Estonia	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/06/066b271978d9b786e8b56fab.html:218	explicit http(s) URL recovered from local row/context	Surface existence/posture only from local metadata.	source_surface_review_only_no_case_promotion
SRPH-01137	LIMEN-SIGNAL-76E423385D15BE0B	url_extracted	https://www.consilium.europa.eu/en/press/press-releases/2026/05/07/artificial-intelligence-council-and-parliament-agree-to-simplify-and-streamline-rules/	www.consilium.europa.eu	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json:485	explicit http(s) URL recovered from local row/context	Surface existence/posture only from local metadata.	source_surface_review_only_no_case_promotion
SRPH-01138	LIMEN-SIGNAL-77765B5DE99A379D	url_extracted	http://purl.org/rss/1.0/modules/content/	FCA	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/dc/dc55afd30b050ca679015bf6.html:12	explicit http(s) URL recovered from local row/context	Source-surface existence only; no substantive truth, legality, compliance, or prevalence claim.	source_surface_review_only_no_case_promotion
SRPH-01139	LIMEN-SIGNAL-7947575271ED354D	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_CANDIDATE_MATRIX_DELTA.csv:14	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no incident/legal/compliance inference	parent_source_extraction_or_hold
SRPH-01140	LIMEN-SIGNAL-7B5D415D4C755D66	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:276	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no incident/compliance/safety inference	parent_source_extraction_or_hold
SRPH-01141	LIMEN-SIGNAL-7D7602F7E03533B5	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_COUNTRY_SCORE_DELTA.csv:24	local row is a wrapper/cache lead; no explicit original public URL recovered locally	existence/posture only; no truth, legality, compliance, safety, prevalence, or ranking inference	parent_source_extraction_or_hold
