queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01189	LIMEN-SIGNAL-D4230ABBDE2A3FC6	parent_source_wrapper		arXiv withdrawal records / journal retraction separation	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md:90	Draft section names a source family boundary and requires selection of specific records elsewhere.	source-family wrapper only	human_choose_parent_source_from_package
BPSE-01190	LIMEN-SIGNAL-D428B832815E8C4B	country_gap_no_parent_source		Burkina Faso regulatory sandbox gap	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:33	Country hardening row states no public Burkina Faso AI regulatory sandbox/domestic sandbox instrument identified.	bounded negative gap metadata only	leave_as_gap_placeholder
BPSE-01191	LIMEN-SIGNAL-D433EF3CF1BF6255	source_url_extracted	https://www.frc.mn/resource/frc/Document/2023/01/10/c0zszjpdskfvfyn3/Regulation%20on%20Sandbox%20Environment.pdf	Regulation on Sandbox Environment	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:87; /srv/tyche/pallas/imports/zeus2-wsl-pallas-ai-agent-observatory-20260605/prompts/waves/pallas-hardening-sprint-11/mn-source-hardening.md:55	Local Mongolia hardening table gives exact URL for the sandbox source named in the profile.	source-surface existence only; financial sandbox context	review_extracted_source_surface_only
BPSE-01192	LIMEN-SIGNAL-D45878FEAA1DB83B	parent_source_wrapper		Estonia supervision-chain required sources	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.csv:6	Verification task lists multiple authority pages and legal acts; no single parent URL selected.	verification-task wrapper only	human_choose_parent_source_from_required_sources
BPSE-01193	LIMEN-SIGNAL-D486BCD703D369D0	parent_source_wrapper		Nekropolis source-family counts	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-section7-source-family-figure-regeneration-20260522T160305Z.md:21	Row counts multiple source families and provides no concrete original public URL.	source-family wrapper only	human_choose_parent_source_from_release_entries
BPSE-01194	LIMEN-SIGNAL-D48B990E4231B856	country_gap_no_parent_source		Kiribati observability profile gaps	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1053	Country profile/gap placeholder; nearby examples are generic source names without URL at this row.	bounded country profile metadata only	leave_as_gap_placeholder
BPSE-01195	LIMEN-SIGNAL-D48E5D67F70F3CB3	parent_source_wrapper		Social Bot / iDost AI-enabled chatbot and call-center system	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3666-3672	Internal gap-sprint target lists several evidence types to find; no concrete parent URL present.	candidate wrapper/target-evidence metadata only	human_choose_parent_source_from_target_evidence
BPSE-01196	LIMEN-SIGNAL-D4CDD9D23F3AE480	parent_source_wrapper		UNESCO Uganda disaster-risk AI Chatbot training deployment surface	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:3232-3238	Manifest target lists several evidence types to find; no concrete parent URL present.	candidate wrapper/target-evidence metadata only	human_choose_parent_source_from_target_evidence
BPSE-01197	LIMEN-SIGNAL-D4F9E9BBEA98E681	country_gap_no_parent_source		Bulgaria readiness matrix gaps	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:46	Country score/profile row lists gaps including no sandbox/register/procurement evidence; no parent URL at row.	bounded country score metadata only	leave_as_gap_placeholder
BPSE-01198	LIMEN-SIGNAL-D4FABCAD07948ADF	source_surface_only_no_case		Nekropolis actor-minimization release-control prose	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md:277	Methodology/control prose only; no extractable source URL or standalone reviewable case.	internal paper-draft context only	no_parent_source_action
BPSE-01199	LIMEN-SIGNAL-D5056B0D4C0693AB	source_surface_only_no_case		Nekropolis E paper tickler note	/srv/tyche/gaia/tyche-research-vault/notes/tickler-2026-06-10-nekropolis-d-ar-nudge.md:109	Internal tickler names a planned paper, not a public parent source URL.	internal planning context only	no_parent_source_action
BPSE-01200	LIMEN-SIGNAL-D51378D386744266	parent_source_wrapper		Retraction Watch / arXiv / EU LOTL-EUTL / GitHub source-family inclusion logic	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-rescinded-model-boundary-update.md:30	Draft line lists multiple source families; a human must choose a concrete parent record/source.	source-family wrapper only	human_choose_parent_source_from_package
