signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-CA1879FE4CC4CC1E	merge_existing_surface	Helsinki register family	Helsinki AI Register source-family row duplicates an already-modeled register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-CA1DF568E876CD9A	reject_noise	derived or non-source artifact	Derived local artifact (precision-at-20-legal-regulatory.csv) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/precision/precision-at-20-legal-regulatory.csv
LIMEN-SIGNAL-CA1E7D8362DE943D	merge_existing_surface	Helsinki register record	Specific Helsinki register detail row should dedupe to the existing register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-CA2519215046697B	reject_noise	derived or non-source artifact	Derived local artifact (article-a-research-outline.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/drafts/article-a-research-outline.md
LIMEN-SIGNAL-CA27D5484BFD25CD	reject_noise	derived or non-source artifact	Derived local artifact (claim-support-refresh-v0.2.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/claim-support/claim-support-refresh-v0.2.md
LIMEN-SIGNAL-CA2EA7F27D20BA50	needs_named_source_extraction	vendor source inventory	Source-document inventory points toward Anthropic material but not one named page here.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/lane-08-agentic-supply-chain.source-documents.jsonl
LIMEN-SIGNAL-CA30248EC0134D90	needs_named_source_extraction	translated route template	Template names a route type only; the ministry/agency source still needs extraction.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.csv
LIMEN-SIGNAL-CA3047AF5067C1F1	source_reviewed_candidate	official law portal	Montserrat Legislative Assembly law page is a concrete official source surface.	surface existence only; no legality, safety, prevalence, or compliance inference	keep in direct-source queue for bounded surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-CA3ABC6C91C70915	merge_existing_surface	Helsinki register duplicate	Candidate table repeats the already-modeled Helsinki AI Register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-CA3CC95178F6325E	reject_noise	derived or non-source artifact	Derived local artifact (global-south-kenya-latest.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-latest.jsonl
LIMEN-SIGNAL-CA3DDA3544E900FD	reject_noise	derived or non-source artifact	Derived local artifact (claim-support-v0.2.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-CA3FC82530BBFE6C	source_reviewed_candidate	official thematic portal	IA Perú / gob.pe is a named official portal suitable for surface review.	surface existence only; no legality, safety, prevalence, or compliance inference	keep in direct-source queue for bounded surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv
LIMEN-SIGNAL-CA3FFFE4AFF6059E	reject_noise	derived or non-source artifact	Derived local artifact (estonia-finland-ai-and-ethics-preprint.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint.md
LIMEN-SIGNAL-CA4000B3C2972A54	reject_noise	derived or non-source artifact	Derived local artifact (books-theory-latest.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-CA48CB7A07C99563	reject_noise	derived or non-source artifact	Derived local artifact (sandboxes-cases-latest.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/sandboxes-cases-latest.md
LIMEN-SIGNAL-CA4E11C1BB58AB69	merge_existing_surface	duplicate Helsinki comparator	Negative procurement-link row hinges on an already-known Helsinki register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/link-candidates-v0.1.csv
LIMEN-SIGNAL-CA4E5B0FE0417BE1	reject_noise	derived or non-source artifact	Derived local artifact (hermes-v02-expansion-seeds.json) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-CA4ECC8B04F79124	negative_evidence_candidate	country gap record	Load row is a bounded absence summary, not a named direct source surface.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv
LIMEN-SIGNAL-CA5087CD01F03AC9	reject_noise	derived or non-source artifact	Derived local artifact (venue-submission-priority-2026-05-19.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/venue-submission-priority-2026-05-19.md
LIMEN-SIGNAL-CA51A62DBF50F344	reject_noise	derived or non-source artifact	Derived local artifact (estonian-baltic-language-latest.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/estonian-baltic-language-latest.jsonl
LIMEN-SIGNAL-CA5322588BB168B1	negative_evidence_candidate	search-negative record	Row records no relevant sandbox results from checked Cuban sources.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-CA53C3FCBEA36C4A	reject_noise	derived or non-source artifact	Derived local artifact (spanish-portuguese-language-history.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl
LIMEN-SIGNAL-CA559BB36CA527FE	reject_noise	derived or non-source artifact	Derived local artifact (russian-language-history.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl
LIMEN-SIGNAL-CA57847144AE5E5D	reject_noise	derived or non-source artifact	Derived local artifact (v02-gap-sprint.json) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-CA6687C85D2A97DD	needs_named_source_extraction	research queue row	Queue row lists search targets but no named reviewable source yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-CA6BD8B382B44862	negative_evidence_candidate	country matrix gap record	Country matrix encodes bounded not-found flags rather than a direct source surface.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-CA741482D9F3738B	merge_existing_surface	Helsinki sample row	Sample snippet duplicates the existing Helsinki AI Register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-CA75909F4A2C8EB8	reject_noise	derived or non-source artifact	Derived local artifact (claim-support-digest.csv) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-digest.csv
LIMEN-SIGNAL-CA7B009395856BAD	negative_evidence_candidate	gap-flag record	Gap flags encode bounded absence findings, not an affirmative surface.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-CA7C9A6BCCD77855	reject_noise	derived or non-source artifact	Derived local artifact (v02-gap-sprint.json) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-CA7D142DC89758B8	merge_existing_surface	Helsinki topology duplicate	Topology node points to the already-modeled Helsinki AI Register.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/register-coverage-mismatch-topology-nodes-v0.1.csv
LIMEN-SIGNAL-CA805C846C2C33C6	reject_noise	derived or non-source artifact	Derived local artifact (paper-readiness-v0.2.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/paper-readiness-v0.2.md
LIMEN-SIGNAL-CA80F0C04AB95200	negative_evidence_candidate	weak-source warning	Warning records no register found and a bounded recheck need.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-CA81775C41B33298	reject_noise	derived or non-source artifact	Derived local artifact (pallas-country-ai-readiness-v0.2.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-v0.2.md
LIMEN-SIGNAL-CA848CA03B4D3CE9	translation_review_needed	official legal portal	Pravo.by decree page is direct but translation-sensitive.	surface plausibility only pending translation-aware review	route for translation-aware direct-source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv
LIMEN-SIGNAL-CA894B72C7923B4F	needs_named_source_extraction	bundled official pages	Country row bundles several Canada official pages and should be split before review.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-country-legislation-v0.1.csv
LIMEN-SIGNAL-CA8A4467C14B4A86	merge_existing_surface	existing Amsterdam register	Bridge row points to an already-verified Amsterdam algorithm register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-025/source-family-negative-result-bridge.tsv
LIMEN-SIGNAL-CA8FA0321F929B5F	negative_evidence_candidate	parent-state caveat negative	Row records that the cited ASIC sandbox is parent-state context only, leaving local absence.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-CA96F9ACB70DE5BD	translation_review_needed	Malay government page	Named Malaysia government AI guidance page is direct but translation-sensitive.	surface plausibility only pending translation-aware review	route for translation-aware direct-source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl
LIMEN-SIGNAL-CA98C848FF476B08	needs_named_source_extraction	research queue row	Research queue lists Saudi source targets but no named reviewable surface yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-CA9A0B67B2EAB9DF	needs_named_source_extraction	URL bundle proxy	Claim-support digest bundles official URLs but not a single extracted source row.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193210Z/claim-support-digest.json
LIMEN-SIGNAL-CA9D037C3DD26D68	needs_named_source_extraction	vendor source inventory	Source-documents row points toward a vendor page but not a named reviewable surface here.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-126-20260603T0822/source_documents.jsonl
LIMEN-SIGNAL-CA9E9D668AB71849	reject_noise	derived or non-source artifact	Derived local artifact (articles-books-proceedings-records.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-records.jsonl
LIMEN-SIGNAL-CAA4C9B0ADABB8E9	merge_existing_surface	Helsinki sample row	Sample snippet duplicates the existing Helsinki AI Register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-CAA56207D503C514	merge_existing_surface	Dutch register duplicate	Dutch Government Algorithm Register is already a modeled registry surface locally.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl
LIMEN-SIGNAL-CAA9BFFC65452792	negative_evidence_candidate	gap-warning row	Warning says algorithm-register evidence still needs a targeted pass.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-CAB1C4A5B618839E	negative_evidence_candidate	country matrix gap record	Matrix row records no public algorithm register found, not a direct source.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-CAB3D0F2F1229970	reject_noise	derived or non-source artifact	Derived local artifact (claim-support-digest.json) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-CAB3E52385987E82	reject_noise	derived or non-source artifact	Derived local artifact (hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-CABA6DA372A10B70	needs_named_source_extraction	research queue row	Research queue lists Faroe source targets but no named surface yet.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-CAC2E0D0EAE0E2F2	needs_named_source_extraction	literature wrapper	Screening row is a literature wrapper, not the underlying direct source surface.	wrapper metadata only; no direct-source claim until named surface is split out	extract the named underlying source surface into a new row before review	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-CAC2EFD4BF02D0AB	merge_existing_surface	Helsinki sample row	Field-support sample duplicates the existing Helsinki AI Register surface.	dedupe only; do not restate substantive claims from duplicate local surfaces	dedupe to the already-modeled local surface and drop this duplicate row	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv
LIMEN-SIGNAL-CAC58E09E7E8B00C	reject_noise	derived or non-source artifact	Derived local artifact (pallas-country-ai-readiness-v0.2.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-v0.2.md
LIMEN-SIGNAL-CAC67C4A3EA959AD	reject_noise	derived or non-source artifact	Derived local artifact (hermes-v02-expansion-seeds.json) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-CACAB049A61172B3	reject_noise	derived or non-source artifact	Derived local artifact (arabic-language-records.jsonl) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-records.jsonl
LIMEN-SIGNAL-CACBB258793D2DDA	negative_evidence_candidate	caveated negative record	Row explicitly warns a fintech sandbox is not confirmed AI-sandbox evidence.	bounded absence only from checked local trail; not exhaustive or jurisdiction-wide truth	retain as bounded negative-evidence support, not as affirmative source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-CAD5009265DB03EE	reject_noise	derived or non-source artifact	Derived local artifact (eaidas-sokolov-v0.2-pivot-outline-2026-05-25.md) does not itself expose a reviewable direct source surface.	no direct-source claim supported from this derived artifact	remove from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/outlines/eaidas-sokolov-v0.2-pivot-outline-2026-05-25.md
