queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01211	LIMEN-SIGNAL-D5CE6BC04B77BD9E	source_url_extracted	https://gitlab.com/crossref/retraction-watch-data	Retraction Watch Database public CSV	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/revoked-tsp-date-scope-dry-run-release-summary-20260520T191213Z.json:191-192; /srv/tyche/gaia/tyche-research-vault/papers/nekropolis-negative-results-corpus-v0.1.tex:721-723	Release summary points to local retraction-watch diagnostics; project bibliography gives the public Retraction Watch CSV URL.	source-family surface only; diagnostic aggregate, not individual case truth	review source-family/provenance, not incident findings
BPSE-01212	LIMEN-SIGNAL-D5E09D25C6487306	source_surface_only_no_case	https://www.tenderned.nl/papi/tenderned-rs-tns/v2/publicaties?page=0&size=1	TenderNed TNS public publication webservice tiny probe	/srv/tyche/projects/public-ai-procurement-gap/experiments/20260606-tenderned-tns-resource-probe/tenderned-tns-resource-probe-v0.1.md:17-19,53-57	Local probe gives exact public TenderNed resource URL, but cited row is a methodological caution not a case/source promotion.	source-family/resource-readiness only; no AI deployment or register inference	use only as bounded procurement metadata source surface
BPSE-01213	LIMEN-SIGNAL-D5E56F8F8564C200	source_url_extracted	https://gitlab.com/crossref/retraction-watch-data	Retraction Watch Database public CSV	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/default-fallback-excluding-dry-run-release-summary.json:191-192; /srv/tyche/gaia/tyche-research-vault/papers/nekropolis-negative-results-corpus-v0.1.tex:721-723	Release summary is a Retraction Watch topical-tier aggregate; local bibliography gives public CSV URL.	source-family surface only; aggregate diagnostics not case truth	review corpus/source-family provenance only
BPSE-01214	LIMEN-SIGNAL-D5F468C1322E2069	source_surface_only_no_case		Generic target-evidence placeholder	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3050-3052	Aggregate JSON lists target evidence categories rather than a concrete named public source URL.	no parent-source claim; placeholder only	keep in gap/source-discovery queue until a concrete URL is ledgered
BPSE-01215	LIMEN-SIGNAL-D5F72328D7FE0DBB	reject_noise		Validation schema example text	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/corpus/v0.2-working/reports/validation-v0.2.3.json:525-527	Validation report line is an example phrase containing sandbox/guidance words, not a parent source.	no source claim	drop from extraction queue
BPSE-01216	LIMEN-SIGNAL-D60163B8B4C5A3D3	country_gap_no_parent_source		Montenegro observability search placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:39	Queue row is a country search/profile placeholder with query strings and no concrete parent URL.	country gap/source-discovery placeholder only	run bounded source discovery separately if needed
BPSE-01217	LIMEN-SIGNAL-D6057220B65565C5	parent_source_wrapper		Vanuatu hardening-summary I03 source bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_HARDENING_SUMMARY.csv:3; /srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1974-1975	Hardening summary lists multiple VU I03 parent surfaces: guideline PDF and payment-systems page.	source-surface existence only; sectoral fintech/payments sandbox	human choose guideline PDF vs landing page before review
BPSE-01218	LIMEN-SIGNAL-D6099B71CDD06EC2	country_gap_no_parent_source		Colombia algorithm-register absence warning	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md:375-376	Warning states no national public algorithm register was found; no parent source URL is exposed.	negative country-gap evidence only	do not promote; source discovery required for any concrete parent URL
BPSE-01219	LIMEN-SIGNAL-D632C287B29876FA	country_gap_no_parent_source		Armenia sandbox absence/caution row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv:14; /srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv:34,38	Row is negative score/gap evidence: no official AI or cross-sector regulatory sandbox confirmed; listed URLs are checks, not a parent sandbox source.	country gap/negative evidence only	do not promote; continue bounded source discovery if sandbox evidence is needed
BPSE-01220	LIMEN-SIGNAL-D656DECA3200247A	parent_source_wrapper		Catalonia/Spain unresolved register-pair ledger bundle	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/article-a-table-1-source-readiness-v0.1.csv:6; /srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.csv:12-18,28-30	Table row points to multiple ledgered Catalonia/Spain procurement/register sources and explicitly says the canonical register URL was unresolved in that row.	source-readiness/gap-row only; no denominator or deployment claim	human choose current ledger source and terms posture before direct review
BPSE-01221	LIMEN-SIGNAL-D67123CAF1EF9B43	source_surface_only_no_case		Sprint-13 summary observation	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SUMMARY.md:78-80	Summary warns that broad portals are not algorithm registers; no concrete parent source URL is present.	processing-state/source-quality caution only	no extraction; use as caution metadata
BPSE-01222	LIMEN-SIGNAL-D674792CEA4881DA	country_gap_no_parent_source		Uganda observability search placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:81	Queue row is a country search/profile placeholder with query strings and no concrete parent URL.	country gap/source-discovery placeholder only	run bounded source discovery separately if needed
BPSE-01223	LIMEN-SIGNAL-D685074286AED59E	source_url_extracted	https://cbo.gov.om/fintech/RegulatorySandbox	CBO Fintech Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv:104; /srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:2168	Oman I03 row maps to om-source-hardening; source-refresh/local row names CBO public Fintech Regulatory Sandbox page.	source-surface existence only; sectoral fintech sandbox, not AI-specific	review extracted CBO source before any stronger source claim
BPSE-01224	LIMEN-SIGNAL-D6934A883CE76A4F	source_surface_only_no_case		Grand-program aggregate metric	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md:3601-3602	Line is an aggregate metric about high-review indicators, not a parent public source.	processing-state aggregate only	no extraction; do not promote
