query	path	line	snippet_hash	snippet
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T195020Z/summary.json	6	sha256:355bb4a424248a78398f4ddda3517bd69b5a4a9f173d22a2c10924e2144ce5a2	"fake citation": 244,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T093537Z/summary.json	6	sha256:ef5de9c05b3d533b464bf67fc090ef03ee8bd8ec672282dbc6ddb45241eb687a	"fake citation": 490,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T093356Z/summary.json	6	sha256:fc03bd517cfc4d8eee2b62a79fa015caefe56d54e165cb72241b284a904c89ba	"fake citation": 203,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T144947Z/summary.json	6	sha256:06ff0967c6d20a95fc0e204b610e2acbdd8692a433c1e4c2b02792fbe90d6f84	"fake citation": 127,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T085029Z/summary.json	6	sha256:3efd8c2bc98fa57b91b07a4ea187643913c68ecef6bfe70b7653fc2712e691e8	"fake citation": 487,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T152943Z/summary.json	6	sha256:8c4059fdd5461e8aee12e7eae2924d488dc1617a71a4ef9c51546d6e70690283	"fake citation": 323,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T111910Z/summary.json	6	sha256:6e15445246b4ce9094c7e996dbc1c4ab2b415f50030976d4c6471067a979947b	"fake citation": 210,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T011727Z/summary.json	6	sha256:f0747de7b8d0f3aa48e9024203af8bfebc4497f223d35800c72e9b984c248149	"fake citation": 170,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T223753Z/summary.json	6	sha256:0f11b09ab3955a9ee00e7d1450613d16c91a5c493189f1af6707a5bb85269d9d	"fake citation": 66,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T004505Z/summary.json	6	sha256:3b1f96dc0f97ccfb6841034bc6b5b5dd2e66de3666757cc17b0a444e1d250562	"fake citation": 72,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T180006Z/summary.json	6	sha256:f7acbb6df2414f0c5346ce4ce7d1ecdb6ae0b805fa935da2303b33325c10c29e	"fake citation": 333,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T022118Z/summary.json	6	sha256:87c29a9b1d3d3e3c8af6f0a32b585cf0fcf9b5874bf886d5117f1796fda48a48	"fake citation": 270,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T003755Z/summary.json	6	sha256:930ce5121528e8d03a1d0eed8eb6d189a3ebb15e7658ba37e4bbbd59af2008aa	"fake citation": 454,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T053519Z/summary.json	6	sha256:0231b24f36996eee8e74d51a5c5d1d8580b97bfddba9de8fa4a7b047bba9e618	"fake citation": 283,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T204233Z/summary.json	6	sha256:234c9455a93e4186ebeb5c14f0ed55077c6304bff32a250afc3bbb7a7507eda5	"fake citation": 440,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T222045Z/summary.json	6	sha256:228bcf020860c40ba5d95a74704f1552b3b63f00f726bfcbf32b8678e741dade	"fake citation": 254,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T234227Z/summary.json	6	sha256:0e85ed530345c7903bb4aa916806fb8896f67de7036c587adcea978a04d251d8	"fake citation": 560,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T115957Z/summary.json	6	sha256:1017686081be0eaa75a5cffd01c4dae6cd064d06528592c7313694b7248e31e5	"fake citation": 309,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T143516Z/summary.json	6	sha256:7435afb89ed095946f4ef8dec320213a4ff92caa1417e53f7d1685586472a31d	"fake citation": 510,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T180550Z/summary.json	6	sha256:4f6f5c2918959cbda027f39181ee78331371d5bcdf11953b889af2144077493a	"fake citation": 524,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T152925Z/summary.json	6	sha256:90ebae7b28ea390d14f0b89bb52861363426bad0262ffce5236d0fbf63a478a6	"fake citation": 419,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T040630Z/summary.json	6	sha256:e89cf9845a1cc9a1a28222dba7d3c2a4e40ca8f67e6be54d1dfa6fc6be71e1e4	"fake citation": 277,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T031931Z/summary.json	6	sha256:b7b690cec494c39be20e11b02e73021878ee032ca2b772d8c3f3b1070f9e6c5a	"fake citation": 83,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T225639Z/summary.json	6	sha256:51e952ae7d5710ae484b634e0f790a6044a10bf7dc12a02593ebc107cbfe147c	"fake citation": 353,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T134930Z/summary.json	6	sha256:d7a06959a80b53dd05e319eff2276fb8a2386d12a4b3e0114a9a1398fec5d45e	"fake citation": 220,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T125846Z/summary.json	6	sha256:c0cd245359401a972479dc55df606f8dd783a444ac1eec4f2a3d754a41f7ff83	"fake citation": 409,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T030420Z/summary.json	6	sha256:b7b690cec494c39be20e11b02e73021878ee032ca2b772d8c3f3b1070f9e6c5a	"fake citation": 83,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260614T004237Z/summary.json	6	sha256:91807357cff0a86367a786f969fb886b1f90bddcc4fecd9988ee5868ceafe4ff	"fake citation": 564,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T222634Z/summary.json	6	sha256:8a032303f9db30be469ee44d4c0ae8e6c36b10370d21c2567fb3e1c4d465e60e	"fake citation": 351,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T230622Z/summary.json	6	sha256:e38ff6e2fc0759686cac06838a526e961de727323c34cc5b0ff43c7d16b39fdb	"fake citation": 161,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T001710Z/summary.json	6	sha256:0464dbff4db4f53b23c73b2bf6263d2879910bd78eb4325f708576e95da1ea8f	"fake citation": 166,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T150933Z/summary.json	6	sha256:80c9f701830a7ddc72835c0a601a286e3ad5c59ef37877a4f7163c6108036f64	"fake citation": 32,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T160446Z/summary.json	6	sha256:031cf03631716a07fc65b1597475f4532ce5c32ff9a887f4046a1c93885fd84c	"fake citation": 229,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T232315Z/summary.json	6	sha256:2708eace3cb40fd99fe0c237d319d86c0412bff327d1688e71f5932feb20b90a	"fake citation": 69,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T061255Z/summary.json	6	sha256:549e74968a1d8284e54fefd6634cb0c1014014e287354f6309ad0f9a6faaa0e1	"fake citation": 382,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T124949Z/summary.json	6	sha256:10d9d079ad9671253480ecbe1a92d77d58702b221f402677b3e2d5df9f697f0e	"fake citation": 503,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T080519Z/summary.json	6	sha256:207fc633950fac1abbbf0596b3d1c9ea44549c3927d2373c0359d362867822a0	"fake citation": 484,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T131339Z/summary.json	6	sha256:e59f583e903c364f832f91274ef9cf07ef04493b5217d3d4061546f0df23d60e	"fake citation": 314,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T011200Z/summary.json	6	sha256:b4ffc22eba1cc86acd438f17f8a9db88ade437d7ffcdcb0c96c507c50a952f74	"fake citation": 362,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T173545Z/summary.json	6	sha256:38a1df39d1cd1428dae33925fa171e1f054dbb5946a677a9c18ed0f659e75151	"fake citation": 522,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T013231Z/summary.json	6	sha256:2e7f354936d3ef3e033f9c5e84a07aa394ee3a8fb36765fad26e27d435fe1818	"fake citation": 171,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T212319Z/summary.json	6	sha256:f5240883168b5b009e0302a68cd39adb132cfe58776ec5d8a88e7ed44b61fd86	"fake citation": 154,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T225718Z/summary.json	6	sha256:567c597711e898c8aa729d8228462508e695b06175e994cc54db36bb7133d19e	"fake citation": 557,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T113412Z/summary.json	6	sha256:1323c28ceef397710d4b4cf25cf3d9b1bf9b9a853d2b3df077b6373474f86008	"fake citation": 211,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T144938Z/summary.json	6	sha256:1733b73a95efe7a75b4b1467a53d300ad6e904a95fb4b95cced2419a135f5b3c	"fake citation": 224,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T081728Z/summary.json	6	sha256:6aa059447f728bc0a3fe399acc20ee410b641b7503f7ef990f27e440e2b6b6e3	"fake citation": 4,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T054247Z/summary.json	6	sha256:78f7db9b3de34cae6ac50f43be2105b76f820c06a1c397fc591de493071505b6	"fake citation": 380,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T174128Z/summary.json	6	sha256:350b7c228791e3845fec78111be885309e4d9f9954d214eb4259a263a52141d0	"fake citation": 536,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T215630Z/summary.json	6	sha256:00dc6a80a7251061fd206255d2ae8c4ca8d996b49313f3204e22427024c36a2f	"fake citation": 349,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T193605Z/summary.json	6	sha256:6b04f0b824c88bfde388487c655229ec389cb4c2a72cebd96d43114511b99d53	"fake citation": 530,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T222112Z/summary.json	6	sha256:fee2a399f845cfd967c15aa265793bfb89e375487ac492abcafa306a1b9dae1b	"fake citation": 158,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T211238Z/summary.json	6	sha256:ff39b339fa78d49d03d7a53dafe8a9be6482891e3c7f0b3bb8e43d4ab762e820	"fake citation": 442,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T152434Z/summary.json	6	sha256:3bfc2fb9574c4c347fff2998a75ba99b725076be33ce783fda209a0ee4f0a8e8	"fake citation": 33,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T192710Z/summary.json	6	sha256:2af3f8c02a427b1b768eea8bb2e8dedfa02640d1c35738b81a541dab2faf89ab	"fake citation": 435,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T201009Z/summary.json	6	sha256:4623c9fb2cad19d20e6d45e6ce01186901d5da79bae0102ea50662f80cce2b0b	"fake citation": 55,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T085930Z/summary.json	6	sha256:5f77726680fe5a0a0cc28160c8b15e2d9994e3565c1943a38d41a138fd6cc60f	"fake citation": 297,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T165957Z/summary.json	6	sha256:7076e9a4ca64f94f2586823441505f62cdaf93185c70c55318bfa4f5082d40d9	"fake citation": 329,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T200800Z/summary.json	6	sha256:a242832bd627e65f420abff9e585943bca23674c3329c7a119232931d8e6e505	"fake citation": 149,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T121938Z/summary.json	6	sha256:d1def17ba4ae1181a161ad1b8d75aa419d29b904098fe08805cde2d6f6d1804b	"fake citation": 501,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T190100Z/summary.json	6	sha256:23709d6bd85c584b66e67e9fdfaf9599d104a902b3cbaf031d1a61584b609028	"fake citation": 144,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T173000Z/summary.json	6	sha256:1b396bfd3caccea38157094a8afa482b6cee0ec176d0f3cb55c12010e5604fba	"fake citation": 427,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T064956Z/summary.json	6	sha256:978378dabd39ad17816cff88c28841efca60b647be50673f7d87db2847db2053	"fake citation": 479,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T101558Z/summary.json	6	sha256:22b0f424628e64769d88dedcbab1200a2efd8bae7b6877ee1e51699a55e5b156	"fake citation": 108,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T225050Z/summary.json	6	sha256:af070c15e9e87f81545ffcbb0f6a9523902aaf48eed06eae39e42becbdad9d42	"fake citation": 256,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T012702Z/summary.json	6	sha256:eca97ffae9604191758207d7f056fae80f0a60d90d5de23fcc9c7e9187576350	"fake citation": 363,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T015707Z/summary.json	6	sha256:2f2febfcbd8278ddc0a936bbc8f6d6b4d6562e9c8885e74308af431b69cec646	"fake citation": 365,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T220541Z/summary.json	6	sha256:508cc1be25cdf17165a4d7111791e18187d1b8a30a8201a0573a8a8c7a1fb117	"fake citation": 253,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T112055Z/summary.json	6	sha256:84b46b935b7d6448ff8ba52442f62ba4fe63ee5c8debd8c5ce62fa848d86b28d	"fake citation": 497,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T115833Z/summary.json	6	sha256:061411aa920c9d03fb2e5f321db7bf6ac17954c62f62fae92aacd58260bbbaa7	"fake citation": 405,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T090151Z/summary.json	6	sha256:da03965bdf5d7f79061ec742ae717dee15603f22e4459ed37a2c448a035f6aae	"fake citation": 103,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T033439Z/summary.json	6	sha256:42ec716577f813ebb8dbd90307bbfbe061a008fee1741d6be6f91b96c1756f42	"fake citation": 84,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T212626Z/summary.json	6	sha256:7397570cd6cfe538961f572d44cb97b1d7ec03fbaf2e99bfcd17abdee1084a94	"fake citation": 347,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T064302Z/summary.json	6	sha256:be76f83e0937c660012bc6993ca14882d8e8dedf84354b5431fe7093a4701d73	"fake citation": 384,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T175630Z/summary.json	6	sha256:cc5dde52fe04b2d2194001b2d36e325cda26c0db43c534956d8fc6c3cf172849	"fake citation": 537,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T074841Z/summary.json	6	sha256:afda9de4125fff5938b1c12e5e0a75082535f756991dfd587283adc82e01f242	"fake citation": 196,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T201152Z/summary.json	6	sha256:9b8943cf44c36a4a6154a273da62a05ab5285118ba207366a8e11d22d56c5f16	"fake citation": 546,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T184556Z/summary.json	6	sha256:69c9873ebbacf61bbb5e4c3816f3d2f56eca744882e48604503055838c9978e3	"fake citation": 143,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T234146Z/summary.json	6	sha256:a89324b36925d2012827e080cc9f7114f81248f94d457a7173b529330a44e65d	"fake citation": 356,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T053047Z/summary.json	6	sha256:bc7236d8ee153396306231fc8afc5770e05fb25a72f2c714dfb785cf03894a19	"fake citation": 89,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T021523Z/summary.json	6	sha256:6e232b91b2d56a13d5cf7c3864453a22813630394336b36ff3c3acb17ded097e	"fake citation": 78,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T222714Z/summary.json	6	sha256:f7d9ce6c8515fe000c5b1ead06224a55e1d3dfb6de116dc47e9fa943e113dae5	"fake citation": 555,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T205659Z/summary.json	6	sha256:102852ad6d0cc5fae1cd2a02713a633013e157727c31ec967b2be7fada861a67	"fake citation": 549,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260611T135900Z/summary.json	6	sha256:3b6446840fbf6bb2bc202ea66e84474016058a3f78a0323b7f0aa03f0aed81a4	"fake citation": 413,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T111804Z/summary.json	6	sha256:7201d7d7664c21c0960e0b582e178b4b3b1d54ebed8698964bfcf6650b054db2	"fake citation": 16,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260607T211018Z/summary.json	6	sha256:1cab757265f1aa7b1ecaadd80dc8c45fb9dbed3d244de9a536912d569ac91e0c	"fake citation": 60,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260608T120743Z/summary.json	6	sha256:cacfb2f4dd32962aef96ffd8f009e77a688bcafdd4e75b2cba84f76516fcba29	"fake citation": 116,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T010606Z/summary.json	6	sha256:64515a1b32b2d78e7da9adf4eb45d719b48a6f73d82c19c117ead6efe486b7e1	"fake citation": 265,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260612T183555Z/summary.json	6	sha256:12bcbc8f42e304f728b3593b9ffa61c8ae0d614f60e5045ff7eb2ffe0f0cf291	"fake citation": 526,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260613T181132Z/summary.json	6	sha256:979a94058e8de7567c265465d4989b3fa1a08966e4d01cba75e292c819731791	"fake citation": 538,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T191048Z/summary.json	6	sha256:fdfeb800672684a98643e3fb5dc86bd180e548d50977336abcf8fad7500d885f	"fake citation": 338,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T133429Z/summary.json	6	sha256:6b28746b114a59fd4d696443765b2096315eb08de46c7bc3cf367ab14810f43f	"fake citation": 219,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260609T084848Z/summary.json	6	sha256:f3b8493806e01d2ebd546fa6d760f999546d8dcd407fe65fc692d378c414b204	"fake citation": 200,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T043634Z/summary.json	6	sha256:35807768d155de35589e5717e459a50a0d5a24d1fc95b4a5433597dc7771ad21	"fake citation": 279,
fake citation	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/legal-research/20260610T030624Z/summary.json	6	sha256:469f1ae2aeca46a698aac043d6c550389bb021e3a3f5d121bda4c27ae2250529	"fake citation": 273,
