row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-01340	LIMEN-SIGNAL-CE3F53A8D659BA5F	source_path_is_snapshot_only			/srv/tyche/gaia/tyche-research-vault/policies/ai-coauthorship-disclosure-v0.1.md:30	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01341	LIMEN-SIGNAL-FCD3A173B06188C7	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:310	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01557	LIMEN-SIGNAL-0D226065942FB775	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:59	local row is a wrapper/cache lead; no explicit original public URL recovered locally	must resolve direct public source before promotion	parent_source_extraction_or_hold
SRPH-01558	LIMEN-SIGNAL-2AC747FE59F8B96F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-direct-row-packet-v0.1.csv:3	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence/posture only	parent_source_extraction_or_hold
SRPH-01559	LIMEN-SIGNAL-2C950F0E426742C2	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:33	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only	parent_source_extraction_or_hold
SRPH-01560	LIMEN-SIGNAL-31F65B7B99FDCF18	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:50	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no legality/compliance/prevalence inference	parent_source_extraction_or_hold
SRPH-01561	LIMEN-SIGNAL-60A180395ED0A17F	wrapper_needs_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:132	local row is a wrapper/cache lead; no explicit original public URL recovered locally	source-surface existence only; no incident or compliance inference	parent_source_extraction_or_hold
SRPH-01562	LIMEN-SIGNAL-693A74E245481F8B	source_path_is_snapshot_only			/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/05-risk-management-guideline.txt:1939	local row is a wrapper/cache lead; no explicit original public URL recovered locally	bounded existence/relevance of source surface only	parent_source_extraction_or_hold
SRPH-01563	LIMEN-SIGNAL-9919176F5D93F40F	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.md:36	local row is a wrapper/cache lead; no explicit original public URL recovered locally	bounded source-surface existence only	parent_source_extraction_or_hold
SRPH-01564	LIMEN-SIGNAL-B7C1565D1EFF445E	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.csv:23	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence and title only	parent_source_extraction_or_hold
SRPH-01565	LIMEN-SIGNAL-B9F205612899DAC9	wrapper_needs_parent_source			/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z:61	local row is a wrapper/cache lead; no explicit original public URL recovered locally	May claim only that this named source surface exists locally for bounded source-surface review.	parent_source_extraction_or_hold
SRPH-01632	LIMEN-SIGNAL-1747C1D64046B2E4	source_path_is_snapshot_only			/srv/tyche/projects/public-ai-procurement-gap/journal.md:2036	local row is a wrapper/cache lead; no explicit original public URL recovered locally	surface existence only; no operational-cohort claim	parent_source_extraction_or_hold
