row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00396	LIMEN-SIGNAL-D0E272CD6BEDC9AA	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-sample-records-v0.2.csv:4	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00397	LIMEN-SIGNAL-D1927490AB7C541D	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00400	LIMEN-SIGNAL-D25C5B9553400FC2	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/3 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.preview.csv:9	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00401	LIMEN-SIGNAL-D3472A8F8824B0E3	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00402	LIMEN-SIGNAL-D34BD12E93011646	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv:4	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00405	LIMEN-SIGNAL-D4CB7DA314F14B04	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-su | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/complaints-field-split-recode-v0.1.csv:9	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00406	LIMEN-SIGNAL-D4F5482668E65A4A	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algorit | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/manuscript.html:110	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00408	LIMEN-SIGNAL-D56048250CA6028A	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.csv:8	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00412	LIMEN-SIGNAL-D5E718E332A7B106	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00415	LIMEN-SIGNAL-D622396F27C83E67	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-sample-records-v0.2.csv:2	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00416	LIMEN-SIGNAL-D8126277366F60EB	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv:8	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00419	LIMEN-SIGNAL-D8CF25C5DB380191	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:15	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00420	LIMEN-SIGNAL-D9767238470B2367	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:20	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00423	LIMEN-SIGNAL-DA1A3EA094E10226	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.preview.csv:4	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00425	LIMEN-SIGNAL-DA38C3EC104CA342	cross_project_duplicate	dutch metadata / English auto-translation label	https://al | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-011/dutch-record-detail-candidate-v0.1.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00428	LIMEN-SIGNAL-DAF7D090F69EBAE2	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.csv:2	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00431	LIMEN-SIGNAL-DBCB5E1FD03D9A4F	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:2	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00436	LIMEN-SIGNAL-DD3EB39AFFBE9AF8	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:7	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00438	LIMEN-SIGNAL-DF4BF2EA936CDA94	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/931 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-gap-map-v0.2.csv:10	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00441	LIMEN-SIGNAL-E15B60B01633CC89	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-sample-records-v0.2.preview.csv:2	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00447	LIMEN-SIGNAL-E2E033116B788ADF	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-gap-map-v0.2.preview.csv:8	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00448	LIMEN-SIGNAL-E32556DEFDCEDF49	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
