signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-B704FA6B4BEB79BB	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-B70BD3C04BCB1CE1	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/kela.fi-feb8354a47b8b002.bin
LIMEN-SIGNAL-B71649DFC561BB96	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-B716A4EF1A54E52F	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-297-active-lanes-40-nepal-saathi-bank-ai-chatbot/facts.jsonl
LIMEN-SIGNAL-B71744EE979F9427	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-B71B9E76FAC010D5	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-latest.jsonl
LIMEN-SIGNAL-B720F1D652F360F2	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.md
LIMEN-SIGNAL-B7296A7B7C240C36	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-B72C3757C6D8640D	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-B73147A177010634	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/source-families.tsv
LIMEN-SIGNAL-B7343687FAD7BD17	translation_review_needed	official_non_english_source	Local row names a concrete Andorran official source, but review is translation-sensitive (Catalan).	surface existence and title only pending translation-aware review	open a translation-aware source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv
LIMEN-SIGNAL-B7356FC66953BEED	merge_existing_surface	registry_surface_duplicate	Local row duplicates the already-modeled Helsinki AI Register surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/reviewed-long-table-helsinki-appendix-v0.1.csv
LIMEN-SIGNAL-B73980BC359EED87	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-107-2026-06-03/source_documents.jsonl
LIMEN-SIGNAL-B73CEF9BE85B49E7	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-B748924A6DE6DF41	source_reviewed_candidate	regulator_innovation_surface	Local row names a concrete regulator innovation-hub surface relevant to sandbox posture review.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-B74ABBF1DEF697E1	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-B74E58AD728B2B9C	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/cause-comparability-evidence-type-table-20260520T174625Z.md
LIMEN-SIGNAL-B74E85E56E3D4B90	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-B7500881D83C2B4D	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/estonian-baltic-language-records.jsonl
LIMEN-SIGNAL-B75D2BE97FF1AAF9	translation_review_needed	official_non_english_source	Local row names a concrete Kazakh official source, but review is translation-sensitive (Russian/Kazakh).	surface existence and title only pending translation-aware review	open a translation-aware source review packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv
LIMEN-SIGNAL-B75ECA24CBAE4D9A	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-B766910B9D1E104B	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-126-20260603T0822/records.jsonl
LIMEN-SIGNAL-B7674A3FFE7796B1	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-B76F5B80D87FE3CD	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/multi-buyer-notice-handling-v0.1.csv
LIMEN-SIGNAL-B770FB96E1B14A69	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-B773099C22D7EC7D	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-011/schema-wording-regression-watch-v0.1.csv
LIMEN-SIGNAL-B77476D5C2A6FBD8	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-012/kz-long-tail-queue-card-v0.1.json
LIMEN-SIGNAL-B7749599AA9A39B5	merge_existing_surface	registry_surface_duplicate	Local row duplicates the already-modeled Dutch Algorithm Register surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-B7772724292F96A2	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-B780A5490B411E52	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-B7838B916020C0E3	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-B785176897E12E8E	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z
LIMEN-SIGNAL-B788CF80B5D5044A	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/validation-v0.2.1.json
LIMEN-SIGNAL-B78A67E4BD28F19B	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-B78EEAD5B323D63A	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md
LIMEN-SIGNAL-B7970E60AA2384F7	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-B797650C99C42FC1	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-009/country-gap-routing-delta-v0.3.json
LIMEN-SIGNAL-B7982B163F8194A4	source_reviewed_candidate	institutional_publication	Local row names a concrete OECD publication surface on AI regulatory sandboxes.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-066/consumer-impact-queue.json
LIMEN-SIGNAL-B7984D9EC184E172	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/build-pallas-observability-index.py
LIMEN-SIGNAL-B798F784FB476535	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-digest.json
LIMEN-SIGNAL-B79D1A1F190FF57B	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-B7A728186300DD83	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-paper-d-launch-2026-05-23.md
LIMEN-SIGNAL-B7A728CD81E2434E	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_ACTION_ROLLUP.csv
LIMEN-SIGNAL-B7B21D4272D9E728	merge_existing_surface	registry_surface_duplicate	Local row duplicates the already-modeled Helsinki AI Register surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv
LIMEN-SIGNAL-B7B62D39B8BB1507	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/publication-goal-card-20260607-full-research-upgrade.md
LIMEN-SIGNAL-B7B859F07FB4E3A8	merge_existing_surface	registry_surface_duplicate	Local row duplicates the already-modeled Dutch Algorithm Register surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-B7BDC7DCB6E05868	source_reviewed_candidate	institutional_database_surface	Local row names a concrete Retraction Watch database surface via a public GitLab mirror.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md
LIMEN-SIGNAL-B7BF267A650759FE	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-latest.jsonl
LIMEN-SIGNAL-B7BF81648C94327D	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-041/citation-candidates.json
LIMEN-SIGNAL-B7C14434364A0B37	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/caption-claim-ceiling-registry.tsv
LIMEN-SIGNAL-B7C1565D1EFF445E	source_reviewed_candidate	municipal_register_dataset	Local row names a concrete official Paris algorithm-register dataset with verified municipal routes.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/projects/public-ai-procurement-gap/sources/source-ledger-v0.1.csv
LIMEN-SIGNAL-B7C264112DEF5FA4	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-B7CCD1D4A8247D27	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/projects/public-ai-registry/data/README.md
LIMEN-SIGNAL-B7D7C0D843A4348F	source_reviewed_candidate	sectoral_regulator_sandbox_surface	Local row names a concrete official sectoral sandbox surface and resolution-level context.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-B7DA858EB5A2B79D	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-refresh-v0.2.jsonl
LIMEN-SIGNAL-B7DD6C34D1E3279A	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl
LIMEN-SIGNAL-B7E00A60F227FB0F	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl
LIMEN-SIGNAL-B7E20268D87F8D9A	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.csv
LIMEN-SIGNAL-B7E3AE53D1A775E2	source_reviewed_candidate	scholarly_publication_surface	Local row names a concrete publication surface on AI regulatory sandboxes.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-refresh-v0.2.md
LIMEN-SIGNAL-B7E768D9E95862A3	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-B7E82FDD24CCDD52	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-rescinded-model-boundary-update.md
LIMEN-SIGNAL-B7EA3E28152AEFB8	merge_existing_surface	registry_surface_duplicate	Local row duplicates the already-modeled Helsinki AI Register surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-009/helsinki-listing-multifield-batch-v0.1.csv
LIMEN-SIGNAL-B7F310924CB3AE29	needs_named_source_extraction	wrapper_or_queue_pointer	Local row points toward a source area, but it does not expose one named reviewable source surface yet.	pointer only until a canonical source is named	extract the canonical source title and URL from local artifacts	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl
LIMEN-SIGNAL-B7F6566B666349A4	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-B7F705217B369437	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/draft.md
LIMEN-SIGNAL-B7FF48D8E78A7D24	reject_noise	internal_derived_artifact	Local row is an internal draft, config, script, matrix, or other derived artifact rather than a direct source surface.	no direct-source claim	drop from the direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/journal-targeting-matrix-2026-05-21.md
LIMEN-SIGNAL-B8192567FDFF7253	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md
LIMEN-SIGNAL-B820E5FFC8100CBE	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md
LIMEN-SIGNAL-B8250C4D3CE16684	source_reviewed_candidate	institutional_guidance_surface	Local row names a concrete AESIA/Spain sandbox-guidance surface.	surface existence and title only	keep in bounded direct-source review queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-B82BE471D3A3C7D6	negative_evidence_candidate	search_negative_or_gap_note	Local row records a no-source-found, weak-source, or evidence-limit result rather than a direct source surface.	source-limited negative or gap evidence only	retain as negative evidence pointer, not as direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-B82C94641098073D	merge_existing_surface	registry_surface_duplicate	Local row duplicates an already-modeled canonical source surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-v0.1.csv
LIMEN-SIGNAL-B830FF463F01935D	merge_existing_surface	registry_surface_duplicate	Local row duplicates an already-modeled canonical source surface.	dedupe to canonical surface existence only	merge into canonical source record and avoid re-promotion	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-e99bf926a9e8cb1a.bin
