queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-02923	LIMEN-SIGNAL-89CC4289B35F9C13	country_gap_no_parent_source		British Indian Ocean Territory (IO)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:26544; British Indian Ocean Territory (IO); top_sources target I08; gap_flags=no_official_ai_law_found;no_named_ai_competent_authority;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02924	LIMEN-SIGNAL-89F63BD1A9E4FFBA	country_gap_no_parent_source		Qatar (QA)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:23338; Qatar (QA); top_sources target I08; gap_flags=no_horizontal_ai_law_found;no_ai_regulator_confirmed;no_public_algorithm_register_found;ai_procurement_rules_not_found;ai_lifecycle_evidence_weak;some_official_sites_returned_maintenance_or_timeout	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02925	LIMEN-SIGNAL-8A479A53D63DE5A0	country_gap_no_parent_source		Paraguay (PY)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:16854; Paraguay (PY); top_sources target I05; gap_flags=no_enacted_ai_law_found;no_public_algorithm_register;ai_sandbox_capacity_not_operational;ai_procurement_rules_not_found	Country profile/gap context has no explicit I05 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02926	LIMEN-SIGNAL-8BC6B903A22DAED5	country_gap_no_parent_source		Bosnia and Herzegovina	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:248	Research queue row is a country/query pack with no explicit public parent-source URL.	processing-state triage only; no reviewed-core promotion or substantive finding	Do not direct-review the query pack; re-queue only a concrete locally identified source URL.
BPSE-02927	LIMEN-SIGNAL-8D99DD44EDDD4C06	country_gap_no_parent_source		Central African Republic (CF)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:25324; Central African Republic (CF); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02928	LIMEN-SIGNAL-91A1B076404AA193	country_gap_no_parent_source		Cameroon (CM)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:25629; Cameroon (CM); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02929	LIMEN-SIGNAL-9268D9D559688CC9	country_gap_no_parent_source		Algeria (DZ)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:30049; Algeria (DZ); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02930	LIMEN-SIGNAL-9623B54C582F1F60	country_gap_no_parent_source		Ghana (GH)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:30508; Ghana (GH); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02931	LIMEN-SIGNAL-97E9B899FC69D2DA	source_url_extracted	https://turkmenistan.gov.tm/ru/post/23379/zakon-turkmenistana-%3Cbr%3Eo-tenderakh-na-postavku-tovarov-vypolnenie-rabot-okazanie-uslug-dlya-gosudarstvennykh-nuzhd/	Law of Turkmenistan on tenders for state needs — Turkmenistan Altyn Asyr / State News Agency	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:24043; Turkmenistan (TM); top_sources target I08; top_sources[I08]	Local atlas top_sources has one explicit I08 URL for Turkmenistan (TM).	processing-state triage only; no reviewed-core promotion or substantive finding	Queue this extracted public URL for direct source review only.
BPSE-02932	LIMEN-SIGNAL-97F76483F55F25BC	country_gap_no_parent_source		Northern Mariana Islands (MP)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:35691; Northern Mariana Islands (MP); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02933	LIMEN-SIGNAL-98528FF1CB198948	country_gap_no_parent_source		Norfolk Island (NF)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:35995; Norfolk Island (NF); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02934	LIMEN-SIGNAL-99CB64191888DC8B	source_url_extracted	https://fsmlaw.org/fsm/code/title55/T55_Ch04_2014.html	Government Contracts chapter — Legal Information System of the Federated States of Micronesia	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:34776; Micronesia (FM); top_sources target I08; top_sources[I08]	Local atlas top_sources has one explicit I08 URL for Micronesia (FM).	processing-state triage only; no reviewed-core promotion or substantive finding	Queue this extracted public URL for direct source review only.
BPSE-02935	LIMEN-SIGNAL-9B2542CD5718E294	country_gap_no_parent_source		Tajikistan (TJ)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:23737; Tajikistan (TJ); top_sources target I05; gap_flags=no_ai_act_law_found;no_ai_sandbox_found;no_algorithm_register_found;no_ai_procurement_rules_found;open_data_official_portal_unverified;no_ai_lifecycle_assurance_framework_found	Country profile/gap context has no explicit I05 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
BPSE-02936	LIMEN-SIGNAL-9E932A86C242E584	country_gap_no_parent_source		Fiji (FJ)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:34624; Fiji (FJ); top_sources target I08; gap_flags=no_official_ai_law_found;sandbox_not_verified;standards_ai_participation_unverified;no_algorithm_register_found;ai_evidence_lifecycle_not_found	Country profile/gap context has no explicit I08 parent URL in relevant local top_sources.	processing-state triage only; no reviewed-core promotion or substantive finding	Remove from direct-source queue or re-queue only after a named public source URL is identified locally.
