signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-4D29D7E8D92A6802	needs_named_source_extraction	claim_support_wrapper	Internal claim-support row cites an example source but is not itself the source surface.	Pointer to possible sources only.	Extract the cited named source from local claim-support materials.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-4D2DCD93356531D5	reject_noise	project_note	Project-input note is internal planning text, not a source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/patent-power-dashboard-v0.2.md
LIMEN-SIGNAL-4D3188AB8E59A82B	reject_noise	scholarly_index_record	Scholarly index metadata is not a direct regulatory sandbox surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl
LIMEN-SIGNAL-4D33AD95179B3061	reject_noise	preprint_digest_artifact	Cross-wave claim-support digest is a derived research artifact, not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193348Z/claim-support-digest.csv
LIMEN-SIGNAL-4D3A3535BE570F9A	merge_existing_surface	existing_registry_sample	Normalized Helsinki sample already points to the existing local Helsinki register surface.	Deduplicate to the existing Helsinki register surface.	Merge into the existing Helsinki source ledger.	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-4D3A4E4704694D6F	needs_named_source_extraction	candidate_matrix_wrapper	Candidate-matrix commentary names procurement sources but not a single reviewable source row.	Pointer to possible sources only.	Extract the named procurement sources locally before review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-4D41A05206BC9FF5	translation_review_needed	official_open_data_portal	Named official data.gouv.fr organization page is reviewable, but the local evidence is French and proxy-sensitive.	Source-surface existence only; translation-sensitive.	Queue for translation-aware direct-source review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-4D493C51BFADFE37	needs_named_source_extraction	url_bundle_wrapper	Digest bundles several official URLs and requires named-source extraction first.	Pointer to possible sources only.	Split into named source rows from the local URL bundle.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-4D52FA4D4D766B0D	needs_named_source_extraction	atlas_record_wrapper	Agent-atlas record describes a deployment but does not expose the direct official source surface here.	Pointer to possible sources only.	Extract the named official deployment source locally.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-122-20260603T0430/records.jsonl
LIMEN-SIGNAL-4D598789871047E0	reject_noise	patent_record	Patent-landscape metadata is not a direct regulatory sandbox source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-wipo-query-latest.jsonl
LIMEN-SIGNAL-4D5A2E1FA5CE12CB	negative_evidence_candidate	official_negative_check	Official BRH page is used here as a local negative sandbox check rather than a positive sandbox surface.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv
LIMEN-SIGNAL-4D5EA55226F9BFC5	needs_named_source_extraction	seed_title_wrapper	Seed file preserves a plausible source title but not a full review-ready source row.	Pointer to possible sources only.	Extract the named source URL/title from local seed materials.	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-4D61935F2A40EB63	needs_named_source_extraction	confidence_change_wrapper	Confidence-change summary points to official sources but does not expose a single named target row.	Pointer to possible sources only.	Extract the named sandbox sources from local supporting files.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-4D64B7E3497F938D	negative_evidence_candidate	negative_score_delta	Local row records that no comprehensive public algorithm register was found.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-4D65F65B6AE27CD0	negative_evidence_candidate	negative_score_delta	Local row records official law/policy checks finding no public algorithm register.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-4D6A11B72CC2E0FF	negative_evidence_candidate	country_matrix_gap_row	Country matrix row is a gap/absence summary, not a direct procurement source surface.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4D7138F1FFBDC5E5	reject_noise	bibliographic_report	Book/report listing entry is not a direct sandbox source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md
LIMEN-SIGNAL-4D72E7AE40C713F5	reject_noise	program_metrics_table	Program results table is internal metrics output, not a source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-4D7422A021A484EC	negative_evidence_candidate	official_negative_check	Official FSC homepage is retained here only as a negative sandbox check.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv
LIMEN-SIGNAL-4D823CCE5619CBF8	reject_noise	manifest_placeholder	Manifest placeholder text does not identify a reviewable source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json
LIMEN-SIGNAL-4D8912C324615E0A	merge_existing_surface	existing_registry_pair	Helsinki source-pair handoff points to already modeled Helsinki surfaces.	Deduplicate to the existing Helsinki register surface.	Merge into the existing Helsinki source ledger.	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/corpus-pilot-handoff-queue-v0.1.csv
LIMEN-SIGNAL-4D8BA2FA0B52AD97	reject_noise	policy_brief_prose	Institute brief prose is not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/what-ai-sandboxes-must-record-institute-brief-v0.1.md
LIMEN-SIGNAL-4D902000B8F0143B	merge_existing_surface	existing_registry_snapshot	Helsinki snapshot fragment points to an already modeled local registry surface.	Deduplicate to the existing Helsinki register surface.	Merge into the existing Helsinki source ledger.	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-1a7f2679ef4e5517.bin
LIMEN-SIGNAL-4D972CC1D2AD282E	merge_existing_surface	existing_registry_redirect	Amsterdam register redirect row points to an already modeled local register surface.	Deduplicate to the existing Amsterdam register surface.	Merge into the existing Amsterdam source ledger.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-4D9809100B513A10	reject_noise	test_claim_artifact	Claim-support test text is internal methodology noise, not a source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-tests-v0.2.1.md
LIMEN-SIGNAL-4D9C0A2B1D847378	reject_noise	warning_heading_artifact	Weak-source warning heading alone does not expose a reviewable source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-4DA72EF45A3EC4AF	reject_noise	scholarly_index_record	Scholarly Russian-language index metadata is not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-latest.jsonl
LIMEN-SIGNAL-4DAD4EA9F2BCBC35	source_reviewed_candidate	vendor_advisory_surface	Local snapshot names a concrete CrowdStrike vendor page for Project QuiltWorks.	Source-surface existence only.	Queue bounded direct-source review on the named vendor page.	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/snapshots/crowdstrike.com-jina-19e18d02fc2a2bd9.txt
LIMEN-SIGNAL-4DB0298023ED34D0	negative_evidence_candidate	negative_search_record	Row is an explicit search-negative record for sandbox evidence.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_SOURCE_REFRESH.csv
LIMEN-SIGNAL-4DB5E3804CD9EF30	source_reviewed_candidate	authoritative_vulnerability_record	Local watch row already names an authoritative CVE JSON source surface.	Source-surface existence only.	Queue bounded direct-source review on the named authoritative record.	/srv/tyche/projects/limen-ai-edge-case-atlas/results/security/security-agentic-watch-v0.1.tsv
LIMEN-SIGNAL-4DB9B0385C961CEE	negative_evidence_candidate	weak_source_warning	Weak-source warning records non-identification of dedicated AI procurement evidence.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-4DBDD81632BE3C8F	negative_evidence_candidate	country_matrix_gap_row	Country matrix row is a gap summary with planned/unverified procurement evidence only.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4DBFAFB812D5B495	needs_named_source_extraction	source_document_wrapper	Source-document metadata names an assessment document but not a direct procurement source surface.	Pointer to possible sources only.	Extract the named underlying source locally before review.	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv
LIMEN-SIGNAL-4DDCB005EADC75FC	reject_noise	semantic_link_artifact	Semantic-link row points to DOI literature metadata, not a direct sandbox source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-4DDD4CF3E764A854	reject_noise	manuscript_note	Methodology note is internal paper-writing prose, not a source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/cause-category-matrix-20260520T173835Z.md
LIMEN-SIGNAL-4DE2AE5F4BE2F599	needs_named_source_extraction	digest_pointer	Digest row summarizes Singapore source status but does not expose one named review target.	Pointer to possible sources only.	Extract the named official source from local support files.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-digest.json
LIMEN-SIGNAL-4DE7953B44DDD9AC	needs_named_source_extraction	atlas_record_wrapper	GAIA record describes a municipal AI assistant but not the direct official source surface here.	Pointer to possible sources only.	Extract the named official deployment source locally.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-records-latest.jsonl
LIMEN-SIGNAL-4DEDFCA7BBAD259E	negative_evidence_candidate	observability_gap_row	Observability matrix row is a gap summary with no direct procurement source surface.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4DF1AC04412B8305	reject_noise	seed_keyword_artifact	Generic sandbox seed text does not identify a reviewable source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z
LIMEN-SIGNAL-4DF39BADC64694B6	needs_named_source_extraction	research_queue_target	Research-queue row lists desired source targets but no named reviewable surface.	Pointer to possible sources only.	Extract named official targets locally before review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-4DFC6DEC2A394251	reject_noise	submission_digest_artifact	Digest mixes submission artifacts and paper references, not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-4E05AA6339E03BDD	needs_named_source_extraction	research_queue_target	Research-queue row lists Armenia source targets but no named reviewable surface.	Pointer to possible sources only.	Extract named official targets locally before review.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-4E0BAAE362CC70B9	reject_noise	scholarly_index_record	Scholarly French/German index metadata is not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/french-german-language-records.jsonl
LIMEN-SIGNAL-4E1DB6365CA5527D	negative_evidence_candidate	gap_digest_row	Digest row is a gap summary about missing procurement evidence.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-4E1FDEE70A3AA813	reject_noise	seed_keyword_artifact	Generic plural seed text does not identify a reviewable source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z
LIMEN-SIGNAL-4E20E65EE2AA36DD	negative_evidence_candidate	weak_source_warning	Weak-source warning explicitly records that no public algorithm register was found.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-4E215976DCB37BC4	negative_evidence_candidate	country_matrix_gap_row	Country matrix row records no public algorithm register and no operational sandbox evidence.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4E2AD60C81960B2A	negative_evidence_candidate	gap_digest_row	Digest row keeps a conservative score because absence search was environment-limited.	Negative/evidence-limit record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-4E3512BD27B576E0	needs_named_source_extraction	vendor_claim_wrapper	Internal fact row summarizes a Zip claim but does not expose the direct source surface here.	Pointer to possible sources only.	Extract the named vendor source locally before review.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle227
LIMEN-SIGNAL-4E36312CD5CA1231	negative_evidence_candidate	weak_source_warning	Row records official sandbox evidence only in a sectoral fintech setting and no AI-specific sandbox.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-4E37D2A4809ECDA4	merge_existing_surface	existing_registry_audit	Depth-audit row points to the already modeled Helsinki AI Register surface.	Deduplicate to the existing Helsinki register surface.	Merge into the existing Helsinki source ledger.	/srv/tyche/projects/public-ai-registry/data/record-level-depth-audit-v0.11.csv
LIMEN-SIGNAL-4E3E26A960651B86	reject_noise	methods_prose	Methods question is internal framing text, not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/projects/public-ai-procurement-gap/methods/source-selection-rules-v0.1.md
LIMEN-SIGNAL-4E46CD9F08AD1F9F	needs_named_source_extraction	review_queue_wrapper	Review-queue row names stronger Finland evidence but not a direct source surface.	Pointer to possible sources only.	Extract the named official source locally before review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-4E49500908596C87	reject_noise	action_board_claim	Action-board claim is internal manuscript planning, not a direct source surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/preprint-action-board-20260606T203930Z/preprint-action-board.json
LIMEN-SIGNAL-4E49A3CF10AA7724	needs_named_source_extraction	source_document_wrapper	Source-document metadata points toward a Canadian public-sector source but does not name it here.	Pointer to possible sources only.	Extract the named underlying source locally before review.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-121-20260603T0419/source_documents.jsonl
LIMEN-SIGNAL-4E4E502F993B6237	negative_evidence_candidate	country_matrix_gap_row	Country matrix row records no AI procurement rules found.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4E5433392DC8CE9C	negative_evidence_candidate	country_matrix_gap_row	Country matrix row records no confirmed sandbox and no national algorithm register.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4E6047534361D397	reject_noise	manifest_placeholder	Manifest placeholder text does not identify a reviewable AI register surface.	No direct-source claim from this row.	Drop from direct-source queue.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json
LIMEN-SIGNAL-4E63EA97703179C3	source_reviewed_candidate	official_regulator_surface	Local row names a concrete Communications Authority of Kenya sandbox page.	Source-surface existence only.	Queue bounded direct-source review on the named regulator page.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/multilingual/multilingual-law-to-evidence-v0.2.csv
LIMEN-SIGNAL-4E69AD6C1F9CC61A	negative_evidence_candidate	country_matrix_gap_row	Country matrix row records no AI procurement rules found and a challenged sandbox page.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-4E6D87306C83F921	needs_named_source_extraction	atlas_bridge_wrapper	Bridge-matrix deployment row points toward a public-sector source but not the direct surface itself.	Pointer to possible sources only.	Extract the underlying named official source locally.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv
LIMEN-SIGNAL-4E79E655CE30E9F1	needs_named_source_extraction	country_summary_wrapper	Country summary points toward possible source families without exposing a named review target.	Pointer to possible sources only.	Extract named official sources from local country materials.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-example-grid.json
LIMEN-SIGNAL-4E8096AEC022D0E9	needs_named_source_extraction	country_summary_wrapper	Country summary points toward procurement and register evidence gaps without naming a reviewable source.	Pointer to possible sources only.	Extract named official sources from local country materials.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-4E8636AC00D8CDE6	merge_existing_surface	existing_registry_detail	Helsinki stratified review frame points to an already modeled Helsinki register/detail surface.	Deduplicate to the existing Helsinki register surface.	Merge into the existing Helsinki source ledger.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-4E8C6473C7DBDE26	negative_evidence_candidate	negative_score_delta	Local row explicitly records that searches did not locate a regulatory sandbox programme.	Negative public-evidence record only.	Retain as bounded negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-4E8C6A82875E0BB4	merge_existing_surface	existing_registry_snapshot	Helsinki HTML snapshot points to an already modeled local registry surface.	Deduplicate to the existing Helsinki register surface.	Merge into the existing Helsinki source ledger.	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-4E8EE47BE9F4C692	source_reviewed_candidate	publisher_notice_surface	Local sources table names a concrete Springer retraction-notice surface.	Source-surface existence only.	Queue bounded direct-source review on the named publisher notice.	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/sources.tsv
LIMEN-SIGNAL-4E92547427A45DF7	needs_named_source_extraction	research_queue_target	Research-queue row lists Nepal source targets but no named reviewable surface.	Pointer to possible sources only.	Extract named official targets locally before review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-4E991A4C7CD24B33	merge_existing_surface	existing_register_derived_record	Atlas release record points back to the already modeled Kela AI register surface.	Deduplicate to the existing Kela register surface.	Merge into the existing Kela source ledger.	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/records.jsonl
LIMEN-SIGNAL-4E9F38FC8F334E82	merge_existing_surface	existing_register_fact	Fact row directly cites Kela's AI register, which is already modeled locally.	Deduplicate to the existing Kela register surface.	Merge into the existing Kela source ledger.	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-4EA8699251C94AC1	merge_existing_surface	existing_registry_audit	Amsterdam divergence audit points to an already modeled Dutch Algorithm Register surface.	Deduplicate to the existing Amsterdam register surface.	Merge into the existing Amsterdam source ledger.	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-source-map/source-ledger-canonical-divergence-audit-v0.1.json
LIMEN-SIGNAL-4EA8FA5E51929C22	needs_named_source_extraction	indicator_wrapper	Indicator JSON row references a source concept but does not expose a named reviewable source.	Pointer to possible sources only.	Extract the named source from local indicator materials.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl
LIMEN-SIGNAL-4EA945B5C4E108B8	needs_named_source_extraction	hardening_summary_wrapper	Hardening summary says official sources were found but does not expose them as reviewable rows here.	Pointer to possible sources only.	Extract the named official sources from local hardening files.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_HARDENING_SUMMARY.csv
