query	path	line	snippet_hash	snippet
mental health chatbot	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/mental-health-chatbot-zero-seed-control-audit-v0.1.tsv	2	sha256:1be29fbcbc541674cc4199a9b68a397fcbaaf709a96e0ab5f52f9bd1cd2ed618	MHC-ZERO-001 2026-06-07T23:43:22Z limen-continuous-experiments health-finance-education 20260607T233820Z mental health chatbot 22 21 1 0 0 18 3 /srv/tyche/gaia/tyche-research-vault single non-LIMEN hit is governance-monitor legislation summary about chatbot re
mental health chatbot	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/mental-health-chatbot-zero-seed-drift-audit-v0.1.tsv	2	sha256:4096d5cf2f1c89aafae901ffc04743d6df1d3854623d2db04bb638ab31b92d0b	MHC-DRIFT-001 2026-06-08T01:07:52Z limen-continuous-experiments health-finance-education mental health chatbot 20260607T233820Z 22 21 1 0 3 18 0 0 /srv/tyche/gaia/tyche-research-vault 1 zero_seed_stable keep as negative-control artifact; do not promote as cand
mental health chatbot	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/mental-health-chatbot-zero-seed-drift-audit-v0.1.tsv	3	sha256:d1741b1cbffa257dd85fae0b98d94ffd8b3433a5da9c809499fe3c8c02a0f2a3	MHC-DRIFT-002 2026-06-08T01:07:52Z limen-continuous-experiments health-finance-education mental health chatbot 20260608T010011Z 37 36 1 6 9 21 0 0 /srv/tyche/gaia/tyche-research-vault 1 zero_seed_stable keep as negative-control artifact; volume growth alone do
mental health chatbot	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/mental-health-chatbot-zero-seed-drift-audit-v0.1.tsv	4	sha256:a89f8fe150203ad237b5414ea8bfb9029b9c0d4122e881e9d247a12f9a3b432c	MHC-DRIFT-DELTA 2026-06-08T01:07:52Z limen-continuous-experiments health-finance-education mental health chatbot 20260607T233820Z->20260608T010011Z 15 15 0 6 6 3 0 0 /srv/tyche/gaia/tyche-research-vault 0 zero_seed_stable_under_volume_drift route future work t
mental health chatbot	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-keep-set-self-reference-drift-v0.1.tsv	6	sha256:efd013483d8bcc8e526846e08efb0a55028b46cf9394efc8f2da230e584867aa	health-finance-education mental health chatbot 20260607T195526Z 20260608T021526Z 6 52 46 5 51 46 5 26 21 0 15 15 0 0 0 0.00 29.41 1 stable_or_mixed hold_and_reopen_only_on_external_anchor State changed slightly, but still does not justify treating rerun growth
mental health chatbot	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-reopen-gate-board-v0.1.tsv	6	sha256:4556fe25b33d09cbc074bd8cc9947feda30365c6ae7760784478f980f804af05	health-finance-education mental health chatbot reopen_only_on_new_external_anchor stable_or_mixed keep 0 0 0.00 29.41 15 21 hold_for_control_surface_only Reopen only if a future run adds at least one new external authority/source/data-cases anchor; unchanged r
mental health chatbot	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/governance-monitor-fpf-state-of-state-ai-2025__1__fpf.org__direct_public_fetch__c560645f731f040d.html	1464	sha256:444dc6169c72257df2bd0dbecc4b2586293732e188fe4b8483b39f322cd579c7	<li><strong>Chatbots as a key legislative focus:</strong> Several new laws focused on chatbots—particularly “companion” and mental health chatbots—introducing compliance requirements for user disclosure, safety protocols to address risks like suicide and self-
AI insurance	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/lane-briefs/hermes-continuous-supervisor-brief.md	168	sha256:119af8ab452f949b356425ac5976617520d24bc9294fa6046d46f72d4b17695f	- Extreme cases: facial recognition watchlists, police-report generation, border/migration assistants, emergency call AI, AI tutors for minors, synthetic voice agents, public chatbots giving wrong legal/regulatory guidance, autonomous cyber response, AI insura
AI insurance	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/lane-briefs/hermes-continuous-supervisor-brief.md	143	sha256:119af8ab452f949b356425ac5976617520d24bc9294fa6046d46f72d4b17695f	- Extreme cases: facial recognition watchlists, police-report generation, border/migration assistants, emergency call AI, AI tutors for minors, synthetic voice agents, public chatbots giving wrong legal/regulatory guidance, autonomous cyber response, AI insura
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-exploitation-signal-composition-v0.1.tsv	15	sha256:f5045366adeb123b17f3dffbe6070ca3691cbdda33584003f512e15bba2e0606	health-finance-education 20260607T195526Z AI insurance 1667 1665 2 99.88 cpu_mining_recursive 1665 recursive_mining_artifact 0 0 0 0 0 0 0 0 0 0 1665 0 0 0.00 0.00 self_reference_heavy_hold query x shard saturation panel; candidate-case promotion queue; contam
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cycle-2026-06-08T02-15-31Z.md	23	sha256:062c843f91fc48ebac85077b6abedf36d65b95e30fc31c294ed84a43e0cef530	- Four queries are now explicit zero-anchor self-reference locks: health-finance-education / AI insurance, health-finance-education / workplace surveillance, residual-weird / AI misuse, residual-weird / AI scandal.
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cycle-2026-06-08T02-52-11Z.md	24	sha256:ec4fdb1f916ceb29ed614a7101f54120a671c7dc33f3cf6d9116b641cbf51bd8	- The strongest methods-only freeze rows remain the four zero-anchor self-reference locks plus the two growth-without-anchor-gain failures: health-finance-education / AI insurance, health-finance-education / workplace surveillance, residual-weird / AI misuse, 
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cycle-2026-06-07T20-05-00Z.md	57	sha256:63c4439b8177038007bb3007aaa6496999faceb37bbb0d72faac2e0384cc146a	- health-finance-education / AI insurance: 99.88% LIMEN-local; keep for selective validation, dashboard saturation, or candidate-case extraction rather than query redesign.
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-query-contamination-retune-matrix-v0.1.tsv	26	sha256:5e0428cba97b530c5a7b206ded1c73398fe6b1bd684a879f28178fae088e738c	health-finance-education 20260607T195526Z AI insurance 1667 1665 99.88 /srv/tyche/gaia/tyche-research-vault 2 0.12 keep high LIMEN-local share; exploitation is higher value than retune results/cpu-mining/health-finance-education/20260607T162451Z/summary.json:4
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-keep-set-self-reference-drift-v0.1.tsv	18	sha256:1e3000cc370e770c15d76f03424b425de7165988e2a796e7362759ee5a660bff	health-finance-education AI insurance 20260607T195526Z 20260608T021526Z 1667 1691 24 1665 1689 24 1665 1686 21 0 3 3 0 0 0 0.00 0.18 2 locked_self_reference_zero_anchor freeze_for_methods_only No anchor-bearing local signal is present; growth is effectively re
AI insurance	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-reopen-gate-board-v0.1.tsv	19	sha256:eb3fe5d099912277004fedd8f4450ec15fec2e696ca9bf7f8c19eb4fa92d539a	health-finance-education AI insurance freeze_methods_only locked_self_reference_zero_anchor keep 0 0 0.00 0.18 3 21 negative_result_methods_only Do not reopen for corpus growth; reuse only as a methods/dashboard negative result unless a genuinely new external 
AI hiring	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/reviewed-core-source-surface-disposition.tsv	108	sha256:79e2b6938a6de064e0a3b19a833e12c2884b1e1ee2091b4ddc81eb537b155712	https://gov.uk/algorithmic-transparency-records/dsit-gov-dot-uk-chat 1 LIMEN-SIGNAL-DC8BF7E1F2666727 bulk_named_source_autoresolve gov.uk https://www.gov.uk/algorithmic-transparency-records/dsit-gov-dot-uk-chat gov.uk AI hiring manifest label is too vague to n
AI hiring	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/bulk-source-review-routing.tsv	159	sha256:f3de4ef811104b029d152a97f48e7a6529ebc8b7881f1bd8d9ee0a4f510c7ba3	LIMEN-SIGNAL-1A437AEE49DEAB8F closed_merge_existing_surface merge_existing_surface already_modeled_surface P1_official_or_regulator_review health-finance-education AI hiring /srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-288-ac
AI hiring	/srv/tyche/projects/limen-ai-edge-case-atlas/tools/build_reviewed_core_web_verified.py	62	sha256:6569eb8e5afd89c8ffa2ec02213ccbacd60f8930edb37c008bfbca7493d8ae52	title="Mobley v. Workday: AI hiring-screening age-discrimination collective certified",
AI hiring	/srv/tyche/gaia/tyche-research-vault/draft/preprint.md	253	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/gaia-factory-continuous/exports/global/global-agent-atlas-facts-v0.1.csv	10	sha256:f6200a151287915f7ac0dd43f0711d9b15c913827f9833a4c2bbe15995064037	hirevue-ai-hiring-agent-description-20260601,hirevue-ai-hiring-agent,HireVue AI Hiring Agent and assessments,capability,"HireVue markets AI hiring agents, AI interviews, and assessment workflows that can surface candidate insights earlier in hiring.",https://w
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/gaia-factory-continuous/exports/global/global-agent-atlas-facts-v0.1.csv	498	sha256:51684b840ca8b20a15a9af94c45c393628609351e4f6716cd48590eadeea5a3b	paradox-olivia-security-product-hardening-20260602,paradox-olivia,Paradox Olivia,trust_artifact,"Paradox public pages describe Olivia as an AI hiring assistant for applicant screening, scheduling, candidate preparation and ATS integrations, and separately list
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/gaia-factory-continuous/exports/global/global-agent-atlas-facts-v0.1.csv	614	sha256:0c659ed08efbc2c42d4173436099a495d19dd70dfda8c21f41912f705a440f73	hirevue-ai-ethical-principles-bias-monitoring-cycle99-20260603,hirevue-ai-hiring-agent,HireVue AI ethical principles,trust_artifact,"HireVue says it works to prevent or mitigate bias in AI hiring products through dataset review, monitoring, adverse-impact test
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-bdcc-table1-mexico-fix/draft__preprint.md	227	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/atlas/tyche-thesis-atlas-factory/runtime/hermes/gaia-source-current-index.html	411	sha256:cbdf26d9b517d2af0fb797b370643440f9713c964d356bfbfdc63fb39c584e8a	<script id="payload" type="application/json">{"meta": {"title": "GAIA Agent Atlas", "built_at": "2026-06-01T19:31:00+00:00", "site_url": "https://gaia.eatf.eu/", "zenodo_record": "https://zenodo.org/records/20489506", "zenodo_doi": "https://doi.org/10.5281/zen
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-source-witness-final-consumer-sync/draft__preprint.md	245	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-post-canonical-count-sync/draft__preprint.md	241	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/gaia/tyche-research-vault/papers/eu-agent-atlas/dashboard/index.html	135	sha256:f72d868816d358dd997d9c05c4acc3494852d5f12174bdac1f8b2f2268d44dd7	<script id="atlas-data" type="application/json">[{&quot;agent_id&quot;: &quot;mistral-le-chat&quot;, &quot;agent_type&quot;: &quot;conversational AI assistant&quot;, &quot;ai_act_routes&quot;: [&quot;article_50_direct_interaction&quot;, &quot;gpai_dependency&q
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-estonia-mexico-final-count-sync/draft__preprint.md	241	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/gaia/tyche-research-vault/papers/eu-agent-atlas/eu-agent-atlas-reading-packet-v0.1.md	192	sha256:c6fabf1fe21d9afca8e3091e3eaf5f0eae5e14b44268ecc634a5ddb3b220391e	| HireVue assessments and AI Hiring Agent | United States | HR Employment | Annex III Candidate, Article 50 Direct Interaction, GPAI Dependency | System Placed on EU Market, GPAI or Agent Infrastructure with EU Users, Article 50 Transparency Cue | Content Publ
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-estonia-mexico-canonicalize/data__global-agent-atlas-v0.1__facts.jsonl	9	sha256:639f6cc2accb2808c22f61f7e74f734f926dbf676480953ceadf859b92c27aa5	{"agent_id": "hirevue-ai-hiring-agent", "claim": "HireVue markets AI hiring agents, AI interviews, and assessment workflows that can surface candidate insights earlier in hiring.", "collision_guard_targets": ["world_agent_atlas", "agentic_supply_chain_atlas", 
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-estonia-mexico-canonicalize/data__global-agent-atlas-v0.1__facts.jsonl	497	sha256:b9675be4dcd8fb340d9a3dabdb23d9376325f437136fc716f9a18be9673290eb	{"agent_id": "paradox-olivia", "claim": "Paradox public pages describe Olivia as an AI hiring assistant for applicant screening, scheduling, candidate preparation and ATS integrations, and separately list ISO 27001, SOC 2 Type II, and Data Privacy Framework se
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-estonia-mexico-canonicalize/data__global-agent-atlas-v0.1__facts.jsonl	613	sha256:9c1c34359c3d90e6857aeaf626ce2c3b8b3a65968429cdf45d4a874753e465c5	{"agent_id": "hirevue-ai-hiring-agent", "claim": "HireVue says it works to prevent or mitigate bias in AI hiring products through dataset review, monitoring, adverse-impact testing, feature removal, model retraining, and re-testing.", "collision_guard_targets"
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-speed-sprint/draft__preprint.md.before-count-sync-rerun	235	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/article-evidence-audit/backups/20260607-speed-sprint/draft__preprint.md.before-count-sync	235	sha256:1f166a28a130b52f9c520af014aa642a9b81f55a60da7babb5ff630237a5974f	| HireVue AI Hiring Agent | official provider | employment-law trust-artifact issue spotting | US row `mixed`; record refs `us-nyc-local-law-144`, `us-colorado-ai-act`, `us-nist-ai-rmf` | needs legal check | Employment-law issue-spotting comparator with bias-t
AI hiring	/srv/tyche/gaia/tyche-research-vault/results/source-confidence/figure-2-table-2-provenance-handles.md	185	sha256:61dd9fdc63be690cd3083059c620caeccf61b9d2fe6edc1337b8b1897a49496f	|| HireVue AI Hiring Agent — employment-law issue-spotting comparator | `doc-3b63095cdc815ff5278487d7` + `hirevue-assessments-ai-scored-interviews-cycle99-20260603` | Keeps one lead provider document plus one hiring-assessment fact handle visible at point of u
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-venue-packages-post-zenodo-2026-06-01/03-big-data-and-society/sources/global-agent-atlas-reading-packet-v0.1.md	287	sha256:7928efd08ca6d66fb9d663f7b3f54dfb1346956335147139b94ab9ad17d0ad29	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency\\
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-venue-packages-post-zenodo-2026-06-01/03-big-data-and-society/sources/global-agent-atlas-reading-packet-v0.1.md	562	sha256:1a38077157bf3613ed7f2847d9afa873a3bf5c1b48b77d7c60d04be92d81913e	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & HR Employment & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency & United States: Mixed country context & Two Source Verified
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-venue-packages-post-zenodo-2026-06-01/03-big-data-and-society/sources/global-agent-atlas-reading-packet-v0.1.md	958	sha256:dfafc9dd7d6556b926a9b29e80d75e3d49086ad584453961d3fe3dd823075293	HireVue AI Hiring Agent and assessments & Capability & HireVue markets AI hiring agents, AI interviews, and assessment workflows that can surface candidate insights earlier in hiring. & Official Provider & \href{https://www.hirevue.com/platform/ai-hiring-agent
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-venue-packages-post-zenodo-2026-06-01/01-data-and-policy/sources/global-agent-atlas-reading-packet-v0.1.md	287	sha256:7928efd08ca6d66fb9d663f7b3f54dfb1346956335147139b94ab9ad17d0ad29	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency\\
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-venue-packages-post-zenodo-2026-06-01/01-data-and-policy/sources/global-agent-atlas-reading-packet-v0.1.md	562	sha256:1a38077157bf3613ed7f2847d9afa873a3bf5c1b48b77d7c60d04be92d81913e	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & HR Employment & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency & United States: Mixed country context & Two Source Verified
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-venue-packages-post-zenodo-2026-06-01/01-data-and-policy/sources/global-agent-atlas-reading-packet-v0.1.md	958	sha256:dfafc9dd7d6556b926a9b29e80d75e3d49086ad584453961d3fe3dd823075293	HireVue AI Hiring Agent and assessments & Capability & HireVue markets AI hiring agents, AI interviews, and assessment workflows that can surface candidate insights earlier in hiring. & Official Provider & \href{https://www.hirevue.com/platform/ai-hiring-agent
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-metaarxiv-3pdf-post-zenodo-2026-06-01/sources/global-agent-atlas-reading-packet-v0.1.md	287	sha256:7928efd08ca6d66fb9d663f7b3f54dfb1346956335147139b94ab9ad17d0ad29	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency\\
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-metaarxiv-3pdf-post-zenodo-2026-06-01/sources/global-agent-atlas-reading-packet-v0.1.md	562	sha256:1a38077157bf3613ed7f2847d9afa873a3bf5c1b48b77d7c60d04be92d81913e	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & HR Employment & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency & United States: Mixed country context & Two Source Verified
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-metaarxiv-3pdf-post-zenodo-2026-06-01/sources/global-agent-atlas-reading-packet-v0.1.md	958	sha256:dfafc9dd7d6556b926a9b29e80d75e3d49086ad584453961d3fe3dd823075293	HireVue AI Hiring Agent and assessments & Capability & HireVue markets AI hiring agents, AI interviews, and assessment workflows that can surface candidate insights earlier in hiring. & Official Provider & \href{https://www.hirevue.com/platform/ai-hiring-agent
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-operational-evidence-extract-latest.json	1556	sha256:987165489e7cc2f2a06a20a2ab8419fef3480b15916451f6a4c24107d8993635	"name": "HireVue AI Hiring Agent and assessments",
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-operational-evidence-extract-latest.md	72	sha256:e348cca516adc4eed5648edaa0e867fa9876e7cf733ef4e0077e89868b479664	| [HireVue AI Hiring Agent and assessments](https://www.hirevue.com/platform/ai-hiring-agents) | HR Employment | No public trust artifact found | Call APIs, Hiring Screening |
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/manuscript/global-agent-atlas-reading-packet-v0.1.md	625	sha256:0900167de9e08d9d00674edf56c4bf9efe1165995c9c7d48a3d684d6a88c2c94	\href{https://www.hirevue.com/platform/ai-hiring-agents}{HireVue AI Hiring Agent and assessments} & United States & HR Employment & Article 50 Direct Interaction, Annex III Candidate, GPAI Dependency & United States: Mixed country context & Archived Snapshot\\
AI hiring	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/appendices/source-resolution-appendix-v0.1.md	708	sha256:abafd556adf2082f454e0238066b0b6a9d3f2b7a064f0b32dbc4ae4805265e62	| [AI Hiring Agents](https://www.hirevue.com/platform/ai-hiring-agents) | en | None Needed | United States | Official Provider | Not Archived | 3b63095cdc815ff5278487d7619b0dd5ae3e2319bbdfc98b773d1c86bbfeb675 | none |
