signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-D17FF987854E08A1	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/bin/hermes_remote_factory.py
LIMEN-SIGNAL-D1927490AB7C541D	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.csv
LIMEN-SIGNAL-D1939D106EE794D5	negative_evidence_candidate	negative_gap_record	No live register	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv
LIMEN-SIGNAL-D1B316CF9FE6B81B	negative_evidence_candidate	negative_gap_record	Negative check / gap evidence	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_7_SOURCE_PACK.csv
LIMEN-SIGNAL-D1D3521B2C86D415	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Government of Canada AI Register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D1DB9EEEEE9FC89E	negative_evidence_candidate	negative_gap_record	No official AI evidence-lifecycle source found	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
LIMEN-SIGNAL-D1E1C990581B3708	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/prompts/waves/pallas-hardening-sprint-9/sv-source-hardening.md
LIMEN-SIGNAL-D1EC0BC055851413	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-D1ED27A7680D8D1E	negative_evidence_candidate	negative_gap_record	No public algorithm register	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv
LIMEN-SIGNAL-D1F2A50DD29E621F	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-D1F987783B84D6AB	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv
LIMEN-SIGNAL-D2098084DA63BD98	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-009/country-gap-routing-delta-v0.3.json
LIMEN-SIGNAL-D20A59D7E90FA3C1	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md
LIMEN-SIGNAL-D20C1099329084CE	negative_evidence_candidate	negative_gap_record	Negative check / gap evidence	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_7_SOURCE_PACK.csv
LIMEN-SIGNAL-D20D73D70C245F61	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-D213EC0F13DA8069	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Government of Canada AI Register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D21DF96FF3D9FED2	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-D21FA8E83ACAA180	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D23A3075137352CC	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-25/codex/R4-eaidas-cleanup/corrected/eaidas-sokolov-v0.1.tex
LIMEN-SIGNAL-D23A6F45572E3934	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/japanese-korean-language-latest.md
LIMEN-SIGNAL-D24D4B629A0508F7	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-D250B41E10CB420C	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/data/exports/global-agent-atlas-laws-v0.1.csv
LIMEN-SIGNAL-D2549C2BC18BB89B	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-D25C5B9553400FC2	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-D2684848E02572C5	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/standards-pki-digital-id-exception-cohort.json
LIMEN-SIGNAL-D282D1ED0B4B0E71	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/RESULT.md
LIMEN-SIGNAL-D2849A1CE9B26694	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Government of Canada AI Register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D292B3B7AF0FC844	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/CLAIMS.md
LIMEN-SIGNAL-D299382143527DCE	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-20260605T192147Z/claim-support-digest.json
LIMEN-SIGNAL-D2A91B1E7734894B	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv
LIMEN-SIGNAL-D2B6D12DBBD6F2E1	needs_named_source_extraction	proxy_wrapper_surface	Wrapper/profile row points toward a direct source, but the named reviewable surface is not isolated yet.	Only infer that an underlying direct source is named nearby.	Extract the named underlying source first.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-D2E557E439528992	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-refresh-v0.2.md
LIMEN-SIGNAL-D2E99AEB045199DB	translation_review_needed	translation_sensitive_surface	Concrete official surface is present, but the local evidence is translation-sensitive.	Only translation-aware surface review is justified.	Route to translation-aware source review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-D3083619A449955C	translation_review_needed	translation_sensitive_surface	Concrete official surface is present, but the local evidence is translation-sensitive.	Only translation-aware surface review is justified.	Route to translation-aware source review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-D323905ABC82FAC4	negative_evidence_candidate	negative_gap_record	Did not locate a public algorithm register	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-D334C81E705769BF	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/laws.jsonl.bak-cycle221
LIMEN-SIGNAL-D336CB58A779BF63	negative_evidence_candidate	negative_gap_record	No AI procurement governance	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-D343D09B81C00823	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv
LIMEN-SIGNAL-D3472A8F8824B0E3	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv
LIMEN-SIGNAL-D34BD12E93011646	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv
LIMEN-SIGNAL-D35AD2198AE513B0	negative_evidence_candidate	negative_gap_record	No public algorithm register found	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv
LIMEN-SIGNAL-D365F8EF5D3F81DC	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-records.jsonl
LIMEN-SIGNAL-D369262BD3B7BCCF	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Government of Canada AI Register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D36DC7413839C156	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-D396F69DA77C73B8	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D3B22D3EDFAD1F5B	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/standards-pki-digital-id-exception-cohort.json
LIMEN-SIGNAL-D3BDBA13FB36F9EA	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/lanes/articles-books-proceedings-latest.jsonl
LIMEN-SIGNAL-D3CA078073DA2310	needs_named_source_extraction	proxy_wrapper_surface	Wrapper/profile row points toward a direct source, but the named reviewable surface is not isolated yet.	Only infer that an underlying direct source is named nearby.	Extract the named underlying source first.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv
LIMEN-SIGNAL-D3CACF341A0EE0D8	negative_evidence_candidate	negative_gap_record	No public algorithm register	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-D3D0F283529D0900	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-D3DBB09D17CE25B8	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-D3DF551CC8A86661	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-governance-monitors-v0.1.csv
LIMEN-SIGNAL-D3E8AAB4788A1B1A	negative_evidence_candidate	negative_gap_record	Did not show a regulatory sandbox	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-D3FA3EFE599E4D41	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-D4086903802B9BFF	negative_evidence_candidate	negative_gap_record	Negative check / gap evidence	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_6_SOURCE_PACK.csv
LIMEN-SIGNAL-D41E9C361C160EE5	negative_evidence_candidate	negative_gap_record	No public algorithm or AI-system transparency	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-D436D72CCAB0203E	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-D4442CC500CEC6C1	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D453B9630A92AE2B	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-288-active-lanes-37-malaysia-public-sector-ai-governance/facts.jsonl
LIMEN-SIGNAL-D45E1B59A6D61F5D	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-D4777CC5DE3A2D46	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-D47FF6564A1A4B10	negative_evidence_candidate	negative_gap_record	Local metadata records a bounded search-negative or gap warning rather than a promotable source surface.	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-D49DF18C5154CFE1	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv
LIMEN-SIGNAL-D4B07236F9493F4F	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/scripts/build-pallas-bds-submission.py
LIMEN-SIGNAL-D4BE7A2DC6D0556C	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Government of Canada AI Register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-D4CB7DA314F14B04	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/complaints-field-split-recode-v0.1.csv
LIMEN-SIGNAL-D4D5D0BC3F23E7DF	negative_evidence_candidate	negative_gap_record	No public algorithm register found	Negative or gap evidence only; no absence or prevalence claim.	Keep as bounded negative evidence; do not overread.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-D4DD91D723687CBB	reject_noise	derived_internal_artifact	Derived manuscript/config/script material, not a direct-source surface.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/bin/hermes_remote_factory.py.bak-20260530T085333Z
LIMEN-SIGNAL-D4E384E5263D86B4	reject_noise	derived_internal_artifact	Derived internal artifact that should not stay in the direct-source queue.	No direct-source claim should be taken from this artifact.	Drop from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/venue/evidence-supply-chain-jipitec-preprint-anon.md
LIMEN-SIGNAL-D4E6EC2CF540F853	source_reviewed_candidate	direct_source_surface	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-D4F5482668E65A4A	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/manuscript.html
LIMEN-SIGNAL-D4FFBD8F9D5EAA65	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled Dutch algorithm-register surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/source-role-vocabulary-v0.2.csv
LIMEN-SIGNAL-D51DC8C5F56D5EF4	merge_existing_surface	existing_modeled_surface	Duplicate row for the already modeled UK ATRS hub surface.	Deduplicate to an already modeled surface only.	Link to existing surface; do not promote duplicate.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.preview.csv
