queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00735	LIMEN-SIGNAL-75997AF8217CAE93	parent_source_wrapper		Myanmar 250-country matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:123	Country matrix row names multiple Myanmar source directions; no single AI-procurement URL is selected.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one Myanmar I08 source-pack URL before direct review.
BPSE-00736	LIMEN-SIGNAL-759AC4A44C7AF32D	parent_source_wrapper		Belize observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:46	Queue row lists target source families only, not one public-sector-AI source URL.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one Belize AI/public-sector source-pack row before review.
BPSE-00737	LIMEN-SIGNAL-75B8ACB7C1F43E21	parent_source_wrapper		Gibraltar 250-country matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:149	Country matrix row points to procurement/DLT context; local I08 pack has multiple procurement URLs.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose current Gibraltar procurement law, amendment, or portal source before review.
BPSE-00738	LIMEN-SIGNAL-778348A3FCB98CD5	parent_source_wrapper		Mozambique I03 confidence-change wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:110	Row combines Bank of Mozambique sandbox and INTIC AI-sandbox support; multiple parent source URLs exist.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Human choose BM operational sandbox or INTIC AI-sandbox support URL.
BPSE-00739	LIMEN-SIGNAL-7796FEF33414B820	source_url_extracted	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	Enhanced regulatory sandbox / Australian Securities and Investments Commission	/srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:52	Hardening summary example names Enhanced regulatory sandbox; source-refresh row gives explicit ASIC URL.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Open direct source-surface review for the ASIC sandbox URL.
BPSE-00740	LIMEN-SIGNAL-77C172D3CF5F3D02	parent_source_wrapper		Solomon Islands hardening-summary wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md:148	Summary row lists several Solomon Islands sources and negative gaps; no single algorithm-register parent is selected.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one SB negative-check/source-pack surface if a source review is still needed.
BPSE-00741	LIMEN-SIGNAL-78EB92D3552D3E5E	source_url_extracted	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	Enhanced regulatory sandbox (ERS) / Australian Securities and Investments Commission	/srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1224	Local rollup row for Christmas Island I03 explicitly gives the ASIC ERS URL.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Open direct source-surface review for the ASIC ERS URL with territory caveat.
BPSE-00742	LIMEN-SIGNAL-7933FA1E91F9DC8F	source_url_extracted	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	Article 57 of Regulation (EU) 2024/1689	/srv/tyche/gaia/tyche-research-vault/notes/estonia-ai-act-sandbox-gap-2026-05-20.md:54	Local note explicitly cites the EU AI Act OJ URL for the Article 57 sandbox mandate.	source-surface existence only; no incident truth, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Use as source-surface anchor only; verify citations before publication.
BPSE-00743	LIMEN-SIGNAL-7971E751A85E18B3	parent_source_wrapper		Tuvalu observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:80	Queue row lists target source families only, not a named public-sector-AI source URL.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one Tuvalu I01/source-pack surface if a direct review is needed.
BPSE-00744	LIMEN-SIGNAL-7978716125FD8964	parent_source_wrapper		Fiji observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:54	Queue row names target source families only; local Fiji sandbox pack has multiple RBF URLs.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose Fiji sandbox guideline or launch-notice URL before direct review.
