row_id	signal_id	translation_hold_class	review_priority	shards	queries	language_hint	source_path_family	source_url	source_path	source_line	title_or_snippet	claim_ceiling	next_action	forbidden_overread
TH-00031	LIMEN-SIGNAL-0FA558FD523379BA	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	spanish;portuguese	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-records.jsonl	69	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""portuguese-ai-sandbox"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""www.gov.br"", ""error"": ""URLError(OSError(101, 'Network is unreachable'))"", ""http_ok"": fa"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00033	LIMEN-SIGNAL-10148BBDEEB22C0B	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	public sector AI	language_not_resolved	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json	7913	Local AI governance theme: public sector ai governance,	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00035	LIMEN-SIGNAL-10C47BB9CE197E01	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-curated.json	422	"text: ""Current: > The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-reada"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00038	LIMEN-SIGNAL-12DFAB428240D351	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050415Z/manuscript.md	18	The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-readable evidence objects	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00042	LIMEN-SIGNAL-165B8BF7D9738CEA	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	algorithm register	dutch	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/dutch-belgian-language-latest.md	58	1. **The Algorithm Register of the Dutch government**	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00048	LIMEN-SIGNAL-18549A4A31ACBB5A	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	352	"{""agent_id"": ""argentina-tina-national-virtual-assistant"", ""agent_type"": ""national public-sector virtual assistant and chatbot for government-service routing and document/information retrieval"", ""article50_flags"": [""direct_interaction_disclosure_possible"", ""syn"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00054	LIMEN-SIGNAL-1A761053A8949FCD	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	spanish;portuguese	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl	69	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""portuguese-ai-sandbox"", ""content_hash"": null, ""content_type"": null, ""corpus_version"": ""v0.2-working"", ""dates_found"": [], ""domain"": ""www.gov.br"", ""error"": ""URLError(OSError(101, 'Network"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00055	LIMEN-SIGNAL-1B26464259E4F1ED	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	algorithm register	french	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/sources/language-policy.json	301	"trigger: ""France public algorithm registers, CNIL, Etalab, EU/francophone governance and public-sector AI evidence."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00061	LIMEN-SIGNAL-1D97FEDA55AE0AFF	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	estonian	thesis_atlas_factory	https://accelerate.ee/experimentation-framework/	/srv/tyche/atlas/tyche-thesis-atlas-factory/sources/sources.md	527	- Source: Accelerate Estonia, `Experimentation framework`; URL: `https://accelerate.ee/experimentation-framework/`; access date: `2026-06-07T04:42:03Z`; language: English; jurisdiction: Estonia; source family: government innovation-lab page; rights/terms: publ	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00063	LIMEN-SIGNAL-1FC388A6BF15CF36	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/manuscript.md	18	The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-readable evidence objects	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00064	LIMEN-SIGNAL-1FD6F2BE7504C7A3	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-076/overclaim-scan.json	51	"text: ""The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-readable evidenc"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00068	LIMEN-SIGNAL-22D7787DC3CEED9E	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	estonian	thesis_atlas_factory	https://accelerate.ee/experimentation-framework/	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T080358Z/sources/sources.md	141	- Source: Accelerate Estonia, `Experimentation framework`; URL: `https://accelerate.ee/experimentation-framework/`; access date: `2026-06-07T04:42:03Z`; language: English; jurisdiction: Estonia; source family: government innovation-lab page; rights/terms: publ	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00075	LIMEN-SIGNAL-260FDDA9EF2BB355	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050050Z/sources/sources__sources.md	67	- Source: UK ICO Regulatory Sandbox; URL: `https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/`; access date: 2026-06-05T17:40:44Z; language: English; jurisdiction: United Kingdom; rights/terms: public regulator web page, metadata/snip	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00089	LIMEN-SIGNAL-2FBCABA4A642B95E	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	spanish	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-foreign-language-digest-latest.json	4055	"quote_safe_paraphrase: ""The UN Guatemala Spanish page says UNDP’s AI Sprint supported Guatemala in responsible AI assessment and notes gaps including financial incentives, academic research support, and regulatory sandboxes; Gaia treats this as governance-ra"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00092	LIMEN-SIGNAL-3055336482D36F2C	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	russian;german	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/p0-source-packs/raw/verify-gdpr-data-governance-evidence/b70dd85399aee628.txt	1	Regulation - 2016/679 - EN - gdpr - EUR-Lex × Skip to main content Log in My EUR-Lex My EUR-Lex Sign in Register My recent searches (0) English English Select your language Official EU languages: bg български es Español cs Čeština da Dansk de Deutsch et Eesti	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00104	LIMEN-SIGNAL-34F19B81CEEB4934	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-332-active-lanes-159-foreign-language-and-supply-chain-hardening/facts.jsonl	1088	"{""agent_id"": ""philippines-egovai-government-ai-platform"", ""claim"": ""Existing eGovAI developer-document evidence exposes a government AI assistant API surface with authentication, message processing, intent recognition, entity extraction, JSON responses, and re"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00107	LIMEN-SIGNAL-373D417D0018772B	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-332-active-lanes-159-foreign-language-and-supply-chain-hardening/facts.jsonl	920	"{""agent_id"": ""philippines-egovai-government-ai-platform"", ""claim"": ""The eGovAI developer page describes Chat AI API authentication by API key, endpoints for message processing, intent recognition and entity extraction, JSON responses, and response handling tha"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00110	LIMEN-SIGNAL-395FE9BC986E9B5D	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	arabic	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json	596	"why: ""Find Arabic-language regulatory sandbox material, especially Gulf smart-government and fintech comparators."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00111	LIMEN-SIGNAL-39EDC7791DEB63BD	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	352	"{""agent_id"": ""argentina-tina-national-virtual-assistant"", ""agent_type"": ""national public-sector virtual assistant and chatbot for government-service routing and document/information retrieval"", ""article50_flags"": [""direct_interaction_disclosure_possible"", ""syn"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00116	LIMEN-SIGNAL-3B8B05F1B6A1C2B9	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	spanish;portuguese	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-records.jsonl	69	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""portuguese-ai-sandbox"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""www.gov.br"", ""error"": ""URLError(OSError(101, 'Network is unreachable'))"", ""http_ok"": fa"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00125	LIMEN-SIGNAL-41448F5417C018A8	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	automated decision	russian;german	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/analysis/verification/p0-source-packs/raw/verify-gdpr-data-governance-evidence/b70dd85399aee628.txt	1	Regulation - 2016/679 - EN - gdpr - EUR-Lex × Skip to main content Log in My EUR-Lex My EUR-Lex Sign in Register My recent searches (0) English English Select your language Official EU languages: bg български es Español cs Čeština da Dansk de Deutsch et Eesti	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00134	LIMEN-SIGNAL-443DA798D860B8BC	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	spanish	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	4038	"english_summary: ""The UN Guatemala Spanish page says UNDP’s AI Sprint supported Guatemala in responsible AI assessment and notes gaps including financial incentives, academic research support, and regulatory sandboxes; Gaia treats this as governance-radar co"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
