case_id	cve_id	record_status	evidence_tier	title	primary_source_id	primary_source_url	access_date	language	jurisdiction	ai_system_type	autonomy_level	impact_surface	limen_categories	mitre_atlas_mapping	avid_mapping	owasp_llm_agentic_mapping	severity	mitigation_or_response	paper_use_note	verification_gap
LIMEN-WEB2-015		FTC	T3_authoritative_source	In re IntelliVision Technologies Corp. (facial-recognition accuracy/bias claims)	FTC | FTC Matter No. 232-3023; Docket C-4809; final order Jan 2025	https://www.ftc.gov/legal-library/browse/cases-proceedings/232-3023-intellivision-matter	2026-06-14		United States	AI facial-recognition software		legal/regulatory	surveillance_biometrics_or_policing						FTC finalized a 20-year consent order after alleging IntelliVision lacked support for claims of top accuracy, zero gender/racial bias, and spoof-proof performance.	Administrative consent order; claims not litigated to a contested finding.
LIMEN-WEB2-016		FTC + LA DA	T3_authoritative_source	FTC and LA DA v. NGL Labs (AI content-moderation claims, app for minors)	FTC + LA DA | Settlement Jul 9, 2024; $5M order	https://www.ftc.gov/news-events/news/press-releases/2024/07/ftc-order-will-ban-ngl-labs-its-founders-offering-anonymous-messaging-apps-kids-under-18-halt	2026-06-14		United States	AI content-moderation for anonymous messaging app		legal/regulatory	companion_chatbot_safety_harm						FTC (with the LA DA) obtained a $5M order banning NGL from offering anonymous-messaging apps to under-18 users and halting false 'world-class AI content moderation' claims.	Resolved by stipulated settlement; deceptiveness alleged, not adjudicated.
LIMEN-WEB2-017		FTC	T3_authoritative_source	FTC v. Cleo AI, Inc. (AI cash-advance deception)	FTC | S.D.N.Y. 1:25-cv-02594; $17M settlement Mar 27, 2025	https://www.ftc.gov/news-events/news/press-releases/2025/03/cash-advance-company-cleo-ai-agrees-pay-17-million-result-ftc-lawsuit-charging-it-deceives-consumers	2026-06-14		United States	AI-branded fintech cash-advance app		legal/regulatory	finance_insurance_or_market						FTC settled for $17M after alleging the AI-branded app deceived consumers about advance amounts/speed and used dark patterns to obstruct cancellation.	Settlement without admission; 'AI' is branding rather than the adjudicated harm mechanism.
LIMEN-WEB2-018		FTC	T3_authoritative_source	FTC v. Ascend Ecom (Operation AI Comply, AI passive-income scheme)	FTC | C.D. Cal.; complaint Sep 25, 2024; ban order Jun 23, 2025; $25M judgment (partly suspended)	https://www.ftc.gov/news-events/news/press-releases/2025/06/ftc-case-leads-order-banning-ascend-ecom-its-owners-business-opportunity-marketing	2026-06-14		United States	AI-marketed e-commerce storefront automation		legal/regulatory	ai_washing_or_false_ai_claim						FTC obtained a court order banning Ascend Ecom's operators from business-opportunity marketing after alleging its 'AI-powered' passive-income tools defrauded consumers of at least $25M.	Monetary judgment largely suspended on inability-to-pay; harm figures are FTC allegations.
LIMEN-WEB2-019		FTC	T3_authoritative_source	FTC v. Empire Holdings Group / Ecommerce Empire Builders (Operation AI Comply)	FTC | E.D. Pa. 2:24-cv-04949; settlement May 2025; ~$9.79M judgment (partly suspended)	https://www.ftc.gov/news-events/news/press-releases/2025/05/ftc-action-ends-ecommerce-empire-builders-online-business-opportunity-scam	2026-06-14		United States	AI-marketed e-commerce business-opportunity		legal/regulatory	ai_washing_or_false_ai_claim						FTC settled with a business-opportunity ban and a ~$9.79M judgment after alleging the scheme falsely promised an 'AI-powered Ecommerce Empire'.	Judgment partly suspended; allegations resolved by stipulated order.
LIMEN-WEB2-020		FTC	T2_contested_or_interim	FTC v. FBA Machine / Passive Scaling (Operation AI Comply)	FTC | FTC File No. X240032; complaint Sep 25, 2024; TRO/receivership; ~$15M alleged loss	https://www.ftc.gov/legal-library/browse/cases-proceedings/x240032-fba-machinepassive-scaling-ftc-v	2026-06-14		United States	AI-powered Amazon FBA storefront automation		legal/regulatory	ai_washing_or_false_ai_claim						FTC charged FBA Machine with falsely guaranteeing passive income from AI-powered storefronts, obtaining a TRO and receiver over an alleged $15M+ scheme.	Interim relief; loss amount and AI claims are unadjudicated allegations. | VERIFIED: settled July 2025 (permanent ban + $15.7M); the TRO/alleged framing is now stale.
LIMEN-WEB2-021		FTC	T3_authoritative_source	FTC v. Click Profit, LLC et al. (Operation AI Comply)	FTC | S.D. Fla. 1:25-cv-20973; settlement Aug 25, 2025; >$20M judgments	https://www.ftc.gov/news-events/news/press-releases/2025/03/ftc-acts-stop-click-profit-online-business-opportunity-has-cost-consumers-least-14-million	2026-06-14		United States	AI-marketed e-commerce storefront automation		legal/regulatory	ai_washing_or_false_ai_claim						FTC obtained a TRO then a settlement permanently banning Click Profit's operators after alleging fabricated AI technology and fake brand partnerships cost consumers at least $14M.	Monetary judgments partly suspended; allegations resolved by stipulated order.
LIMEN-WEB2-022		FTC	T3_authoritative_source	FTC v. Automators AI / Empire Ecommerce / Onyx Distribution	FTC | FTC press release Feb 27, 2024; stipulated orders banning operators	https://www.ftc.gov/news-events/news/press-releases/2024/02/ftc-action-leads-ban-owners-automators-ai-e-commerce-money-making-scheme	2026-06-14		United States	AI-marketed e-commerce 'automation' business opportunity		legal/regulatory	ai_washing_or_false_ai_claim						FTC obtained orders banning the owners of Automators AI from selling business opportunities after alleging unfounded promises of passive income from AI-powered storefronts.	Resolved by stipulated settlement; allegations not adjudicated.
LIMEN-WEB2-023		Texas state AG	T2_contested_or_interim	Texas AG investigation of Meta AI Studio and Character.AI (deceptive AI therapy chatbots)	Texas state AG | Texas OAG press release Aug 18, 2025; Civil Investigative Demands	https://www.texasattorneygeneral.gov/news/releases/attorney-general-ken-paxton-investigates-meta-and-characterai-misleading-children-deceptive-ai	2026-06-14		United States	companion/persona chatbots presented as mental-health tools		legal/regulatory	companion_chatbot_safety_harm						The Texas AG opened an investigation and issued CIDs alleging Meta and Character.AI deceptively marketed AI chatbots as mental-health/therapy tools to children.	Open investigation (CID stage); no complaint, settlement, or finding of liability. | VERIFIED: opened investigation (CIDs), not an enforcement finding.
LIMEN-WEB2-024		U.S. Court of Appeals for the Second Cir	T3_authoritative_source	Park v. Kim — attorney referred to grievance panel for ChatGPT-fabricated citation	U.S. Court of Appeals for the Second Circuit | Park v. Kim, 91 F.4th 610 (2d Cir. Jan. 30, 2024), No. 22-2057	https://reason.com/volokh/2024/01/30/second-circuit-refers-lawyer-for-disciplinary-proceedings-based-on-ai-hallucinated-case-in-brief/	2026-06-14		United States (2d Cir.)	ChatGPT (LLM legal research)		legal/regulatory	legal_procedural_contamination						The Second Circuit found counsel cited a nonexistent ChatGPT-generated case and referred her to its Grievance Panel.	Downstream grievance-panel outcome is not part of this docketed ruling.
LIMEN-WEB2-025		U.S. District Court for the District of 	T3_authoritative_source	Wadsworth v. Walmart — Morgan & Morgan attorneys fined for AI-hallucinated cases	U.S. District Court for the District of Wyoming | No. 2:23-cv-00118-KHR (D. Wyo. Feb. 24, 2025)	https://caselaw.findlaw.com/court/us-dis-crt-d-wyo/117003959.html	2026-06-14		United States (D. Wyo.)	in-house generative AI tool		legal/regulatory	legal_procedural_contamination						The court sanctioned three plaintiff attorneys (pro hac vice revoked + fines) for a motion citing eight nonexistent AI-generated cases.	Sanctions mitigated by prompt withdrawal; the firm itself was not sanctioned.
LIMEN-WEB2-026		U.S. District Court for the District of 	T3_authoritative_source	Kohls v. Ellison — deepfake-law expert declaration excluded for AI-hallucinated citations	U.S. District Court for the District of Minnesota | 770 F. Supp. 3d 985 (D. Minn. Jan. 10, 2025); No. 24-cv-3754	https://hlli.org/kohls-v-ellison/	2026-06-14		United States (D. Minn.)	GPT-4o (cited in expert declaration)		legal/regulatory	legal_procedural_contamination						The court excluded a Stanford professor's expert declaration defending a deepfake statute because it contained AI-generated nonexistent citations.	The ruling went to admissibility, not the constitutional merits of the deepfake law.
LIMEN-WEB2-027		Superior Court of Gwinnett County, Georg	T3_authoritative_source	Walters v. OpenAI — ChatGPT defamation suit dismissed on summary judgment	Superior Court of Gwinnett County, Georgia | No. 23-A-04860-2 (May 19, 2025)	https://blog.ericgoldman.org/archives/2025/05/chatgpt-defeats-defamation-lawsuit-over-hallucination-walters-v-openai.htm	2026-06-14		United States (Ga. Super. Ct.)	ChatGPT (LLM)		legal/regulatory	companion_chatbot_safety_harm						The court granted OpenAI summary judgment on a defamation claim over a hallucinated output, holding no reasonable reader would treat it as fact.	Single state trial-court order, not binding appellate precedent; turned on case-specific red flags.
LIMEN-WEB2-028		U.S. District Court for the Southern Dis	T3_authoritative_source	United States v. Cohen — fake Google Bard citations, sanctions declined	U.S. District Court for the Southern District of New York | 724 F. Supp. 3d 251 (S.D.N.Y. Mar. 20, 2024); No. 18-cr-602	https://www.courthousenews.com/judge-wont-sanction-michael-cohen-over-ai-generated-fake-legal-cases/	2026-06-14		United States (S.D.N.Y.)	Google Bard (LLM)		legal/regulatory	legal_procedural_contamination						The court declined to sanction Michael Cohen and his attorney over three Bard-fabricated citations but issued a docketed opinion calling the conduct negligent.	Ruling declined sanctions; authoritative opinion on conduct rather than an imposed penalty.
LIMEN-WEB2-029		U.S. District Court for the Eastern Dist	T3_authoritative_source	Gauthier v. Goodyear — attorney fined for fabricated AI cases and quotations	U.S. District Court for the Eastern District of Texas | No. 1:23-cv-00281 (E.D. Tex. Nov. 25, 2024)	https://law.justia.com/cases/federal/district-courts/texas/txedce/1:2023cv00281/223848/53/	2026-06-14		United States (E.D. Tex.)	generative AI legal-research tool		legal/regulatory	legal_procedural_contamination						The court fined an attorney $2,000 and ordered a generative-AI CLE course after a brief cited two nonexistent cases and unverifiable quotations.	Modest monetary penalty plus education, not disqualification.
LIMEN-WEB2-030		U.S. District Court for the District of 	T3_authoritative_source	Coomer v. Lindell — MyPillow attorneys sanctioned for ~30 AI-defective citations	U.S. District Court for the District of Colorado | No. 1:22-cv-01129 (D. Colo. July 7, 2025)	https://reason.com/volokh/2025/07/07/6k-sanctions-for-apparent-ai-hallucinations-in-coomer-v-lindell-my-pillow-election-related-libel-suit/	2026-06-14		United States (D. Colo.)	multiple LLMs (Copilot, Westlaw AI, ChatGPT)		legal/regulatory	legal_procedural_contamination						The court sanctioned two attorneys $3,000 each for a brief containing nearly 30 fabricated/defective AI-generated citations.	First sanctions order; later 2026 orders involved separate repeat conduct. | VERIFIED: sanction is $6,000 total ($3,000 each).
LIMEN-WEB2-031		U.S. District Court for the Central Dist	T3_authoritative_source	Lacey v. State Farm — two law firms sanctioned $31,100 for AI-fabricated citations	U.S. District Court for the Central District of California | No. 2:24-cv-05205 (C.D. Cal. May 6, 2025)	https://incidentdatabase.ai/cite/1073/	2026-06-14		United States (C.D. Cal.)	CoCounsel, Westlaw Precision, Google Gemini		legal/regulatory	legal_procedural_contamination						A Special Master imposed $31,100 in sanctions on two firms after roughly a third of citations in a brief were nonexistent or wrong, conduct deemed tantamount to bad faith.	Sanctions imposed by Special Master order within the case.
LIMEN-WEB2-032		U.S. District Court for the District of 	T3_authoritative_source	Thomson Reuters v. Ross Intelligence — fair-use defense rejected for AI training	U.S. District Court for the District of Delaware | 765 F. Supp. 3d 382 (D. Del. Feb. 11, 2025); No. 1:20-cv-00613	https://www.dwt.com/blogs/artificial-intelligence-law-advisor/2025/02/reuters-ross-court-ruling-ai-copyright-fair-use	2026-06-14		United States (D. Del.)	AI legal-research engine trained on Westlaw headnotes		legal/regulatory	normative_or_moral_outlier						The court granted partial summary judgment for Thomson Reuters, holding ~2,243 Westlaw headnotes copyrightable and Ross's training use not fair use.	On interlocutory appeal to the Third Circuit; fair-use holding not yet final.
LIMEN-WEB2-033		U.S. District Court for the Northern Dis	T2_contested_or_interim	Bartz v. Anthropic — AI training on books held fair use; pirated copies not	U.S. District Court for the Northern District of California | No. 3:24-cv-05417-WHA (N.D. Cal. June 23, 2025)	https://www.akingump.com/en/insights/ai-law-and-regulation-tracker/district-court-rules-ai-training-can-be-fair-use-in-bartz-v-anthropic	2026-06-14		United States (N.D. Cal.)	Claude (LLM trained on books)		legal/regulatory	normative_or_moral_outlier						The court held on summary judgment that training Claude on lawfully acquired books was transformative fair use, but retaining pirated copies was infringing.	Split ruling; piracy-liability set for trial and the matter later settled. | VERIFIED: split ruling - training fair use, pirated copies not; settled Sept 2025.
LIMEN-WEB2-034		U.S. District Court for the Northern Dis	T2_contested_or_interim	Kadrey v. Meta — AI training on books held fair use on this record	U.S. District Court for the Northern District of California | No. 3:23-cv-03417-VC (N.D. Cal. June 25, 2025)	https://www.jw.com/news/insights-kadrey-meta-bartz-anthropic-ai-copyright/	2026-06-14		United States (N.D. Cal.)	LLaMA (LLM trained on books)		legal/regulatory	normative_or_moral_outlier						The court granted Meta summary judgment on training-as-fair-use while cautioning the ruling reflected plaintiffs' weak record, not a general endorsement.	Fact/record-specific; market-harm theory left open. | VERIFIED: record-bound win; court signaled stronger plaintiffs could prevail; distribution claims survived.
LIMEN-WEB2-035		U.S. District Court for the Northern Dis	T2_contested_or_interim	Concord Music Group v. Anthropic — lyrics preliminary injunction denied	U.S. District Court for the Northern District of California | No. 5:24-cv-03811-EKL (N.D. Cal. Mar. 25, 2025)	https://docs.justia.com/cases/federal/district-courts/california/candce/5:2024cv03811/431519/321	2026-06-14		United States (N.D. Cal.)	Claude (LLM reproducing song lyrics)		legal/regulatory	normative_or_moral_outlier						The court denied music publishers' preliminary injunction over Claude's training on lyrics after Anthropic stipulated to maintain output guardrails.	Interim PI denial; underlying copyright merits unadjudicated.
LIMEN-WEB2-036		U.S. District Court for the Northern Dis	T2_contested_or_interim	Andersen v. Stability AI — copyright infringement claims survive motion to dismiss	U.S. District Court for the Northern District of California | No. 3:23-cv-00201-WHO (N.D. Cal. Aug. 12, 2024)	https://law.justia.com/cases/federal/district-courts/california/candce/3:2023cv00201/407208/223/	2026-06-14		United States (N.D. Cal.)	Stable Diffusion / image generators		legal/regulatory	normative_or_moral_outlier						The court allowed direct and induced copyright-infringement and trademark claims by artists to proceed past the motion to dismiss.	Pleading-stage plausibility ruling only; no merits determination. | VERIFIED: MTD granted-in-part; DMCA 1202 dismissed with prejudice.
LIMEN-WEB2-037		High Court of Justice (Chancery Division	T3_authoritative_source	Getty Images v. Stability AI — UK secondary-copyright claim dismissed	High Court of Justice (Chancery Division) | [2025] EWHC 2863 (Ch) (4 Nov. 2025)	https://www.twobirds.com/en/insights/2025/uk/stability-ai-defeats-getty-images-copyright-claims-in-first-of-its-kind-dispute-before-the-high-cour	2026-06-14		United Kingdom	Stable Diffusion (image generator)		legal/regulatory	normative_or_moral_outlier						The High Court rejected Getty's secondary-copyright-infringement claim and made only very limited trademark findings against early Stable Diffusion versions.	Getty's primary training claims were narrowed before judgment; permission to appeal granted.
LIMEN-WEB2-038		Supreme Court of British Columbia	T3_authoritative_source	Zhang v. Chen — first Canadian lawyer held liable in costs for ChatGPT-fabricated cases	Supreme Court of British Columbia | 2024 BCSC 285 (Feb. 20, 2024)	https://www.cbc.ca/news/canada/british-columbia/lawyer-chatgpt-fake-precedent-1.7126393	2026-06-14		Canada (BC)	ChatGPT (LLM)		legal/regulatory	legal_procedural_contamination						The BC Supreme Court held a lawyer personally liable for opposing-party costs after she filed an application citing two ChatGPT-hallucinated cases.	Court declined special costs and reserved discipline to the Law Society.
LIMEN-WEB2-039		High Court of Justice (Divisional Court)	T3_authoritative_source	Ayinde v. London Borough of Haringey — High Court warns lawyers over fake AI citations	High Court of Justice (Divisional Court) | [2025] EWHC 1383 (Admin) (6 June 2025)	https://www.judiciary.uk/wp-content/uploads/2025/06/Ayinde-v-London-Borough-of-Haringey-and-Al-Haroun-v-Qatar-National-Bank.pdf	2026-06-14		United Kingdom	generative AI (LLM)		legal/regulatory	legal_procedural_contamination						In a Hamid-jurisdiction judgment the Divisional Court found legal teams had advanced fabricated AI-generated authorities and warned of severe sanction, referring matters to regulators.	Court declined contempt against a junior barrister; sanctions left to professional regulators.
LIMEN-WEB2-040		U.S. District Court, E.D. Michigan	T3_authoritative_source	Robert Williams v. City of Detroit (facial-recognition false-arrest settlement)	U.S. District Court, E.D. Michigan | Williams v. City of Detroit, No. 2:21-cv-10827; settlement formalized June 28, 2024; $300,000 + DPD policy limits	https://www.aclu.org/cases/williams-v-city-of-detroit-face-recognition-false-arrest	2026-06-14		United States (Michigan)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						A DataWorks Plus facial-recognition false match led to Williams' 2020 wrongful arrest and a 2024 federal-court settlement paying $300,000 and imposing binding limits on Detroit police use.	Settled without admission; figures documented by ACLU/court filings, not a contested judicial finding.
LIMEN-WEB2-041		U.S. District Court, E.D. Louisiana	T3_authoritative_source	Randal Reid wrongful arrest (Jefferson Parish Clearview-based misidentification)	U.S. District Court, E.D. Louisiana | $200,000 settlement accepted May 13, 2025 (sealed)	https://www.nola.com/news/jefferson_parish/facial-recognition-sheriff/article_3ed262bc-e360-4383-82fb-728b3783cb93.html	2026-06-14		United States (Louisiana)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Reid was jailed six days in 2022 on a Louisiana warrant generated by a facial-recognition match while he had never been to the state, resolved by a $200,000 settlement in 2025.	No public docket number; settlement sealed; amount rests on authoritative local reporting.
LIMEN-WEB2-042		U.S. District Court, D. New Jersey	T3_authoritative_source	Nijeer Parks wrongful arrest (Woodbridge NJ facial-recognition misidentification)	U.S. District Court, D. New Jersey | Parks v. McCormac; $300,000 settlement reported September 2024	https://www.aclu.org/cases/parks-v-mccormac	2026-06-14		United States (New Jersey)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Parks was jailed 10 days in 2019 after a facial-recognition 'possible hit', and Woodbridge settled his federal civil-rights suit for $300,000 in 2024.	Figure from NJ Law Journal reporting; settled without admitting wrongdoing.
LIMEN-WEB2-043		U.S. District Court, E.D. Michigan	T2_contested_or_interim	Michael Oliver wrongful arrest (Detroit DataWorks Plus false match)	U.S. District Court, E.D. Michigan | Civil-rights suit (filed 2020) over July 2019 wrongful larceny arrest	https://www.aclu.org/press-releases/aclu-statement-second-wrongful-arrest-due-face-recognition-technology	2026-06-14		United States (Michigan)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Oliver was wrongfully arrested in 2019 after a DataWorks Plus facial-recognition match and sued the City of Detroit.	Suit filed; a final judgment/settlement amount for Oliver specifically not confirmed.
LIMEN-WEB2-044		U.S. District Court, E.D. Michigan	T2_contested_or_interim	Porcha Woodruff wrongful arrest (Detroit facial recognition; suit dismissed)	U.S. District Court, E.D. Michigan | Woodruff v. Oliver; suit dismissed by order dated Aug. 5, 2025; appeal planned	https://www.cbsnews.com/detroit/news/woman-wrongly-accused-carjacking-loses-lawsuit-detroit-police-used-facial-tech/	2026-06-14		United States (Michigan)	facial_recognition		legal/regulatory	surveillance_biometrics_or_policing						Woodruff, eight months pregnant, was wrongfully arrested in 2023 after a facial-recognition match seeded a photo lineup; her federal suit was dismissed in 2025 on probable-cause grounds.	Court dismissed the claim; appeal planned, so liability not established.
