row_id	signal_id	translation_hold_class	review_priority	shards	queries	language_hint	source_path_family	source_url	source_path	source_line	title_or_snippet	claim_ceiling	next_action	forbidden_overread
TH-00511	LIMEN-SIGNAL-ECC43238B2253F4D	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-curated.json	344	"text: ""Current: > The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-reada"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00516	LIMEN-SIGNAL-EE8DBE81011686E4	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/sources/sources__sources.md	68	- Source-health negative result: Singapore MAS fintech regulatory sandbox URL `https://www.mas.gov.sg/development/fintech/regulatory-sandbox`; access date: 2026-06-05T17:40:44Z; language: English/maintenance page; jurisdiction: Singapore; rights/terms: public	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00517	LIMEN-SIGNAL-EED490F8A0DB6D54	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	spanish	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	4070	"summary: ""The UN Guatemala Spanish page says UNDP’s AI Sprint supported Guatemala in responsible AI assessment and notes gaps including financial incentives, academic research support, and regulatory sandboxes; Gaia treats this as governance-radar context, n"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00518	LIMEN-SIGNAL-EEF9E4AC494DE686	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	public sector AI	language_not_resolved	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json	6011	Local AI governance theme: public sector ai,	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00520	LIMEN-SIGNAL-F022ACDE1D3161CF	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	317	"{""already_in_main_dataset"": false, ""authors"": [], ""category"": ""scholarly-index-result"", ""container_title"": ""OECD Public Governance Policy Papers"", ""doi"": ""10.1787/f193910c-en"", ""domain"": ""doi.org"", ""is_referenced_by_count"": 1, ""lane"": ""books-theory"", ""language"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00521	LIMEN-SIGNAL-F053C0E474CDCF5F	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050415Z/manuscript.tex	33	The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-readable evidence objects	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00523	LIMEN-SIGNAL-F0D2FBB0D0AAA373	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	algorithm register	dutch	thesis_atlas_factory	https://algoritmes.overheid.nl/en	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/dutch-belgian-language-latest.md	211	- **The Algorithm Register of the Dutch government** (`public algorithm register`): https://algoritmes.overheid.nl/en	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00530	LIMEN-SIGNAL-F35984E8BEA732FE	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	estonian	thesis_atlas_factory	https://accelerate.ee/experimentation-framework/	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T075548Z/sources/sources.md	131	- Source: Accelerate Estonia, `Experimentation framework`; URL: `https://accelerate.ee/experimentation-framework/`; access date: `2026-06-07T04:42:03Z`; language: English; jurisdiction: Estonia; source family: government innovation-lab page; rights/terms: publ	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00542	LIMEN-SIGNAL-F9C57FFBB17B498F	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	spanish	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	4055	"quote_safe_paraphrase: ""The UN Guatemala Spanish page says UNDP’s AI Sprint supported Guatemala in responsible AI assessment and notes gaps including financial incentives, academic research support, and regulatory sandboxes; Gaia treats this as governance-ra"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00543	LIMEN-SIGNAL-FA5D434D61F60648	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T075548Z/sources/sources.md	883	- Source-health negative result: Singapore MAS fintech regulatory sandbox URL `https://www.mas.gov.sg/development/fintech/regulatory-sandbox`; access date: 2026-06-05T17:40:44Z; language: English/maintenance page; jurisdiction: Singapore; rights/terms: public	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00544	LIMEN-SIGNAL-FA8973F4E78C44B2	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/manuscript.tex	33	The Tyche Thesis Atlas is a versioned, source-linked research corpus for studying how AI governance duties, technical standards, public-sector registers, regulatory sandboxes, and implementation signals can be translated into verifier-readable evidence objects	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00549	LIMEN-SIGNAL-FC3CBF35C7E3D28D	cross_project_language_artifact	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	thesis_atlas_factory	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T080358Z/sources/sources.md	893	- Source-health negative result: Singapore MAS fintech regulatory sandbox URL `https://www.mas.gov.sg/development/fintech/regulatory-sandbox`; access date: 2026-06-05T17:40:44Z; language: English/maintenance page; jurisdiction: Singapore; rights/terms: public	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00505	LIMEN-SIGNAL-E805E61556B8BA18	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.json	126	"bounded_search_scope: ""seed source; original-language parliamentary or government source; public service/program page; procurement/open-data or disclosure route if explicitly public; public AI/algorithm register or inventory route if any; translation note"","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00508	LIMEN-SIGNAL-EC3AFFCF8A0875F1	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	AI register	finnish	other_tyche_project		/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-010/article-a-table-row-matrix-v0.2.csv	4	"article-a-t1-03,""Finland / Helsinki"",""Hilma + Helsinki AI Register"",""source_family;evidence_url;access_route_status;language;owner;system_name;purpose;capture_note;governance_layer;terms_state;institutional_level_relation"",""Comparator/design pair with visible"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00510	LIMEN-SIGNAL-ECADA098B88CEFD6	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	french	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	138	FR,France,medium,A visible governability,medium,France AI Act implementation competent authority; France algorithm register public sector AI; France AI regulatory sandbox; France AI procurement public sector guidance; France AI audit logs provenance post-marke	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00512	LIMEN-SIGNAL-ED11C1602867135D	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	dutch	other_tyche_project	https://algoritmes.overheid.nl/en/algoritme/42584878	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv	444	ALL-NL-ALG-REG-0443,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-42584878,Automatic translation of arnhem.nl with DeepL Pro,https://algoritmes.overheid.nl/en/algoritme/42584878,In use,deployed_or_production_or_in_use,yes,official Du	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00524	LIMEN-SIGNAL-F0F20478902FA31C	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	AI procurement	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json	5933	"summary: ""First-pass public evidence shows operational digital-government, electronic-signature, transparency/open-data, standards-body and procurement infrastructure, plus cybersecurity strategy language. AI-specific legal implementation, a named AI regulat"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00525	LIMEN-SIGNAL-F0F42723B803A702	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	language_not_resolved	srv/tyche/pallas	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	193	LT,Lithuania,I03,Regulation (EU) 2024/1689 - AI regulatory sandbox provisions,EUR-Lex / Official Journal of the European Union,https://eur-lex.europa.eu/eli/reg/2024/1689/oj,2026-05-31,EU legal text,baseline sandbox obligation,H,Strong EU legal baseline for Me	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00536	LIMEN-SIGNAL-F688FA7541287543	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	17162	"summary: ""First-pass public evidence shows operational digital-government, electronic-signature, transparency/open-data, standards-body and procurement infrastructure, plus cybersecurity strategy language. AI-specific legal implementation, a named AI regulat"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00541	LIMEN-SIGNAL-F9A73B15D40CDC48	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	330	"4,LS,Lesotho,I05,,0,L,0,M,,,,""Targeted checks of gov.ls and the AI policy found algorithmic-bias/audit language but no public algorithm register, AI system inventory, or comparable transparency register. Negative evidence should remain cautious."",,,ls-source-h"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00548	LIMEN-SIGNAL-FC153B17BEC9A1EC	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	algorithm register	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-007/readiness-negative-route-protocol-v0.1.csv	6	readiness-negative-route-v0.1-bh-register,BH,Bahrain,PG-005,multilingual_public_register_route,ar; en; fr,yes,9,seed source; original-language parliamentary or government source; public service/program page; procurement/open-data or disclosure route if explici	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00550	LIMEN-SIGNAL-FD25DAAE0ABF3941	foreign_language_official_or_public_surface	P1_official_or_regulator_review	public-sector	AI procurement	language_not_resolved	srv/tyche/pallas		/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/tables/indicator_patterns.csv	9	I08,Public-sector AI procurement governance,170,High review pressure means public-source evidence needs careful boundary language.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
