query	path	line	snippet_hash	snippet
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	2	sha256:5b26b23c993a7b0a739afcdda19fc0b3ee8aa4c3aabab7daf60b7d71e1f05e79	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/sources/source-family-ledger.tsv 12 sha256:b1e2c76b375e2c2d88ce7800d5ad92e16b610665db83807291c709c06cfc813f sf11 Security research and advisories P1 Variable authority; strongest when tied to CERTs,
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	3	sha256:1355cae8395ddd3440a4e834d4c82e6f9d128ed549a3e47f083c4a110ff70cb1	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/source-map/source-family-coverage-map-v0.1.tsv 12 sha256:1ff9934a8291d395aa048146c06d420c1d80177921a56ae19a2e1a73e055e2e2 2026-06-07T06:28:33Z sf11 Security research and advisories P1 seeded
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	4	sha256:6f03ef2e4de7722e73719bee88b394f8957576426a04566e8f8941300aceb6e1	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/clusters/status.md 54 sha256:12d77df18a5d8e9f79f7f09eedf6880b9fbd127a4ded84d31383e72a4cf19cca - `LIMEN-000006`: prompt injection into Python `exec` through `LLMMathChain`; and
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	5	sha256:7e4f11f7c18edb17a58d51f6a44f2691366ea43a463587f82563d1a339613119	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/clusters/duplicate-clusters-v0.1.tsv 14 sha256:edb73e95c19012cd4c6410917755cb38a35d36c2e4383838a5df9fa12793a591 REVIEW-NOMERGE-CODEEXEC-001 reviewed_not_duplicate shared_concrete_failure_mod
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	6	sha256:8ffabfcd4de1a9df8dd1b6e390bff740612f2994f44bd311d502adc0a2c08c93	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/clusters/duplicate-clusters-v0.1.tsv 15 sha256:cce0c958e1cb8ef7ec8549ed654ae7cc11744b8ec0a0bc8762c96a441f9acfc5 REVIEW-NOMERGE-CODEEXEC-002 reviewed_not_duplicate shared_concrete_failure_mod
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	7	sha256:cc660ce7d9ceb97306149ffb55b4624926c807f474d91e19987e96ec498f2990	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv 372 sha256:6901b8779436929766d975eee599d4aac1b700f73dd62f76e716fad8c6a08876 Global,servi
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	8	sha256:30d13a96ecc2f1efcc26320dfb9a1ddbe2d96cadb9c382476915606cfc92ce22	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv 446 sha256:6c3d1f97e004615387d1b793c7e8104cafbadc7274f04f044287414257f21c2d Global,cycle
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	9	sha256:e921e72f44dd8f07836674d419c6ca01294d07a1d07443b1b5faa8c46750fd61	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/cset-posture-pilot.tsv 5 sha256:957cbda83cf2ffe1f35394f3c346a37d725a06a1dc3ec8894292a03b94683d38 LIMEN-002-CPP-004 security_agentic_candidates LIMEN-000006 LangChain LL
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	10	sha256:7241c5eae158c07d2560534cca4b588996247188ae7055e4dfc777815ae5cdd6	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-004/security-reviewer-matrix.tsv 7 sha256:ceec5480a21142468b011329fdfd68f3f5e67fb7075f86a03756193674f03a7c LIMEN-000006 CVE-2023-29374 LangChain authoritative T3_authoritat
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	11	sha256:38cde972d5bf557ab9e7d4db6febdb87afafea21d73c677f28ec0548d4cedea2	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv 137 sha256:de6d55e26770a39df3b21c91a474d7697171afea152cfa3fcf824c6900aabae7 G
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	12	sha256:21a665a7b5cd6992d4d96203854a5682e2361fc0a69265df0ca9e4ffd11f59a4	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv 328 sha256:d72f36c9b8da4bb12f70968daf9850a3246a53a7e82bc105b8aa34bdd0137063 G
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	13	sha256:a08c9b7feb97b429b5f0f554d18f684d09ecf635e6d579c4fc1ba032e7dd7fff	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/facts.json 8734 sha256:c79a429d91b4bf097ed580ca74019ba0ed017a7e889ffeb30595d8df00157f16 "claim": "ServiceNow AI Control Tower
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	14	sha256:cccd32ad73c2f0b62f15722f49e666f3cafa9794e0e847405164edd4497e2825	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/facts.json 10398 sha256:a8d2948efeab4a2fb84e94a096b52c9409990e113b557b5eb164eda66bf56d14 "claim": "OpenAI frames prompt injec
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	15	sha256:41c3df2d297e9a9177050d962bf32f93bdc8d77a906ce8a49397b2a87d1596d3	prompt injection /srv/tyche/gaia/tyche-research-vault/papers/trust-field-bundle/paper-b-fm-argus-audit-2026-05-26.md 26 sha256:678d40f2b612bcc7744cb460cdba0a5ff919be46568c1a445770e74a80b6e0ff rg -n -i "you are an ai|system prompt|developer message|assistant|ig
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	16	sha256:0c6d3d2a3a5e0f073d6ef8b61a73be281e3bb965a4cce9bc6db74212725ca158	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-313-active-lanes-88-fiji-frcs-tax-customs-chatbot/facts.jsonl 414 sha256:7db435ee5fcae7029d9d9b495d7a335403b96392f69
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	17	sha256:f2de99feb370335c5620ac93a9981dc82b3d5633a75dd2360ee81e4e96002ea8	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-313-active-lanes-88-fiji-frcs-tax-customs-chatbot/facts.jsonl 795 sha256:f3c50b779db33307a16c8f01bc68383f0f2292f2d53
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	18	sha256:b256fdac06aeb2191928062eea19be4474d569036652d0771fe5283fba82717c	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-security-agentic-watch/cycle-2026-06-07T03-39-08Z.md 30 sha256:e571ed6a6c482fb0610ddba3b837cf83406238632ea47a28d52e4825686cc9d0 Added `LIMEN-000006` for LangChain `CVE-2023-29374
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	19	sha256:f21b52d89cb5767f31b9ff4b69cd6782d36319d9873ba28ddb5983051a6cdbf1	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dashboard-paper-forge/duplicate-review-graph.tsv 14 sha256:bc45fdc012d909e641596c35875be6287e85f3c3452b755a1d0c5be6a77b9f81 REVIEW-NOMERGE-CODEEXEC-001::edge1 security-agentic-ca
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	20	sha256:2a1285205a6b570de7a29b21f8f759ddacc298511af10398bb1547d9e0f2d85a	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dashboard-paper-forge/duplicate-review-graph.tsv 16 sha256:06c59bdc44ca38202d6fddc44b85e98248bc3cc567806a3a1844e933d822e737 REVIEW-NOMERGE-CODEEXEC-002::edge1 security-agentic-ca
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	21	sha256:8bf936d251aa3722b4ab795f1af18bef88b22b4872d6f1d98ce7c472db964098	prompt injection /srv/tyche/gaia/tyche-research-vault/papers/eatf-verification-commons-case-study/dtrap-submission/cover-letter-dtrap-v0.9.md 20 sha256:428122d32c54bbd7470601de8e8758b9628461d12722a80f4c365c1c03a2a9be 4. Prof. Earlence Fernandes, University of 
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	22	sha256:bde5142551eb64eabe40ca2ecb5d06f573aa9ea9e5214c702a6cec9c2554c8e3	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-295-active-lanes-40-barbados-chest-pain-ai-health-pilot/facts.jsonl 414 sha256:7db435ee5fcae7029d9d9b495d7a335403b96
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	23	sha256:27e7a83d6f80b137e3f763c0f9172b09a29fbf81ca2eea91fce389367ccb583a	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-295-active-lanes-40-barbados-chest-pain-ai-health-pilot/facts.jsonl 795 sha256:f3c50b779db33307a16c8f01bc68383f0f229
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	24	sha256:9775341552f78984a9db9628e772979bdefef8aabef5e4fa121dca27e3ef521f	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-111-20260603T051321/facts.jsonl 414 sha256:7db435ee5fcae7029d9d9b495d7a335403b96392f69cf7f7920fab92090ad679 {"agent_
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	25	sha256:b30a072d2a71812de50bdb27bc651265cdf2ff50762848a7985b6a7a1f099bb8	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-111-20260603T051321/source_documents.jsonl 82 sha256:e6e33344489991b355751ede79f61eacee72b3c905467dcfda5ec5cf6d9ca5a
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	26	sha256:0bab9d331561a1725123dab0341a6056a3e61767d84e44228bf04f5cc762bc4c	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-111-20260603T051321/source_documents.jsonl 84 sha256:2969a3506683475bf68fecc869f787123f34e6c0e19da3dbe7f99295411db1f
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	27	sha256:1c54ce5cfa9cc04f95c0f715561ba69e2e6f9429b835acc820915af0d374a3ce	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-111-20260603T051321/source_documents.jsonl 138 sha256:040f0f2b6616123a2b150f0d0163663c5c6725470733316e95d03bce4803ce
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	28	sha256:e30eca25a0a4a5220310af5453c6f29a936027f384d7ac79b0439f71903a6b57	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-111-20260603T051321/source_documents.jsonl 498 sha256:25a81185594c3879f2a7be11590ff39183539930de874b5967d1de7ee03b38
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	29	sha256:cb044ae2581616a3a6e80dfa4720094be63a880676512b9ce3a7367461491421	prompt injection /srv/tyche/pallas/pallas-ai-agent-observatory/config/release_boundary.yml 57 sha256:6b744ecacf63577ca165cad3a242c37acbf008afd497501f7c3020dff53c0783 - "\\bprompt injection\\b"
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	30	sha256:1d7c77c6d1047932de7f91e44f33c3c2c937f87d665c22fe49f62261ce6ad0f7	prompt injection /srv/tyche/pallas/pallas-ai-agent-observatory/config/release_boundary_preprint.yml 60 sha256:6b744ecacf63577ca165cad3a242c37acbf008afd497501f7c3020dff53c0783 - "\\bprompt injection\\b"
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	31	sha256:7e1e95a772be07c604804077af7fbbd25d143ef29efd76e7a12add5c11e23b77	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-011/source-authority-balance.tsv 12 sha256:d7595fd60bc91943e22ca095804b6ed49a400834b90aebdadc996bb3a3ff464b REVIEW-NOMERGE-CODEEXEC-001 data/cases/security-agentic-candidat
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	32	sha256:313f854fb03d50b9268621c513d07c529dc4c0251702e082d3681c0ea934b2d1	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-011/normalized-join-key-ledger.tsv 14 sha256:989901a9dfa37bad0a940e6d4f74e915426a00eed8f95faa9a0352164ba9d615 data/cases/security-agentic-candidates.jsonl:LIMEN-000006 data
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	33	sha256:f09edd2d57ffa58267ad97ff798802486719818cbeab43856daa5a4ff204083b	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-011/publication-safe-aggregate-matrix.tsv 12 sha256:312a69af496ca76a3cf1ef1f601d6d733727f2580ec599e8059c84047419762b REVIEW-NOMERGE-CODEEXEC-001 data/cases/security-agentic
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	34	sha256:8522f469ebb187dbd327e6a916b3a728c59087559e6241728ec63db4966b19fa	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle221 414 sha256:7db435ee5fcae7029d9d9b495d7a335403b96392f69cf7f7920fab92090ad679 {"agent_id": "service-now-ai-
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	35	sha256:71b1675209757be077c3ac0a713836816cece62a3320ccf5abb9a83bec2d6172	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle221 795 sha256:f3c50b779db33307a16c8f01bc68383f0f2292f2d538c10d9d8cca5535794776 {"agent_id": "openai-chatgpt-
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	36	sha256:d64317642e27e5b6399c8b3151f6ea1bf7f659a3623bae78444983a3ab2cb10c	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle237-20260604-kaanta-ai-nigeria-tax-assistant 414 sha256:7db435ee5fcae7029d9d9b495d7a335403b96392f69cf7f7920fa
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	37	sha256:9ea55c3a105300239d49a62f320b59259b3353e44e9bc3277d79a11196ea3c73	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle237-20260604-kaanta-ai-nigeria-tax-assistant 795 sha256:f3c50b779db33307a16c8f01bc68383f0f2292f2d538c10d9d8cc
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	38	sha256:520ec1733de0a76a44c39aa31c9bb64f3371613722029581adecf69ef7d6f02d	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-284-active-lanes-40-github-copilot-cloud-agent-supply-chain/facts.jsonl 414 sha256:7db435ee5fcae7029d9d9b495d7a33540
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	39	sha256:882b17b6beafae141c4eb1f6f073c2fc8817c611f556ea5b4c6eacd28a067a89	prompt injection /srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle-284-active-lanes-40-github-copilot-cloud-agent-supply-chain/facts.jsonl 795 sha256:f3c50b779db33307a16c8f01bc68383f0
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	40	sha256:7dc4a0ff058315f82914bf9c99228278a6886949c054c81bf66082cf5af84eca	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/security/security-agentic-watch-v0.1.tsv 4 sha256:4b273f79378800e0b4829d5aa43ab7faab3f38f5164a9f400cb9ff729d43e9fc LIMEN-000003 CVE-2025-55284 authoritative T3_authoritative_source Claude Co
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	41	sha256:18debbe9c317fef6a6812bb7285dfa6651f0cc4279a3c5747273a82982ba9ecc	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/security/security-agentic-watch-v0.1.tsv 6 sha256:54fe926d0aa63ab0c413ab7314df0a677a0d00d483eb51799639a9fd51c2389c LIMEN-000005 CVE-2026-2286 authoritative T3_authoritative_source CrewAI RAG
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	42	sha256:a9a4fe8fd07fe294142ab0fe478bec5c81a2c82c61c28cf7b52e60ceddd7dc51	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/security/security-agentic-watch-v0.1.tsv 7 sha256:67986a4af7f1372278a75d7d3e58394b7cf8568d1c24141ec415603874eb3992 LIMEN-000006 CVE-2023-29374 authoritative T3_authoritative_source LangChain
prompt injection	/srv/tyche/projects/limen-ai-edge-case-atlas/results/cpu-mining/security-agentic/20260607T081729Z/matches.tsv	43	sha256:95a0554b58d7250e9d8196b752b0a51be2a81d19ef47de56efb1e5b02ff93844	prompt injection /srv/tyche/projects/limen-ai-edge-case-atlas/results/security/security-agentic-watch-v0.1.tsv 8 sha256:ac9ff7d2c4f44eb53818b40467c55d07ec1e9dfd5f3fd93789ca0ed0e01246e3 LIMEN-000007 CVE-2024-3271 authoritative T3_authoritative_source LlamaIndex
