row_id	signal_id	translation_hold_class	review_priority	shards	queries	language_hint	source_path_family	source_url	source_path	source_line	title_or_snippet	claim_ceiling	next_action	forbidden_overread
TH-00232	LIMEN-SIGNAL-7C28DA4379B9F760	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json	7458	"summary: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00235	LIMEN-SIGNAL-7DC0232816123F02	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-foreign-language-digest-latest.json	7650	"summary: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00254	LIMEN-SIGNAL-87CDC460356E1FCC	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-099/translation-review-queue.json	108	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."""	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00263	LIMEN-SIGNAL-8F0BFB9EEB4BA4C6	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7380	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00278	LIMEN-SIGNAL-9572FBF6DA1B4005	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7636	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00300	LIMEN-SIGNAL-A12F1C56EB58C288	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7617	"english_summary: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00308	LIMEN-SIGNAL-A3BA02C4275F7DAF	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json	7444	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00328	LIMEN-SIGNAL-ADEEF42E130C5A57	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/site/gaia-agent-atlas/public/data/foreign-language-digest.json	7380	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00334	LIMEN-SIGNAL-B0721D14C519364B	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	C2PA	estonian	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/papers/01-estonia-sandbox-evidence-infrastructure-v0.4-readable-draft.md	109	This translation lets the thesis connect AI legislation, PKI, standards, public-sector governance and technological transition. The AI Act produces legal pressure. Estonia provides a compact institutional case. AESIA provides practical compliance vocabulary. S	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00337	LIMEN-SIGNAL-B23BDB801D0F77ED	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	44	"{""agent_id"": ""writer-ai-agents"", ""agent_type"": ""enterprise agentic AI platform and governed agent-builder surface"", ""article50_flags"": [""direct_interaction_disclosure_possible""], ""audit_logs_provenance_claims"": ""Cycle 97 archived Writer Agent, AI Studio, Trust"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00347	LIMEN-SIGNAL-B716B7F0268F7404	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7361	"english_summary: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00413	LIMEN-SIGNAL-D60D1D85DE659D86	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-foreign-language-digest-latest.json	7636	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00414	LIMEN-SIGNAL-D613432BC28E0685	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	7650	"summary: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00427	LIMEN-SIGNAL-DA9A5B50076F9327	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-foreign-language-digest-latest.json	7617	"english_summary: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00468	LIMEN-SIGNAL-ED9EDB3BC8DE6AD0	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	chinese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/daily/gaia-foreign-language-digest-latest.json	7636	"quote_safe_paraphrase: ""China's deep-synthesis provisions are tracked as binding synthetic-media and deepfake governance rules for providers and technical supporters of deep synthesis services."","	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00469	LIMEN-SIGNAL-EE05DE6FC2491F9C	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	45	"{""agent_id"": ""coupa-navi"", ""agent_type"": ""procurement and spend-management AI assistant"", ""article50_flags"": [""direct_interaction_disclosure_possible""], ""audit_logs_provenance_claims"": ""Coupa platform page exposes AI Governance and Agent Studio as public gover"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00481	LIMEN-SIGNAL-F2778FB22DD21123	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	40	"{""agent_id"": ""glean-agents"", ""agent_type"": ""enterprise knowledge AI agents"", ""article50_flags"": [""direct_interaction_disclosure_possible""], ""audit_logs_provenance_claims"": ""Glean AI Agents product page describes agent governance, real-time oversight, observabi"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00488	LIMEN-SIGNAL-F621E3445A8A6D4A	cross_project_language_artifact	P1_official_or_regulator_review	identity-provenance	deepfake	language_not_resolved	global_agent_atlas		/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	40	"{""agent_id"": ""glean-agents"", ""agent_type"": ""enterprise knowledge AI agents"", ""article50_flags"": [""direct_interaction_disclosure_possible""], ""audit_logs_provenance_claims"": ""Glean AI Agents product page describes agent governance, real-time oversight, observabi"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00001	LIMEN-SIGNAL-0096D74B15E1BE8B	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	japanese;korean	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/japanese-korean-language-latest.md	208	- Why it matters: Find Korean-language digital identity, electronic-signature, and PKI governance sources for signed AI evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00004	LIMEN-SIGNAL-0274D84E084707BD	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	japanese	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-054/table-patch.md	14	| JP | `japan-digital-agency-genai-government-ai` / Government AI GENAI / Japan Digital Agency | archived_snapshot; 1 source docs; 4 facts | English/no direct quote gate from this artifact; languages en | primary_public_sector_scale_caution | Japan Digital Age	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00017	LIMEN-SIGNAL-0750FF2F52193EEE	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	arabic	cross_project_atlas_or_gaia		/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-112/language-delta.json	10	"task: ""Target Arabic/Gulf government services, smart-city, healthcare, and public-sector AI evidence with careful legal cautions. Expansion shard 112; avoid duplicating earlier gaia boost 052 work, prefer unresolved gaps and leave a negative result if the sh"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
TH-00021	LIMEN-SIGNAL-09ECD388A3023BB5	cross_project_language_artifact	P1_official_or_regulator_review	legal-research	AI evidence	language_not_resolved	thesis_atlas_factory		/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/turkish-hebrew-language-records.jsonl	1	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""www.gov.il"", ""error"": ""<HTTPError 403: 'Forbidden'>"", ""http_ok"": false, ""http_st"	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	Do not promote, translate by guess, infer legality, or count as reviewed-core until human translation/source review is complete.
