signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-8C8C8B2927DA9DE1	reject_noise	internal world-matrix summary	World-readiness summary is derived prose, not a direct source surface.	Derived summary only.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-8C8E8B922084E705	source_reviewed_candidate	official procurement portal	Azerbaijan state procurement portal is a concrete official source surface despite local access weakness.	Existence/posture of the official portal only.	Open a direct source review packet on the named portal.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv
LIMEN-SIGNAL-8CAA9330E967D4E2	merge_existing_surface	already-modeled register	Canada accession candidate points to the already-modeled Canada AI Register surface.	Registry-record dedupe only.	Merge into the existing Canada AI Register surface.	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-8CB06B6D75DFD524	reject_noise	internal atlas label	Atlas JSON label is configuration text, not a direct source surface.	Internal label only.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-8CC87E490CC6FC1A	reject_noise	semantic-link artifact	Semantic-link JSON is an internal evidence artifact, not a named source surface.	Internal artifact only.	Remove from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/evidence-package/evidence-package-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-8CD79DA646C2B8B3	merge_existing_surface	already-modeled register	Canada AI Register record duplicates an already-modeled registry surface.	Registry-record dedupe only.	Merge into the existing Canada AI Register surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-8CE7649CCB0B6BB2	merge_existing_surface	already-modeled register	Canada AI Register record duplicates an already-modeled registry surface.	Registry-record dedupe only.	Merge into the existing Canada AI Register surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-8CF3E74E040443E5	merge_existing_surface	already-modeled register	Dutch Algorithm Register claim points back to an already-modeled registry surface.	Registry-surface dedupe only.	Merge into the existing Dutch Algorithm Register surface.	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-8D14DE0E6E83A707	needs_named_source_extraction	adjacent government-agent record	Atlas export names a government AI assistant but does not expose the canonical direct source surface.	Named source extraction only.	Extract the canonical direct government source before review.	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-v0.1.csv
LIMEN-SIGNAL-8D178AA4D561607D	reject_noise	summary guidance text	Second-pass summary guidance is internal prose, not a direct source surface.	Internal summary only.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md
LIMEN-SIGNAL-8D17CA21412FD7C7	needs_named_source_extraction	adjacent government-agent record	Fact row points to an eGovAI developer-document source but does not cleanly expose the canonical direct surface.	Named source extraction only.	Extract the canonical eGovAI developer source before review.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-301-active-lanes-40-papua-new-guinea-ai-adoption-framework/facts.jsonl
LIMEN-SIGNAL-8D2F2398106BBB65	negative_evidence_candidate	gap/absence note	Montenegro official search row is a bounded negative AI-procurement guidance check.	Only a bounded negative-evidence note.	Keep as negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv
LIMEN-SIGNAL-8D48C0EEC7836FE0	negative_evidence_candidate	gap/absence note	Isle of Man official-site search row is a bounded negative algorithm-register check.	Only a bounded negative-evidence note.	Keep as negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv
LIMEN-SIGNAL-8D53223517045B8F	reject_noise	failed-fetch runtime log	Runtime failed-fetch log is not a direct source surface.	Error log only.	Remove from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/law-regulator-failed-latest.jsonl
LIMEN-SIGNAL-8D6FCE78C9260801	negative_evidence_candidate	gap/absence note	Weak-source warning records limits of procurement infrastructure as AI-governance evidence.	Only a bounded evidence-limit note.	Keep as negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-8D7003A29A0A8EFC	merge_existing_surface	already-modeled register	Dutch Algorithm Register bulk row duplicates an already-modeled registry surface.	Registry-record dedupe only.	Merge into the existing Dutch Algorithm Register surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-8D79C5D64E518C03	merge_existing_surface	already-modeled register	Canada accession candidate points to the already-modeled Canada AI Register surface.	Registry-record dedupe only.	Merge into the existing Canada AI Register surface.	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-8D801FBB7402C31D	negative_evidence_candidate	gap/absence note	Official Maldives service/privacy page is used here as a negative register check.	Only a bounded negative-evidence note.	Keep as negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-8D8A20ACF72CB301	reject_noise	internal manuscript digest	Claim-support digest is derived manuscript text, not a direct source surface.	Derived digest only.	Remove from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-8D8DD0AA64E64DBD	merge_existing_surface	already-modeled register	Stratified review frame row duplicates the already-modeled Dutch Algorithm Register surface.	Registry-record dedupe only.	Merge into the existing Dutch Algorithm Register surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-8D97850626B426E0	needs_named_source_extraction	seed note to source family	Seed note describes a public-service AI register but does not name the concrete source surface.	Named source extraction only.	Extract the canonical named register surface before review.	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-8DC9519D54FE12A3	reject_noise	internal atlas summary	Atlas country summary is derived prose, not a direct source surface.	Derived summary only.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-8E029CBBBA1F302D	needs_named_source_extraction	country-hardening summary	Country-hardening summary points toward official Bermuda sources without exposing a clean direct surface row.	Named source extraction only.	Extract the canonical official Bermuda source before review.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-8E159E7E51992A1A	needs_named_source_extraction	official-family matrix row	Official-family matrix names source families but not a single canonical source surface.	Named source extraction only.	Extract the concrete official source page before review.	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-053/finland-official-family-frontier-matrix.tsv
LIMEN-SIGNAL-8E1A1082806672E0	translation_review_needed	non-English official index page	Lithuanian regulation/methodology index is an official page with translation-sensitive evidence.	Translation-safe source-surface review only.	Route to translation-aware review of the Lithuanian page.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv
LIMEN-SIGNAL-8E1D7EC4A830951B	merge_existing_surface	already-modeled register	Dutch Algorithm Register template row duplicates an already-modeled registry surface.	Registry-record dedupe only.	Merge into the existing Dutch Algorithm Register surface.	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/deployed-gap-map-field-coding-template-v0.1.csv
