queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01163	LIMEN-SIGNAL-D28A0009544F1A12	parent_source_wrapper		Freedom of Information; Brainomix e-Stroke AI system FOI response; Gov.je search: algorithm register	PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:37; PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv:126-128	Jersey algorithm-register evidence resolves to multiple transparency/search parents	source-surface existence only from local metadata/files	choose one Jersey I05 parent source if direct review is needed
BPSE-01164	LIMEN-SIGNAL-D28C5B460437EB92	parent_source_wrapper		Regulations; National Communication Authority home	PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:237; PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv:203-204	South Sudan sandbox-negative row cites BoSS and NCA checks; multiple parent surfaces	source-surface existence only from local metadata/files	choose one negative-check parent before direct review
BPSE-01165	LIMEN-SIGNAL-D29479E3E9047951	reject_noise		PKIC Amsterdam abstract text	pkic-amsterdam-2026-abstracts.md:61	internal abstract sentence, not a concrete public source surface	not a LIMEN example; process trace only	keep as negative/noise evidence only
BPSE-01166	LIMEN-SIGNAL-D29C7B1C0AD7F8EF	source_url_extracted	https://www.digdir.no/kunstig-intelligens/digdir-lanserer-tverrsektoriell-oversikt-over-offentlig-ki-bruk/4331	Digdir lanserer tverrsektoriell oversikt over offentlig KI-bruk	PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:1833; PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv:249	warning names Digdir AI-use overview; local source refresh gives explicit URL	source-surface existence only from local metadata/files	open direct source review packet
BPSE-01167	LIMEN-SIGNAL-D2AC8CE45D2EB7C9	source_surface_only_no_case		PNAS Nekropolis candidate aggregate table	pnas-nekropolis-candidate-finding-2026-05-27.md:27	aggregate manuscript table row; no parent public URL in local context	source-surface existence only from local metadata/files	keep as aggregate/background only
BPSE-01168	LIMEN-SIGNAL-D2BD04439CBC2947	parent_source_wrapper		arxiv-withdrawn; eutl; github-archived-repos; other; retraction-watch	source-family-cause-profile-v01-strict-window-20260522T160305Z.md:15	source-family count row enumerates multiple parent families, not one URL	source-surface existence only from local metadata/files	choose source family or concrete record before review
BPSE-01169	LIMEN-SIGNAL-D2C2D15168069CE7	country_gap_no_parent_source		Czechia country readiness row	PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv:12	country score/profile placeholder with no extractable parent URL on row	source-surface existence only from local metadata/files	leave for country-gap review, not source review
BPSE-01170	LIMEN-SIGNAL-D2D1A84342B8D347	parent_source_wrapper		AI transparency statements; Norfolk Island; parent/administering-state sources	PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:80; PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv:97-98	territory hardening row lists parent-state and local portals; human must choose surface and avoid overclaim	source-surface existence only from local metadata/files	choose local or parent-state context source before direct review
BPSE-01171	LIMEN-SIGNAL-D2D72E87792830DD	country_gap_no_parent_source		Germany country readiness row	PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv:13	country score/profile placeholder with no extractable parent URL on row	source-surface existence only from local metadata/files	leave for country-gap review, not source review
BPSE-01172	LIMEN-SIGNAL-D2E114C2BAAD407C	source_surface_only_no_case		coverage-gap sprint target evidence placeholder	v02-coverage-gap-sprint.manifest.json:3520	manifest target-evidence phrase is not a source URL or concrete surface	source-surface existence only from local metadata/files	keep as planning metadata only
BPSE-01173	LIMEN-SIGNAL-D2E64147E0104A72	source_url_extracted	https://bsl.gov.sl/BSL_Sandbox_Program.html	Bank of Sierra Leone official sandbox page	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:428; source-reviewed-completion-ledger-v0.1.tsv:268	local completion ledger extracts the BSL sandbox URL for this source text	source-surface existence only from local metadata/files	open direct source review packet
BPSE-01174	LIMEN-SIGNAL-D2E945FBE3927A3D	source_surface_only_no_case		PALLAS grand program calibration note	PALLAS_GRAND_PROGRAM_RESULTS.md:3525	internal synthesis note, not a concrete public parent source	source-surface existence only from local metadata/files	keep as synthesis/background only
BPSE-01175	LIMEN-SIGNAL-D2E9D57BD039F704	country_gap_no_parent_source		India country readiness row	PALLAS_READINESS_SPRINT_1_COUNTRY_MATRIX.csv:22	country score/profile placeholder with no extractable parent URL on row	source-surface existence only from local metadata/files	leave for country-gap review, not source review
BPSE-01176	LIMEN-SIGNAL-D314A56B543F0B4F	parent_source_wrapper		entries-v0.2 changelog; entries-v0.2 summary; Retraction Watch and other source families	MANIFEST.md:25	corpus manifest points to multiple corpus/source-family materials, not one original public URL	source-surface existence only from local metadata/files	choose concrete source-family record before review
