row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00057	LIMEN-SIGNAL-1B72B908BA933F18	candidate_for_url_extraction	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(OSError(101, 'Network is unreachable).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00062	LIMEN-SIGNAL-1F12885ABE20229A	candidate_for_url_extraction	en	https://ai.gov.ae/wp-content/uploads/2023/05/MOCAI-AI-Ethics-EN.pdf	UAE AI Ethics Principles and Guidelines	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00066	LIMEN-SIGNAL-207AA09B8FD12EA7	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00069	LIMEN-SIGNAL-2356D1EC57985A81	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8407	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00072	LIMEN-SIGNAL-252E52EA72B32B8D	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(OSError(101, 'Network is unreachable).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00074	LIMEN-SIGNAL-25ACA6C91D85BB40	candidate_for_url_extraction	he	https://www.gov.il/BlobFolder/policy/ai_2023/en/Israels%20AI%20Policy%202023.pdf	Israel AI Policy 2023	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00080	LIMEN-SIGNAL-29BA00DC67494F32	candidate_for_url_extraction	ko	https://doi.org/10.16937/kcti.rep.2022.e48	관광정책의 협력적 거버넌스 활성화 방안	Lane report gives a Korean title and DOI clue, but only report metadata is locally reviewed.	translation-safe source review only; no legal or policy conclusion from machine translation	extract_doi_url_and_capture_original_language_source
TH-00084	LIMEN-SIGNAL-2B196A7B9F2B124D	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-004/language-delta.json:10	GAIA gaia-boost-004 language-delta assignment	GAIA boost assignment/patch metadata, not an original source surface for LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00086	LIMEN-SIGNAL-2E5F83B9EE3B2D2F	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json:8471	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00090	LIMEN-SIGNAL-2FFE4F4E63ACEF2E	candidate_for_url_extraction	tr	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(TimeoutError('timed out'))).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00093	LIMEN-SIGNAL-30B8046DA4830C1F	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00094	LIMEN-SIGNAL-3138DFAE09D0AA62	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8742	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00100	LIMEN-SIGNAL-333685915ECA37F8	candidate_for_url_extraction	en	https://ai.gov.ae/	UAE Artificial Intelligence Office	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00101	LIMEN-SIGNAL-3351FCB7A9F2A738	candidate_for_url_extraction	el	https://www.gov.gr/info/politiki-xrisis-maigov	Gov.gr mAIgov usage policy	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00119	LIMEN-SIGNAL-3DE3A550596A3811	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8702	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00120	LIMEN-SIGNAL-3E5C90F4B5633A03	candidate_for_url_extraction	en	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(TimeoutError('_ssl.c:983: The handsh).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00126	LIMEN-SIGNAL-41C8C042D7169F0D	candidate_for_url_extraction	he	https://www.gov.il/BlobFolder/policy/ai_2023/en/Israels%20AI%20Policy%202023.pdf	Israel AI Policy 2023	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00129	LIMEN-SIGNAL-433B92F86483BD4D	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-076/language-delta.json:12	GAIA gaia-boost-076 language-delta assignment	GAIA boost assignment/patch metadata, not an original source surface for LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00130	LIMEN-SIGNAL-43C9882D180A7FDE	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8404	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00131	LIMEN-SIGNAL-43DA64CA6D6ED850	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(OSError(101, 'Network is unreachable).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00132	LIMEN-SIGNAL-43E7E1D7749AFD82	candidate_for_url_extraction	tr	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(TimeoutError('timed out'))).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00133	LIMEN-SIGNAL-43FF33C05AE5F9D0	candidate_for_url_extraction	en	https://www.mcit.gov.qa/wp-content/uploads/sites/4/2025/02/national_artificial_intelligence_strategy_for_qatar_2019_en.pdf	Qatar National Artificial Intelligence Strategy	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 500: 'Internal Server Error'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
