queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-00108	LIMEN-SIGNAL-ABFB7D9DF8CD5605	research_queue_wrapper	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	2	Research queue lists topics and jurisdictions but does not name a reviewable source surface yet.	extract named direct source before review	extract concrete named official source locally
BPSE-00109	LIMEN-SIGNAL-ACB0ACA9CE360293	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8893	Local wrapper points toward a source family or use case but not a stable direct source surface here.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source
BPSE-00110	LIMEN-SIGNAL-AF93566764720764	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8588	Local wrapper points toward a source family or use case but not a stable direct source surface here.	must resolve direct public source before promotion	extract named direct source
BPSE-00111	LIMEN-SIGNAL-AFE92F6ED26F8514	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.csv	11	Local wrapper points toward a source family or use case but not a stable direct source surface here.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named direct source
BPSE-00112	LIMEN-SIGNAL-B038F92EA129E5D8	wrapper_or_summary_proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8130	Local wrapper points toward a source family or use case but not a stable direct source surface here.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source
BPSE-00113	LIMEN-SIGNAL-B0BEA598054E76EA	observatory wrapper	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/data/governance-monitors.json	370	Governance monitor note is an atlas wrapper, not a named sandbox surface.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00114	LIMEN-SIGNAL-B0C56C8311C481B0	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	4057	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00115	LIMEN-SIGNAL-B0D48D65D9E627F0	country-profile proxy	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	6141	Atlas country summary is a profile wrapper without a named sandbox source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00116	LIMEN-SIGNAL-B14484B04591C191	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8799	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00117	LIMEN-SIGNAL-B2372D9E3547A480	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	6659	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00118	LIMEN-SIGNAL-B2527FB981734382	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	2679	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00119	LIMEN-SIGNAL-B27BDE34195E7C8B	country-profile proxy	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21905	Atlas country summary is a profile wrapper without a named reviewable source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
BPSE-00120	LIMEN-SIGNAL-B372F9DB8A11ADE8	country-profile proxy	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	2068	Atlas country label points toward procurement evidence classes but names no source.	Proxy row only; direct source not yet extracted.	Extract the underlying named source surface.
