query	path	line	snippet_hash	snippet
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/paper-fragment.md	9	sha256:f83ab9356ed8b3e9d0c8303ebbba78aaf68113fd740f6b9ad84e2110c0073f91	LIMEN's six-source comparator package is now strong enough to support a claim-ceiling paragraph about asymmetric interoperability, not a claim that external frameworks uniformly validate the atlas. The strongest current bridges are two structured public securi
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-evidence-appendix.tsv	2	sha256:034d887abc90ab0e7d1274edcf8adbe5c9dc2823980973e6df1a97d46658526e	AIID AI Incident Database incident_database https://incidentdatabase.ai/cite/1515/ 1515 Incident 1515: Purportedly AI-Generated Airport Videos Reportedly Showed Diaspora Voters Supporting Albin Kurti 2025-11-23 Report Count = 3; first visible report-fragment I
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-evidence-appendix.tsv	3	sha256:b342b6b08bf222a6909b70dc0eff55fb3bb65b90b4c8b260a59a26acd4131789	OECD_AIM OECD AI Incidents Monitor incident_monitor https://oecd.ai/en/incidents/2026-06-05-f373 2026-06-05-f373 Philip Morris Accused of Using AI to Manipulate EU Tobacco Policy 2026-06-05 First embedded article sample: publisher `NOS`; article URL present; o
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-evidence-appendix.tsv	6	sha256:0390f73711f7a4ac0342883304b110a5b729155b28e25f49775d276736ad48ae	MIT_AI_RISK MIT AI Risk Repository / MIT AI Incident Tracker surface risk_taxonomy_repository https://airisk.mit.edu/ai-incident-tracker ai-incident-tracker AI Incident Tracker 2026-06-04 Meta description says the tracker classifies more than 1,400 real-world 
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/sample-bridge-appendix.tsv	2	sha256:320b7854fe5dd90ba6e003458de1f5dc43936a6133c6998a1fa0eabea45ac42d	AIID AI Incident Database https://incidentdatabase.ai/cite/1515/ public route `/cite/1515/` plus page label `data-testid="Incident ID"` 1515 `data-testid="incident-title"` Incident 1515: Purportedly AI-Generated Airport Videos Reportedly Showed Diaspora Voters
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/sample-bridge-appendix.tsv	3	sha256:8a7f9e39229a03b5b104b5226743160a41e44703eda4d31c1dedee2f007364a2	OECD_AIM OECD AI Incidents Monitor https://oecd.ai/en/incidents/2026-06-05-f373 canonical detail-page slug and embedded `ng-state` key `b.id` 2026-06-05-f373 `ng-state.b.title` and page `<h1>` Philip Morris Accused of Using AI to Manipulate EU Tobacco Policy `
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-route-priority.tsv	4	sha256:982982533092ca1f8ec8ca26ff3c637dde1cb714666208d86c59fef99cfc8bef	3 oecd_aim_incidents OECD AI Incidents Monitor bounded_public_comparator direct_detail_page_slug_plus_embedded_json partial bounded_detail_metadata_next Public detail-page slug, exact detail JSON, and vocabulary facets are verified, but rights/reuse remain bou
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-route-priority.tsv	5	sha256:5a1646b0f31a47431914b4d9f3d3632763f7ce12bf362d29311b0fc58a2c451e	4 aiid AI Incident Database (AIID) bounded_public_comparator direct_public_page_id_and_labels partial bounded_snapshot_schema_probe_next Stable public cite pages and dated public backups are verified, but row-level payload semantics remain only partially recon
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/framework-evidence-appendix.tsv	3	sha256:79562dbd15b1f6acf02f3365dfc457a1517a23c6eebbc64c2c61dc721c80225d	MIT_AI_RISK MIT AI Risk Repository / MIT AI Incident Tracker surface https://airisk.mit.edu/ai-incident-tracker canonical public route `/ai-incident-tracker` plus page `<title>` ai-incident-tracker page `<title>` AI Incident Tracker site-level HTML comment `La
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-delta.tsv	2	sha256:e5e68684cdeccec6624225884e1f632f6bd5928dfaa29d78d8bcd56a0520441c	AIID AI Incident Database incident_database aiid_ids https://incidentdatabase.ai/ reachable 200 The starting point for information about the AI Incident Database 2026-06-06T22:55:34Z 2026-06-06 P0 no no Case-level residual coverage check against an established
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/crosswalk-delta.tsv	3	sha256:9c55468ef739114a509b6c07ef37343148199da9fada2e599c4818144380a5d8	OECD_AIM OECD AI Incidents Monitor incident_database oecd_aim_ids https://oecd.ai/en/incidents reachable 200 OECD AI Incidents Monitor, an evidence base for trustworthy AI - OECD.AI 2026-06-06T22:55:34Z 2026-06-06 P0 no no Case-level crosswalk to a policy-faci
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/comparator-claim-ceiling-matrix.tsv	4	sha256:e95380cff5cdcab462a2f53029ce3d0b64ac34a7342790455791cf7548974b9e	LIMEN-002-CCM-003 oecd_aim_incidents OECD AI Incidents Monitor bounded_public_comparator partial 2026-06-05-f373 bounded_detail_json_plus_facets Public detail-page slug, exact detail JSON, and vocabulary facets are verified, but rights/reuse remain bounded. Pu
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-002/comparator-claim-ceiling-matrix.tsv	5	sha256:0daec7dd9e0b1a77b8ad4ee939b40f493f263d48c486adf445ed4ac41ba2ce84	LIMEN-002-CCM-004 aiid AI Incident Database (AIID) bounded_public_comparator partial 1515 page_labels_plus_bounded_snapshot_schema Stable public cite pages and dated public backups are verified, but row-level payload semantics remain only partially reconstruct
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/blocked-source-priority-register.tsv	9	sha256:5882b7bf15cef6b94433186ec735549cfbad376f1957398b5ff31bfdd4e00a5e	2026-06-07T06:02:54Z limen-boost-001 8 BSR-008 sf01 AI Incident Database (AIID) machine-readable discovery route origin_restricted_graphql_and_partial_field_manifest rights_or_route_gap Strong for overlap, residual-gap detection, and source-baseline discussion
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/source-family-figure-guardrails.tsv	2	sha256:d6c8cedb44c7709634a9b5f7a2fb404263e32031c7965dc603c7cce3c942a183	2026-06-07T05:15:09Z limen-boost-001 LIMEN-VIS-001 Source-family saturation map figure sf01 AI Incident Database (AIID) bounded_comparator_use_now Strong for overlap, residual-gap detection, and source-baseline discussion; weak alone for legal/compliance or in
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/source-family-figure-guardrails.tsv	3	sha256:0e8a5cb0b797c518f037728cf0b16b7e2019075f939f6d0ba63b06a1d7e2aa41	2026-06-07T05:15:09Z limen-boost-001 LIMEN-VIS-001 Source-family saturation map figure sf02 OECD AI Incidents Monitor (OECD AIM) bounded_comparator_use_now Strong for comparator metadata, vocabulary bridges, and country/language context; still insufficient alo
AI incident	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/family-claim-ceiling-register.tsv	2	sha256:ab5b985428ae10f82fe3a12fb8c1046b73fec45ac25a3c746a608324011f8e91	2026-06-07T04:30:10Z limen-boost-001 sf01 AI Incident Database (AIID) P0 seeded bounded_comparator_use_now Strong for overlap, residual-gap detection, and source-baseline discussion; weak alone for legal/compliance or incident-truth claims Do not treat AIID as
