signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-CD4C6E1147DBD18D	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-CD55EFD3BFAEFA79	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-publication-program-2026-05-23.md
LIMEN-SIGNAL-CD59C847D1331DAE	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/02-world-data-descriptor/paper/venue/world-pallas-scientific-data-preprint.md
LIMEN-SIGNAL-CD5A4F7ED6621189	merge_existing_surface	existing_modeled_surface	Helsinki AI Register sample export duplicates an existing modeled register surface.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-CD5AB582FC302190	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	must resolve direct public source before promotion	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-CD5B6D6911F01D3F	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-CD5D7422B3EBA61A	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-history.jsonl
LIMEN-SIGNAL-CD626FB37153AF6B	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.jsonl
LIMEN-SIGNAL-CD653ECAC63B2450	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/records.jsonl.bak-cycle172
LIMEN-SIGNAL-CD6B76C9500D6CDF	source_reviewed_candidate	official_named_surface	Names a concrete official Legalinfo.mn legal-text surface for Mongolia transparency law.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep for bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-CD6FDBC877D30621	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	must resolve direct public source before promotion	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-CD718F1E7027BD8D	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for AI register.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-e99bf926a9e8cb1a.bin
LIMEN-SIGNAL-CD747210584F5C11	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for AI register.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-v0.1.csv
LIMEN-SIGNAL-CD79F87A228746B4	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json
LIMEN-SIGNAL-CD8542D64045FC6D	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md
LIMEN-SIGNAL-CD9C0C46A6FEBAAC	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for AI register.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-CD9C62243E4CC164	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl
LIMEN-SIGNAL-CD9E42B28A426B77	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-CDA1BC2E8E949B5F	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-CDA40D14C252656D	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050415Z/sources/preprint-claim-verification-latest.json
LIMEN-SIGNAL-CDB51393FA2D14A8	negative_evidence_candidate	negative_or_limit_record	Audit line records a bounded no-fabricated-references finding.	must resolve direct public source before promotion	retain as bounded negative-evidence row	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-26/codex/06b-attestable-edu-anton/AUDIT_REPORT.md
LIMEN-SIGNAL-CDC10BF481A0502D	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/reports/lanes/books-theory-latest.md
LIMEN-SIGNAL-CDC83DC865717584	needs_named_source_extraction	source_pack_or_wrapper	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-CDCB01875EBD5530	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-CDD2C60B9D3E1BA2	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/records.jsonl.bak-cycle165
LIMEN-SIGNAL-CDD3AFF4901424BB	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/patent-power-dashboard-v0.2.md
LIMEN-SIGNAL-CDD83D28A7DB770A	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for AI register.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing surface ledger	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-CDDD846C6008EC41	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	must resolve direct public source before promotion	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-CDDDD0F3ABA4A503	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl
LIMEN-SIGNAL-CDE26AB787C4D096	needs_named_source_extraction	source_pack_or_wrapper	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-CDE582D9E6CBDA0E	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-kenya-latest.jsonl
LIMEN-SIGNAL-CDEE8FAC992088E7	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	must resolve direct public source before promotion	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-CDF43B84B87C1FAC	needs_named_source_extraction	source_pack_or_wrapper	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	must resolve the underlying source before any reviewed example or paper claim	extract named direct source before review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/doc-d13a5e5189a7851ba07bc63b__1__www.levelpath.com__direct_public_fetch__b5e1aba8310cfeb5.html
LIMEN-SIGNAL-CDFDEB18CFA79752	needs_named_source_extraction	source_pack_or_wrapper	Internal citation names an OECD report, but this row is only a wrapper citation.	must resolve the underlying source before any reviewed example or paper claim	extract named direct source before review	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-021/current-hash-validation-carrythrough.json
LIMEN-SIGNAL-CE0172861B043BE5	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	must resolve direct public source before promotion	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-CE0232BFFD10F265	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for AI register.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-CE1935AF4128A180	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-CE1A7E7FE7BECFE4	negative_evidence_candidate	negative_or_limit_record	Local row records an absence, warning, block, or evidence-limit result.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-CE1BB859CF23C302	negative_evidence_candidate	negative_or_limit_record	Local row is an index-error/evidence-limit record rather than a source surface.	must resolve the underlying source before any reviewed example or paper claim	retain as bounded negative-evidence row	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/french-german-language-history.jsonl
LIMEN-SIGNAL-CE1E570DF248BCE3	merge_existing_surface	existing_modeled_surface	Dutch Algorithm Register audit row points to an already-modeled register surface.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/denominator-eligibility-audit-v0.1.csv
LIMEN-SIGNAL-CE24F58CE65E39B9	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.json
LIMEN-SIGNAL-CE267B6427761A9D	needs_named_source_extraction	source_pack_or_wrapper	Local row points toward a source family or wrapper but does not yet expose a named reviewable surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	extract named direct source before review	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-CE290755FBE9F73A	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for AI register.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	dedupe to existing surface ledger	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/records.jsonl
LIMEN-SIGNAL-CE2B5A993575E761	negative_evidence_candidate	negative_or_limit_record	Local row is a bounded negative-evidence or limitation record.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	retain as bounded negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-CE2CCED3676E2BEE	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-CE3227F7493DB0B5	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle221
LIMEN-SIGNAL-CE370E3164B433FC	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.csv
LIMEN-SIGNAL-CE376FFF93E2B577	negative_evidence_candidate	negative_or_limit_record	Local row is a bounded negative-evidence or limitation record.	must resolve the underlying source before any reviewed example or paper claim	retain as bounded negative-evidence row	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/blocked-source-priority-register.tsv
LIMEN-SIGNAL-CE3D31CC68EC161D	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-CE3F53A8D659BA5F	source_reviewed_candidate	official_named_surface	Names concrete UKRIO guidance as a direct institutional source surface.	must resolve direct public source before promotion	keep for bounded source-surface review	/srv/tyche/gaia/tyche-research-vault/policies/ai-coauthorship-disclosure-v0.1.md
LIMEN-SIGNAL-CE4141A0224158AD	translation_review_needed	translation_sensitive_named_surface	Names a concrete French ODAP/data.gouv.fr inventory, but the source is French-language and scope-sensitive.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	route to translation-aware review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv
LIMEN-SIGNAL-CE42C0E718D7C877	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl
LIMEN-SIGNAL-CE4812E1B6AB32B7	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-CE489C2BC33E3612	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl
LIMEN-SIGNAL-CE4A15235E79E2EB	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve direct public source before promotion	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-rescinded-model-boundary-update.md
LIMEN-SIGNAL-CE5237C004B00483	merge_existing_surface	existing_modeled_surface	Local row duplicates an already-modeled surface for algorithm register.	must resolve the underlying source before any reviewed example or paper claim	dedupe to existing surface ledger	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-CE65C15D6FDF4746	reject_noise	derived_or_internal_noise	Local row is derived manuscript, schema, summary, or other internal queue noise.	must resolve the underlying source before any reviewed example or paper claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/reviewer-safe-country-role-board.json
