queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-03451	LIMEN-SIGNAL-C6D2C12A01D19E65	country_gap_no_parent_source		British Indian Ocean Territory atlas indicator/profile row (I05 Public algorithm registers / transparency)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:26520	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
BPSE-03452	LIMEN-SIGNAL-C6EA599056076168	parent_source_wrapper		Puerto Rico jurisdiction source-pack (AI procurement)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:199	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03453	LIMEN-SIGNAL-C765DE38A8A4ED55	country_gap_no_parent_source		Uganda atlas indicator/profile row (I05 Public algorithm registers / transparency)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:28804	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
BPSE-03454	LIMEN-SIGNAL-C7A059B07F57E1F6	country_gap_no_parent_source		Palau atlas indicator/profile row (I03 Regulatory sandbox maturity)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:36868	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
BPSE-03455	LIMEN-SIGNAL-C7A8EFAA10B137E7	parent_source_wrapper		Nigeria jurisdiction source-pack (public sector AI)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:237	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03456	LIMEN-SIGNAL-C81AD9A52035CEFF	parent_source_wrapper		Chile jurisdiction source-pack (AI procurement)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:188	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03457	LIMEN-SIGNAL-C9088801894C13C4	parent_source_wrapper		Saint Barthelemy jurisdiction source-pack (public sector AI)	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:251	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03458	LIMEN-SIGNAL-C97FCEDA7F4165DF	parent_source_wrapper		Guernsey jurisdiction source-pack (public sector AI)	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:216	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03459	LIMEN-SIGNAL-C99DDBA1FF5B6A27	country_gap_no_parent_source		Laos atlas indicator/profile row (I03 Regulatory sandbox maturity)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:21312	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
BPSE-03460	LIMEN-SIGNAL-C9D3BFFE87BBCACD	country_gap_no_parent_source		Oman atlas indicator/profile row (I05 Public algorithm registers / transparency)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:22703	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
BPSE-03461	LIMEN-SIGNAL-C9DD69E7D89504C9	parent_source_wrapper		Indonesia jurisdiction source-pack (regulatory sandbox)	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:194	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03462	LIMEN-SIGNAL-C9E3B3565D3FADB6	country_gap_no_parent_source		Venezuela atlas indicator/profile row (I05 Public algorithm registers / transparency)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:18269	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
BPSE-03463	LIMEN-SIGNAL-CA0DCB388512608D	parent_source_wrapper		Namibia jurisdiction source-pack (AI procurement)	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:235	Local row is a jurisdiction/query pack with multiple target source types and no selected parent URL.	source-pack metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Human select one named official/institutional parent source before source review.
BPSE-03464	LIMEN-SIGNAL-CA1B37CCB1B3D4E6	country_gap_no_parent_source		Tunisia atlas indicator/profile row (I03 Regulatory sandbox maturity)	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:33365	Atlas indicator/profile score row; nearby country metadata has no matching parent URL for this indicator.	source-pack/index metadata only; no source existence, incident truth, legality, safety, deployment, prevalence, ranking, or compliance claim	Treat as gap/profile metadata; do not promote without a separate named source URL.
